pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0067,orig,A,-0.007464,-5.132464,-6.507464,632,237
p0067,swap,B,-2.695425,-0.070425,-8.070425,632,226
p0068,orig,A,-0.035886,-3.410886,-6.160886,553,211
p0068,swap,B,-1.224463,-0.349463,-7.599463,553,200
p0069,orig,B,-0.759152,-0.634152,-6.884151,889,342
p0069,swap,A,-0.050561,-3.050561,-6.300561,889,327
p0070,orig,A,-0.102471,-2.352471,-6.227471,1015,387
p0070,swap,A,-0.161829,-1.911829,-6.661829,1015,375
p0071,orig,B,-0.827789,-0.577789,-6.452789,388,166
p0071,swap,A,-0.577511,-0.827511,-6.702511,388,155
p0072,orig,B,-2.464546,-0.089546,-7.964546,426,170
p0072,swap,A,-0.145671,-2.020671,-5.895670,426,159
p0073,orig,A,-0.699653,-0.699653,-5.074653,356,150
p0073,swap,B,-3.895950,-0.020950,-8.270950,356,139
p0074,orig,A,-0.213328,-1.713328,-4.463327,366,151
p0074,swap,B,-4.511330,-0.011330,-8.886331,366,139
p0075,orig,A,-0.321696,-1.321696,-4.821695,358,150
p0075,swap,B,-5.131207,-0.006207,-9.256207,358,139
p0076,orig,A,-0.051521,-3.051521,-5.926521,631,239
p0076,swap,B,-2.813213,-0.063213,-7.938213,631,227
p0077,orig,B,-1.752791,-0.252791,-3.002791,441,173
p0077,swap,B,-3.049300,-0.049300,-7.799300,441,162
p0078,orig,B,-1.314869,-0.314869,-6.564869,517,205
p0078,swap,B,-0.760152,-0.635152,-6.135152,517,194
p0079,orig,A,-0.144710,-2.019710,-6.269710,523,206
p0079,swap,B,-1.225481,-0.350481,-6.600481,523,195
p0080,orig,A,-0.128709,-2.128709,-6.378709,494,180
p0080,swap,B,-1.055481,-0.430481,-6.680481,494,175
p0081,orig,A,-0.488088,-1.113088,-2.863088,410,169
p0081,swap,B,-2.128217,-0.128217,-7.003217,410,156
p0082,orig,A,-0.696405,-0.696405,-5.821405,437,174
p0082,swap,A,-0.598030,-0.848030,-3.848030,437,162
p0083,orig,B,-1.138354,-0.388354,-6.763354,312,131
p0083,swap,B,-0.827980,-0.577980,-6.452980,312,120
p0084,orig,B,-2.812406,-0.062406,-8.562407,322,146
p0084,swap,A,-0.695683,-0.695683,-6.195683,322,134
p0085,orig,A,-0.263415,-1.513415,-4.513415,351,150
p0085,swap,B,-4.264526,-0.014526,-9.014526,351,139
p0086,orig,B,-0.758790,-0.633790,-8.258790,334,146
p0086,swap,A,-0.474802,-0.974802,-8.724802,334,134
p0087,orig,A,-0.578411,-0.828411,-6.203411,321,145
p0087,swap,B,-2.127616,-0.127616,-8.002616,321,134
p0088,orig,B,-2.938526,-0.063526,-4.813527,293,129
p0088,swap,B,-0.851548,-0.601548,-3.726548,293,117
p0089,orig,B,-4.883245,-0.008245,-7.883245,309,130
p0089,swap,A,-0.254137,-1.754137,-3.004137,309,120
p0090,orig,B,-5.504539,-0.004539,-8.504539,374,151
p0090,swap,A,-0.046643,-3.796643,-3.796643,374,140
p0091,orig,B,-4.018799,-0.018799,-7.893799,316,132
p0091,swap,A,-0.612443,-0.862443,-3.362443,316,120
p0092,orig,B,-0.828894,-0.578894,-7.953894,353,150
p0092,swap,A,-0.090687,-2.465688,-6.840687,353,139
p0093,orig,B,-2.128228,-0.128228,-7.628228,397,166
p0093,swap,A,-0.038678,-3.288678,-8.038678,397,155
p0094,orig,B,-3.409592,-0.034592,-7.784592,643,248
p0094,swap,A,-0.020697,-4.020697,-6.020697,643,244
p0095,orig,B,-1.806059,-0.181059,-7.056059,511,184
p0095,swap,A,-0.097029,-2.472029,-4.847029,511,180
p0096,orig,B,-3.049488,-0.049488,-7.924488,563,215
p0096,swap,A,-0.016996,-4.266996,-5.891996,563,205
p0097,orig,B,-2.695995,-0.070995,-8.070995,635,242
p0097,swap,A,-0.065962,-2.815962,-5.565962,635,231
p0098,orig,A,-0.114029,-2.364029,-4.364028,757,288
p0098,swap,B,-2.129328,-0.129328,-6.504329,757,278
p0099,orig,A,-0.226526,-1.726526,-3.726526,625,243
p0099,swap,B,-1.504580,-0.254580,-6.129580,625,231
p0100,orig,B,-0.761027,-0.636027,-6.011027,732,282
p0100,swap,A,-0.086451,-2.586451,-4.961451,732,273
p0101,orig,A,-0.148552,-2.148552,-3.898552,677,266
p0101,swap,B,-2.020343,-0.145343,-6.520343,677,256
p0102,orig,B,-1.409621,-0.284621,-5.909621,749,286
p0102,swap,A,-0.212825,-1.837825,-3.462825,749,279
p0103,orig,B,-2.464170,-0.089170,-10.089170,276,122
p0103,swap,A,-0.474389,-0.974389,-8.849389,276,110
p0104,orig,A,-0.387623,-1.137623,-7.387623,262,118
p0104,swap,B,-3.651509,-0.026509,-10.026509,262,107
p0105,orig,A,-0.120004,-2.245004,-4.995004,335,147
p0105,swap,B,-3.530416,-0.030416,-8.030416,335,135
p0106,orig,A,-0.035384,-5.535384,-4.535384,257,118
p0106,swap,A,-0.035384,-5.535384,-4.535384,257,107
p0107,orig,B,-3.651569,-0.026569,-9.026569,270,119
p0107,swap,A,-0.080808,-2.580808,-6.330808,270,107
p0108,orig,A,-0.480867,-0.980867,-5.105866,773,304
p0108,swap,A,-0.022479,-3.897479,-6.397479,773,296
p0109,orig,A,-0.137392,-2.262392,-3.762392,442,169
p0109,swap,A,-0.084984,-2.834984,-3.834984,442,165
p0110,orig,A,-0.030454,-3.905454,-4.655454,505,193
p0110,swap,B,-0.907344,-0.532344,-4.782344,505,183
p0111,orig,A,-0.113459,-2.488460,-3.738460,773,298
p0111,swap,A,-0.705352,-0.705352,-4.455352,773,297
p0112,orig,A,-0.026006,-4.151006,-4.651006,360,151
p0112,swap,B,-1.065470,-0.440470,-4.565470,360,139
p0113,orig,A,-0.008290,-4.883290,-8.383290,364,153
p0113,swap,B,-2.931024,-0.056024,-7.806025,364,139
p0114,orig,B,-3.895977,-0.020977,-8.770977,380,153
p0114,swap,A,-0.011656,-4.511656,-8.136656,380,141
p0115,orig,B,-4.635017,-0.010017,-8.760017,298,130
p0115,swap,A,-0.020273,-4.395273,-4.895273,298,118
p0116,orig,B,-1.702967,-0.202967,-6.577968,264,119
p0116,swap,A,-0.579952,-0.829952,-5.579952,264,107
p0117,orig,A,-0.021128,-4.271128,-5.021128,297,129
p0117,swap,B,-5.255409,-0.005409,-9.380409,297,118
p0118,orig,A,-0.145409,-2.020409,-6.020409,311,133
p0118,swap,B,-4.018506,-0.018506,-8.518506,311,122
p0119,orig,A,-0.019420,-6.644420,-5.394420,263,120
p0119,swap,A,-0.019420,-6.644420,-5.394420,263,107
p0120,orig,A,-0.065181,-2.815181,-5.815181,277,122
p0120,swap,B,-3.530180,-0.030180,-8.155180,277,111
p0121,orig,B,-3.530222,-0.030222,-8.405222,343,151
p0121,swap,A,-0.006462,-5.756462,-5.756462,343,138
p0122,orig,B,-3.895800,-0.020800,-8.895800,284,122
p0122,swap,A,-0.043682,-3.543682,-4.293682,284,111
p0123,orig,B,-1.503308,-0.253308,-6.878308,397,159
p0123,swap,B,-0.828005,-0.578005,-6.328005,397,156
p0124,orig,B,-1.503753,-0.253753,-6.503754,315,134
p0124,swap,A,-0.387717,-1.137717,-7.387717,315,122
p0125,orig,A,-0.257465,-1.507465,-5.257465,294,129
p0125,swap,B,-1.910977,-0.160977,-7.535977,294,117
p0126,orig,B,-1.702370,-0.202370,-7.327370,338,148
p0126,swap,A,-0.101065,-2.351065,-7.226065,338,137
p0127,orig,A,-0.253782,-1.503782,-6.378782,292,129
p0127,swap,B,-4.141497,-0.016497,-8.266497,292,117
p0128,orig,B,-1.911096,-0.161096,-7.411096,427,171
p0128,swap,A,-0.165597,-2.165597,-3.290597,427,160
p0129,orig,B,-3.652282,-0.027282,-7.402282,641,257
p0129,swap,A,-0.110961,-2.610961,-3.485961,641,247
p0130,orig,A,-0.342051,-1.467051,-2.842051,410,161
p0130,swap,A,-0.399136,-1.274136,-3.024136,410,157
p0131,orig,A,-0.032343,-3.532343,-6.282343,445,174
p0131,swap,B,-2.812970,-0.062970,-7.562970,445,163
p0132,orig,A,-0.099443,-2.474443,-4.599443,430,171
p0132,swap,B,-2.812989,-0.062989,-7.187989,430,160
p0133,orig,B,-2.020001,-0.145001,-6.520001,590,232
p0133,swap,A,-0.010895,-4.885895,-5.760895,590,222
p0134,orig,A,-0.119220,-2.619220,-3.244220,291,128
p0134,swap,B,-1.707472,-0.207472,-5.207472,291,117
p0135,orig,A,-0.637100,-0.762100,-5.512099,626,241
p0135,swap,A,-0.097357,-2.472357,-4.847356,626,231
p0136,orig,A,-0.153330,-2.778330,-2.528330,492,188
p0136,swap,B,-3.773460,-0.023460,-8.773460,492,179
p0137,orig,A,-0.069529,-2.819529,-4.944529,827,319
p0137,swap,A,-0.695609,-0.695609,-6.445609,827,309
p0138,orig,A,-0.049204,-3.049204,-8.174204,440,174
p0138,swap,B,-1.314607,-0.314607,-7.439607,440,163
p0139,orig,A,-0.694032,-0.694032,-8.194032,464,185
p0139,swap,B,-2.018224,-0.143224,-8.643224,464,174
p0140,orig,B,-2.812728,-0.062728,-7.437728,369,153
p0140,swap,A,-0.275869,-1.525869,-3.775869,369,140
p0141,orig,B,-3.049274,-0.049274,-7.549274,485,188
p0141,swap,A,-0.148961,-2.023961,-5.148961,485,178
p0142,orig,A,-0.397925,-1.147925,-4.522924,1257,511
p0142,swap,A,-0.304084,-1.429084,-3.804084,1257,493
p0143,orig,B,-2.351390,-0.101390,-8.601390,626,233
p0143,swap,A,-0.524934,-0.899934,-7.149934,626,230
p0144,orig,A,-0.059456,-3.059456,-4.559455,556,213
p0144,swap,B,-2.580116,-0.080115,-6.830115,556,203
p0145,orig,A,-0.490701,-0.990701,-4.115702,1249,503
p0145,swap,A,-0.208319,-1.833319,-3.583319,1249,491
p0146,orig,A,-0.525135,-0.900135,-6.525135,927,369
p0146,swap,A,-0.150464,-2.025465,-4.900465,927,352
p0147,orig,A,-0.079385,-2.704385,-4.704385,738,286
p0147,swap,B,-0.978203,-0.478203,-5.603203,738,274
p0148,orig,A,-0.053735,-3.178735,-4.553735,708,279
p0148,swap,B,-3.288453,-0.038453,-8.163453,708,270
p0149,orig,A,-0.047540,-3.172540,-5.422540,483,193
p0149,swap,B,-3.529964,-0.029964,-8.904964,483,178
p0150,orig,B,-3.289609,-0.039609,-6.914609,550,219
p0150,swap,A,-0.031032,-3.781032,-4.906032,550,201
p0151,orig,B,-2.695866,-0.070866,-7.195866,554,213
p0151,swap,A,-0.059311,-3.059311,-4.559311,554,202
p0152,orig,A,-0.148331,-2.023331,-5.273331,758,288
p0152,swap,A,-0.358962,-1.233962,-4.733962,758,278
p0153,orig,A,-0.034064,-3.659064,-4.909064,552,211
p0153,swap,B,-3.410624,-0.035624,-6.535624,552,201
p0154,orig,B,-2.238691,-0.113691,-7.488691,522,207
p0154,swap,A,-0.049107,-3.174107,-5.174107,522,195
p0155,orig,B,-3.651710,-0.026710,-8.151710,469,187
p0155,swap,A,-0.015060,-4.640060,-5.265060,469,175
p0156,orig,B,-0.857950,-0.607950,-3.482950,277,115
p0156,swap,A,-0.360089,-1.235089,-4.485089,277,110
p0157,orig,A,-0.249684,-1.624684,-3.749684,857,335
p0157,swap,B,-1.142902,-0.392902,-5.392902,857,323
p0158,orig,A,-0.476809,-0.976809,-6.476810,611,237
p0158,swap,A,-0.093049,-2.468049,-5.718049,611,225
p0159,orig,A,-0.080264,-2.580265,-6.955265,662,265
p0159,swap,A,-0.253803,-1.503803,-6.628803,662,248
p0160,orig,B,-3.049849,-0.049849,-6.924850,466,186
p0160,swap,A,-0.043519,-3.293519,-5.293519,466,174
p0161,orig,B,-4.511312,-0.011312,-9.386312,376,154
p0161,swap,A,-0.181530,-1.806530,-8.306530,376,140
p0162,orig,A,-0.076573,-2.701573,-5.076573,483,178
p0162,swap,A,-0.640792,-0.765792,-5.015792,483,176
p0163,orig,A,-0.204075,-1.704075,-6.329075,673,256
p0163,swap,A,-0.700123,-0.700123,-5.325123,673,252
p0164,orig,A,-0.074067,-2.699067,-5.574067,551,212
p0164,swap,A,-0.637173,-0.762173,-5.512173,551,200
p0165,orig,A,-0.134972,-2.134972,-4.884973,583,232
p0165,swap,B,-1.314322,-0.314322,-7.689322,583,220
p0166,orig,A,-0.438181,-1.063181,-4.688181,421,171
p0166,swap,A,-0.399735,-1.149735,-4.399735,421,159
p0167,orig,A,-0.081398,-5.331398,-3.206398,286,123
p0167,swap,A,-0.081398,-5.331398,-3.206398,286,110
p0168,orig,A,-0.051913,-3.301913,-4.301913,392,167
p0168,swap,B,-1.607816,-0.232816,-4.982816,392,155
p0169,orig,A,-0.399735,-1.149735,-4.399735,421,159
p0169,swap,A,-0.438181,-1.063181,-4.688181,421,159
p0170,orig,A,-0.581827,-0.831827,-5.206827,597,236
p0170,swap,A,-0.150549,-2.025549,-4.900549,597,222
p0171,orig,B,-2.467310,-0.092310,-9.217310,548,212
p0171,swap,A,-0.526124,-0.901124,-8.401124,548,199
p0172,orig,A,-0.046361,-3.421361,-4.421361,410,161
p0172,swap,B,-2.240421,-0.115421,-6.240421,410,157
p0173,orig,A,-0.010701,-4.760701,-6.510701,456,183
p0173,swap,B,-3.049562,-0.049561,-8.799562,456,171
p0174,orig,A,-0.203899,-1.703899,-6.703898,555,213
p0174,swap,A,-0.226757,-1.601757,-8.226757,555,200
p0175,orig,B,-1.139523,-0.389523,-6.264523,433,174
p0175,swap,A,-0.032511,-3.782511,-4.782511,433,162
p0176,orig,B,-2.581939,-0.081939,-5.956939,402,161
p0176,swap,A,-0.098533,-2.598533,-3.973533,402,156
p0177,orig,A,-0.317962,-1.317962,-5.567962,278,123
p0177,swap,A,-0.265456,-1.515456,-4.390456,278,110
p0178,orig,A,-0.085666,-2.585666,-5.085666,464,176
p0178,swap,A,-0.074658,-2.699658,-5.449658,464,171
p0179,orig,B,-2.580129,-0.080129,-6.955129,371,153
p0179,swap,A,-0.080431,-2.955431,-3.705431,371,140
p0180,orig,A,-0.477168,-0.977168,-6.102168,597,224
p0180,swap,A,-0.023016,-3.898016,-6.148016,597,221
p0181,orig,A,-0.349917,-1.224917,-7.099917,639,241
p0181,swap,A,-0.043920,-3.293920,-5.293920,639,227
p0182,orig,A,-0.129449,-2.129449,-6.254449,816,315
p0182,swap,A,-0.185880,-1.810880,-5.310880,816,299
p0183,orig,A,-0.147027,-2.022027,-5.647027,746,281
p0183,swap,A,-0.119989,-2.244989,-5.119988,746,271
p0184,orig,A,-0.018428,-4.768428,-4.643428,579,230
p0184,swap,B,-0.975723,-0.475723,-7.475723,579,219
p0185,orig,A,-0.051224,-3.051224,-6.051224,425,171
p0185,swap,B,-1.314910,-0.314910,-7.189910,425,159
p0186,orig,A,-0.577390,-0.827390,-7.202390,656,257
p0186,swap,A,-0.021031,-4.021030,-6.146030,656,245
p0187,orig,A,-0.352334,-1.227334,-6.477334,672,258
p0187,swap,A,-0.058925,-2.933925,-5.808925,672,247
p0188,orig,A,-0.093091,-2.468091,-5.718091,754,283
p0188,swap,A,-0.205186,-1.705186,-6.080186,754,272
p0189,orig,B,-0.827786,-0.577786,-7.077786,930,372
p0189,swap,A,-0.093653,-2.468653,-5.593653,930,350
p0190,orig,A,-0.165120,-1.915120,-5.665120,905,352
p0190,swap,A,-0.185861,-1.810861,-5.185861,905,341
p0191,orig,A,-0.032839,-3.782839,-4.657839,1424,582
p0191,swap,B,-1.602616,-0.227616,-6.352616,1424,564
p0192,orig,A,-0.146925,-2.021925,-5.896925,999,387
p0192,swap,A,-0.148099,-2.023099,-5.273099,999,373
p0193,orig,A,-0.038198,-3.538198,-4.788198,1518,648
p0193,swap,A,-0.637095,-0.762095,-5.512094,1518,603
p0194,orig,B,-1.912005,-0.162005,-7.287005,732,273
p0194,swap,A,-0.030819,-3.780819,-4.905819,732,267
p0195,orig,A,-0.130412,-2.130413,-5.755413,861,335
p0195,swap,A,-0.477254,-0.977254,-6.102254,861,321
p0196,orig,A,-0.036885,-3.411885,-5.786885,737,282
p0196,swap,B,-1.911494,-0.161494,-7.536494,737,270
p0197,orig,A,-0.021996,-3.896996,-6.646996,468,186
p0197,swap,B,-1.137789,-0.387789,-7.387789,468,173
p0198,orig,B,-1.314793,-0.314793,-6.689793,876,348
p0198,swap,A,-0.016803,-4.266803,-6.016803,876,324
p0199,orig,B,-1.139448,-0.389448,-6.389448,868,335
p0199,swap,A,-0.033035,-3.533035,-5.908035,868,324
p0200,orig,A,-0.161045,-2.161045,-3.411045,509,189
p0200,swap,B,-1.139795,-0.389795,-6.014795,509,177
p0201,orig,A,-0.164014,-2.414014,-2.789014,611,230
p0201,swap,B,-0.827097,-0.577097,-7.202097,611,225
p0202,orig,A,-0.049732,-3.049732,-7.049732,1159,470
p0202,swap,A,-0.102849,-2.352849,-6.227849,1159,447
p0203,orig,A,-0.433089,-1.058089,-5.683089,1023,389
p0203,swap,A,-0.132134,-2.132134,-5.382134,1023,377
p0204,orig,B,-1.056061,-0.431061,-6.931061,508,190
p0204,swap,A,-0.014947,-4.389947,-6.264947,508,177
p0205,orig,A,-0.101145,-2.351145,-7.851145,617,238
p0205,swap,A,-0.035180,-3.410180,-6.785180,617,226
p0206,orig,A,-0.002427,-6.877427,-6.752427,420,164
p0206,swap,A,-0.525207,-0.900207,-6.900208,420,159
p0207,orig,A,-0.004564,-5.879564,-6.504564,459,185
p0207,swap,A,-0.283799,-1.408799,-6.283799,459,171
p0208,orig,A,-0.182147,-1.807147,-6.307147,924,359
p0208,swap,A,-0.073190,-2.698189,-5.948190,924,345
p0209,orig,A,-0.056758,-2.931758,-6.431758,911,353
p0209,swap,A,-0.080814,-2.580814,-6.455814,911,342
p0210,orig,A,-0.283569,-1.408569,-6.533569,714,276
p0210,swap,A,-0.005710,-5.755711,-6.130711,714,263
p0211,orig,B,-0.975612,-0.475612,-7.350612,648,258
p0211,swap,A,-0.012710,-4.512710,-6.637710,648,245
p0212,orig,A,-0.167955,-1.917955,-4.917955,345,164
p0212,swap,A,-0.476736,-0.976736,-6.101737,345,138
p0213,orig,A,-0.057203,-3.057203,-4.807203,556,207
p0213,swap,B,-1.602020,-0.227020,-7.352020,556,201
p0214,orig,A,-0.101116,-2.351116,-7.476116,988,383
p0214,swap,A,-0.080882,-2.580883,-6.455883,988,368
p0215,orig,A,-0.354630,-1.229630,-5.229630,557,214
p0215,swap,A,-0.047276,-3.297276,-4.797276,557,201
p0216,orig,A,-0.036707,-3.411707,-5.911707,690,268
p0216,swap,A,-0.283986,-1.408986,-6.283986,690,255
p0217,orig,A,-0.488592,-1.363592,-2.863592,416,169
p0217,swap,A,-0.243727,-2.118727,-3.243727,416,157
p0218,orig,A,-0.455024,-2.830024,-1.705024,416,156
p0218,swap,A,-0.455024,-2.830024,-1.705024,416,156
p0219,orig,A,-0.193151,-1.943151,-4.068151,549,213
p0219,swap,A,-0.453343,-1.078343,-4.328343,549,199
p0220,orig,A,-0.190067,-2.440067,-3.690067,416,157
p0220,swap,A,-0.184992,-2.309992,-3.684992,416,157
p0221,orig,A,-0.541774,-0.916774,-4.041774,450,184
p0221,swap,A,-0.323127,-1.323127,-4.698127,450,171
p0222,orig,A,-0.396584,-2.646584,-1.396584,457,185
p0222,swap,A,-0.396584,-2.646584,-1.396584,457,171
p0223,orig,A,-0.079133,-2.704134,-4.704134,1392,558
p0223,swap,A,-0.103624,-2.603624,-3.728624,1392,542
