pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0046,swap,A,-0.1509,-2.0259,-4.9009,607,257
p0047,orig,A,-0.2392,-1.6142,-4.3642,627,274
p0047,swap,A,-0.2364,-1.6114,-4.6114,627,264
p0048,orig,B,-1.1482,-0.3982,-4.5232,488,218
p0048,swap,A,-0.2654,-1.6404,-3.2654,488,203
p0049,orig,B,-1.0599,-0.4349,-5.3099,421,187
p0049,swap,B,-1.5415,-0.2915,-3.2915,421,182
p0050,orig,B,-1.4085,-0.2835,-6.4085,414,189
p0050,swap,A,-0.7097,-0.7097,-4.2097,414,176
p0051,orig,B,-1.1216,-0.6216,-1.9966,620,269
p0051,swap,B,-0.9877,-0.4877,-4.3627,620,256
p0052,orig,A,-0.6711,-0.7961,-3.2961,665,297
p0052,swap,A,-0.5321,-0.9071,-4.7821,665,284
p0053,orig,B,-3.2900,-0.0400,-6.4150,354,164
p0053,swap,A,-0.1458,-2.1458,-4.0208,354,157
p0054,orig,A,-0.6368,-0.7618,-5.6368,752,321
p0054,swap,A,-0.0219,-4.0219,-5.6469,752,312
p0055,orig,B,-0.9774,-0.4774,-5.9774,900,408
p0055,swap,A,-0.0189,-4.2689,-5.3939,900,395
p0056,orig,A,-0.2061,-1.7061,-5.4561,1122,515
p0056,swap,A,-0.0600,-2.9350,-5.3100,1122,509
p0057,orig,B,-1.9166,-0.1666,-5.1666,334,169
p0057,swap,A,-0.3698,-1.4948,-2.4948,334,155
p0058,orig,B,-1.6129,-0.2379,-4.4879,323,166
p0058,swap,A,-0.6031,-0.9781,-2.6031,323,151
p0059,orig,B,-3.0502,-0.0502,-6.8002,381,163
p0059,swap,A,-0.6953,-0.6953,-6.4453,381,158
p0060,orig,A,-0.2630,-1.5130,-4.6380,339,166
p0060,swap,B,-2.0194,-0.1444,-6.7694,339,152
p0061,orig,A,-0.4135,-1.1635,-3.6635,372,169
p0061,swap,B,-1.5038,-0.2538,-6.5038,372,157
p0062,orig,A,-0.2556,-1.5056,-5.7556,370,169
p0062,swap,B,-3.4099,-0.0349,-7.1599,370,157
p0063,orig,A,-0.2450,-1.6200,-3.9950,403,188
p0063,swap,B,-2.4667,-0.0917,-6.2167,403,175
p0064,orig,B,-1.9159,-0.1659,-5.2909,522,233
p0064,swap,A,-0.0846,-2.7096,-4.3346,522,219
p0065,orig,B,-1.5043,-0.2543,-6.2543,545,239
p0065,swap,A,-0.0268,-4.0268,-4.7768,545,229
p0066,orig,A,-0.2422,-1.6172,-4.1172,451,202
p0066,swap,A,-0.1954,-1.8204,-4.1954,451,196
p0067,orig,A,-0.0493,-3.4243,-4.1743,593,264
p0067,swap,B,-1.3162,-0.3162,-5.9412,593,255
p0068,orig,A,-0.1036,-2.6036,-3.7286,514,237
p0068,swap,B,-0.8298,-0.5798,-5.7048,514,222
p0069,orig,A,-0.6401,-0.7651,-5.0151,850,379
p0069,swap,A,-0.1022,-2.4772,-4.3522,850,371
p0070,orig,A,-0.1417,-2.1417,-4.2667,976,435
p0070,swap,A,-0.1371,-2.1371,-4.6371,976,425
p0071,orig,A,-0.5882,-0.8382,-4.4632,349,174
p0071,swap,A,-0.3551,-1.2301,-5.1051,349,157
p0072,orig,B,-1.1407,-0.3907,-5.7657,387,186
p0072,swap,A,-0.1954,-1.8204,-4.1954,387,172
p0073,orig,A,-0.6668,-0.7918,-3.4168,317,145
p0073,swap,B,-3.1705,-0.0455,-6.1705,317,133
p0074,orig,A,-0.3935,-1.2685,-3.1435,327,160
p0074,swap,B,-3.0505,-0.0505,-6.5505,327,149
p0075,orig,A,-0.4615,-1.0865,-3.4615,319,147
p0075,swap,B,-3.6522,-0.0272,-7.4022,319,133
p0076,orig,A,-0.1370,-2.2620,-3.7620,592,260
p0076,swap,B,-1.6044,-0.2294,-5.7294,592,249
p0077,orig,B,-2.3270,-0.4520,-1.3270,402,193
p0077,swap,B,-1.5210,-0.2710,-4.0210,402,176
p0078,orig,A,-0.6041,-0.8541,-3.6041,478,210
p0078,swap,A,-0.5916,-0.8416,-4.2166,478,197
p0079,orig,A,-0.1504,-2.1504,-3.7754,484,212
p0079,swap,B,-0.9850,-0.4850,-4.6100,484,200
p0080,orig,A,-0.1453,-2.1453,-4.0203,455,203
p0080,swap,B,-0.9084,-0.5334,-4.6584,455,196
p0081,orig,B,-1.1048,-0.6048,-2.1048,371,171
p0081,swap,B,-1.2353,-0.3603,-4.4853,371,158
p0082,orig,A,-0.4487,-1.0737,-3.9487,398,187
p0082,swap,B,-1.0908,-0.5908,-2.2158,398,173
p0083,orig,B,-0.7884,-0.6634,-3.5384,273,134
p0083,swap,A,-0.5402,-0.9152,-4.1652,273,121
p0084,orig,B,-1.5077,-0.2577,-5.3827,283,134
p0084,swap,A,-0.4669,-1.0919,-3.3419,283,122
p0085,orig,A,-0.4671,-1.2171,-2.5921,312,146
p0085,swap,B,-2.0221,-0.1471,-5.6471,312,132
p0086,orig,A,-0.4798,-0.9798,-5.6048,295,146
p0086,swap,A,-0.3523,-1.2273,-6.1023,295,129
p0087,orig,A,-0.4218,-1.1718,-3.4218,282,145
p0087,swap,B,-1.3208,-0.3208,-5.0708,282,124
p0088,orig,B,-3.1762,-0.0512,-4.9262,254,123
p0088,swap,A,-0.7612,-0.8862,-2.1362,254,109
p0089,orig,B,-4.8836,-0.0086,-7.7586,270,134
p0089,swap,A,-0.5847,-1.2097,-1.9597,270,122
p0090,orig,B,-5.3803,-0.0053,-8.5053,335,166
p0090,swap,A,-0.2178,-2.4678,-2.2178,335,155
p0091,orig,B,-4.0194,-0.0194,-7.3944,277,137
p0091,swap,A,-0.5940,-0.9690,-2.7190,277,126
p0092,orig,A,-0.5793,-0.8293,-7.7043,314,149
p0092,swap,A,-0.1655,-1.9155,-5.7905,314,137
p0093,orig,B,-1.1394,-0.3894,-6.6394,358,170
p0093,swap,A,-0.0398,-3.2898,-7.0398,358,159
p0094,orig,B,-1.8100,-0.1850,-5.4350,604,260
p0094,swap,A,-0.0519,-3.3019,-4.3019,604,259
p0095,orig,B,-1.2310,-0.3560,-4.9810,472,206
p0095,swap,A,-0.1434,-2.1434,-4.1434,472,201
p0096,orig,B,-2.2406,-0.1156,-5.9906,524,236
p0096,swap,A,-0.0432,-3.4182,-4.6682,524,225
p0097,orig,B,-1.5052,-0.2552,-5.8802,596,264
p0097,swap,A,-0.0586,-3.1836,-4.1836,596,255
p0098,orig,A,-0.4152,-1.6652,-1.9152,718,313
p0098,swap,B,-1.6107,-0.2357,-4.7357,718,304
p0099,orig,A,-0.5280,-1.5280,-1.6530,586,264
p0099,swap,B,-1.0695,-0.4445,-4.1945,586,252
p0100,orig,A,-0.5845,-0.8345,-4.8345,693,302
p0100,swap,A,-0.1020,-2.7270,-3.4770,693,292
p0101,orig,A,-0.5680,-1.3180,-1.8180,638,274
p0101,swap,B,-1.4165,-0.2915,-4.6665,638,265
p0102,orig,B,-1.0722,-0.4472,-4.0722,710,317
p0102,swap,A,-0.7004,-1.4504,-1.3254,710,309
p0103,orig,B,-1.5030,-0.2530,-7.3780,237,121
p0103,swap,B,-0.8313,-0.5813,-5.3313,237,109
p0104,orig,A,-0.5828,-0.8328,-5.0828,223,120
p0104,swap,B,-2.8131,-0.0631,-7.1881,223,106
p0105,orig,A,-0.1936,-1.9436,-3.4436,296,143
p0105,swap,B,-3.0505,-0.0505,-6.5505,296,131
p0106,orig,A,-0.1780,-4.3030,-2.1780,218,119
p0106,swap,A,-0.1780,-4.3030,-2.1780,218,104
p0107,orig,B,-1.7091,-0.2091,-4.9591,231,116
p0107,swap,A,-0.5496,-0.9246,-3.6746,231,104
p0108,orig,A,-0.4496,-1.0746,-3.9496,734,315
p0108,swap,A,-0.0352,-3.9102,-4.2852,734,315
p0109,orig,A,-0.2583,-1.8833,-2.6333,403,188
p0109,swap,A,-0.2092,-2.2092,-2.5842,403,183
p0110,orig,A,-0.1585,-2.4085,-2.9085,466,215
p0110,swap,A,-0.5162,-1.0162,-3.2662,466,202
p0111,orig,A,-0.1925,-2.4425,-2.4425,734,317
p0111,swap,A,-0.5574,-0.9324,-3.4324,734,320
p0112,orig,A,-0.1510,-3.0260,-2.4010,321,173
p0112,swap,B,-0.9106,-0.6606,-2.5356,321,157
p0113,orig,A,-0.0181,-4.2681,-5.7681,325,168
p0113,swap,B,-1.4136,-0.2886,-5.0386,325,154
p0114,orig,B,-2.5807,-0.0807,-6.5807,341,169
p0114,swap,A,-0.0227,-4.0227,-5.5227,341,154
p0115,orig,B,-3.7746,-0.0246,-6.7746,259,135
p0115,swap,A,-0.0632,-3.4382,-3.5632,259,119
p0116,orig,A,-0.4957,-0.9957,-3.8707,225,119
p0116,swap,A,-0.3545,-1.3545,-3.2295,225,105
p0117,orig,A,-0.0641,-3.3141,-3.6891,258,131
p0117,swap,B,-4.2649,-0.0149,-7.6399,258,118
p0118,orig,A,-0.0930,-2.5930,-4.3430,272,133
p0118,swap,B,-2.6966,-0.0716,-6.5716,272,120
p0119,orig,A,-0.0158,-6.8908,-5.8908,224,118
p0119,swap,A,-0.0158,-6.8908,-5.8908,224,104
p0120,orig,A,-0.1538,-2.1538,-3.6538,238,117
p0120,swap,B,-2.4692,-0.0942,-5.3442,238,104
p0121,orig,B,-2.8134,-0.0634,-6.8134,304,144
p0121,swap,A,-0.0659,-3.8159,-3.1909,304,133
p0122,orig,B,-3.0497,-0.0497,-7.0497,245,117
p0122,swap,A,-0.1399,-3.0149,-2.5149,245,106
p0123,orig,B,-2.2404,-0.1154,-6.1154,358,159
p0123,swap,A,-0.4410,-1.0660,-4.4410,358,155
p0124,orig,B,-0.7765,-0.6515,-4.0265,276,134
p0124,swap,A,-0.1671,-1.9171,-5.0421,276,123
p0125,orig,A,-0.3236,-1.4486,-3.1986,255,119
p0125,swap,B,-0.9891,-0.4891,-4.2391,255,107
p0126,orig,B,-1.3186,-0.3186,-5.3186,299,141
p0126,swap,A,-0.1093,-2.3593,-4.7343,299,131
p0127,orig,A,-0.1590,-2.0340,-4.1590,253,118
p0127,swap,B,-2.8157,-0.0657,-5.6907,253,107
p0128,orig,B,-1.2317,-0.3567,-4.8567,388,185
p0128,swap,A,-0.3352,-2.0852,-1.8352,388,173
p0129,orig,B,-1.6128,-0.2378,-4.4878,602,263
p0129,swap,A,-0.4066,-1.5316,-2.1566,602,254
p0130,orig,A,-0.4055,-1.5305,-2.1555,371,165
p0130,swap,A,-0.4653,-1.3403,-2.2153,371,160
p0131,orig,A,-0.0552,-3.0552,-5.1802,406,191
p0131,swap,B,-2.4661,-0.0911,-6.3411,406,178
p0132,orig,A,-0.2499,-1.6249,-3.7499,391,210
p0132,swap,B,-2.1313,-0.1313,-5.5063,391,174
p0133,orig,B,-0.9940,-0.4940,-3.9940,551,239
p0133,swap,A,-0.0711,-3.3211,-3.4461,551,232
p0134,orig,A,-0.9044,-1.1544,-1.2794,252,122
p0134,swap,B,-0.8925,-0.6425,-2.7675,252,111
p0135,orig,A,-0.5251,-1.0251,-3.0251,587,267
p0135,swap,A,-0.0839,-2.9589,-3.5839,587,259
p0136,orig,C,-1.2630,-1.3880,-0.7630,453,212
p0136,swap,B,-2.8140,-0.0640,-6.3140,453,201
p0137,orig,A,-0.1579,-2.4079,-2.9079,788,356
p0137,swap,A,-0.3596,-1.2346,-4.6096,788,348
p0138,orig,A,-0.0736,-2.6986,-5.8236,401,196
p0138,swap,A,-0.6440,-0.7690,-4.6440,401,182
p0139,orig,A,-0.2550,-1.5050,-6.0050,425,195
p0139,swap,B,-0.8302,-0.5802,-5.5802,425,183
p0140,orig,B,-1.8116,-0.1866,-5.0616,330,164
p0140,swap,A,-0.3077,-1.6827,-2.5577,330,152
p0141,orig,B,-2.0339,-0.1589,-4.1589,446,195
p0141,swap,A,-0.1764,-2.1764,-3.0514,446,184
p0142,orig,A,-0.4955,-1.1205,-2.7455,1218,562
p0142,swap,A,-0.2754,-1.7754,-2.6504,1218,564
p0143,orig,B,-2.2408,-0.1158,-5.9908,587,264
p0143,swap,A,-0.3313,-1.3313,-4.0813,587,258
p0144,orig,A,-0.1361,-2.7611,-2.7611,517,236
p0144,swap,B,-1.9395,-0.1895,-3.5645,517,222
p0145,orig,A,-0.5243,-1.0243,-3.0243,1210,540
p0145,swap,A,-0.2309,-2.1059,-2.4809,1210,538
p0146,orig,A,-0.4078,-1.1578,-3.9078,888,391
p0146,swap,A,-0.1690,-2.2940,-2.9190,888,379
p0147,orig,A,-0.1770,-2.3020,-2.8020,699,305
p0147,swap,A,-0.6542,-0.7792,-3.9042,699,292
p0148,orig,A,-0.2418,-2.1168,-2.3668,669,295
p0148,swap,B,-2.6964,-0.0714,-6.6964,669,283
p0149,orig,A,-0.1689,-2.2939,-2.9189,444,195
p0149,swap,B,-2.8132,-0.0632,-6.8132,444,182
p0150,orig,B,-2.3608,-0.1108,-4.7358,511,210
p0150,swap,A,-0.1312,-2.6312,-3.0062,511,200
p0151,orig,B,-1.8203,-0.1953,-4.1953,515,230
p0151,swap,A,-0.2034,-2.3284,-2.4534,515,219
p0152,orig,A,-0.2703,-1.6453,-3.1453,719,307
p0152,swap,A,-0.3810,-1.3810,-2.7560,719,300
p0153,orig,A,-0.1085,-2.8585,-3.1085,513,232
p0153,swap,B,-2.4784,-0.1034,-4.3534,513,220
p0154,orig,B,-1.2384,-0.3634,-4.2384,483,209
p0154,swap,A,-0.1538,-2.5288,-2.7788,483,198
p0155,orig,B,-2.8142,-0.0642,-6.1892,430,191
p0155,swap,A,-0.0773,-3.5773,-3.0773,430,180
p0156,orig,A,-0.9906,-0.9906,-1.3656,238,135
p0156,swap,A,-0.3654,-1.6154,-2.2404,238,103
p0157,orig,A,-0.3532,-1.6032,-2.3532,818,341
p0157,swap,A,-0.6232,-0.8732,-3.1232,818,339
p0158,orig,A,-0.3359,-1.3359,-3.8359,572,245
p0158,swap,A,-0.1033,-2.8533,-3.2283,572,234
p0159,orig,A,-0.1155,-2.3655,-4.2405,623,271
p0159,swap,A,-0.1959,-1.8209,-4.1959,623,259
p0160,orig,B,-2.4733,-0.0983,-4.7233,427,193
p0160,swap,A,-0.2472,-1.8722,-2.7472,427,180
p0161,orig,B,-3.5307,-0.0307,-7.2807,337,163
p0161,swap,A,-0.1831,-1.8081,-6.5581,337,151
p0162,orig,A,-0.3800,-1.3800,-2.7550,444,182
p0162,swap,A,-0.5400,-1.0400,-2.7900,444,181
p0163,orig,A,-0.2266,-1.7266,-3.7266,634,260
p0163,swap,A,-0.5626,-0.9376,-3.3126,634,259
p0164,orig,A,-0.3417,-1.5917,-2.4667,512,213
p0164,swap,B,-1.0020,-0.5020,-3.6270,512,202
p0165,orig,A,-0.2393,-1.8643,-2.8643,544,238
p0165,swap,B,-0.9825,-0.4825,-4.8575,544,223
p0166,orig,A,-0.6214,-0.8714,-3.1214,382,169
p0166,swap,A,-0.2847,-1.7847,-2.5347,382,157
p0167,orig,A,-0.6314,-4.6314,-0.8814,247,117
p0167,swap,A,-0.6314,-4.6314,-0.8814,247,106
p0168,orig,A,-0.2279,-2.2279,-2.3529,353,164
p0168,swap,B,-0.8921,-0.6421,-2.7671,353,152
p0169,orig,A,-0.2847,-1.7847,-2.5347,382,154
p0169,swap,A,-0.6214,-0.8714,-3.1214,382,154
p0170,orig,A,-0.3595,-1.3595,-3.1095,558,233
p0170,swap,A,-0.1895,-2.1895,-2.8145,558,224
p0171,orig,B,-0.9100,-0.5350,-7.1600,509,210
p0171,swap,A,-0.2069,-1.7069,-6.4569,509,201
p0172,orig,A,-0.1084,-2.9834,-2.9834,371,163
p0172,swap,B,-1.1760,-0.4260,-3.3010,371,158
p0173,orig,A,-0.0395,-3.7895,-4.2895,417,189
p0173,swap,B,-0.9805,-0.4805,-5.7305,417,178
p0174,orig,A,-0.0989,-2.4739,-4.8489,516,229
p0174,swap,A,-0.1630,-1.9130,-6.4130,516,218
p0175,orig,A,-0.6672,-0.7922,-3.4172,394,184
p0175,swap,A,-0.0807,-3.3307,-3.2057,394,172
p0176,orig,B,-2.2569,-0.1319,-4.0069,363,158
p0176,swap,A,-0.2155,-2.3405,-2.3405,363,154
p0177,orig,A,-0.4943,-0.9943,-3.9943,239,115
p0177,swap,A,-0.3666,-1.3666,-2.9916,239,103
p0178,orig,A,-0.1400,-2.5150,-3.0150,425,179
p0178,swap,A,-0.1160,-2.7410,-3.1160,425,175
p0179,orig,B,-1.7089,-0.2089,-4.9589,332,160
p0179,swap,A,-0.1728,-2.6728,-2.4228,332,147
p0180,orig,A,-0.2655,-1.5155,-4.3905,558,224
p0180,swap,A,-0.0901,-2.7151,-3.9651,558,225
p0181,orig,A,-0.3621,-1.2371,-4.3621,600,262
p0181,swap,A,-0.0668,-3.0668,-4.0668,600,253
p0182,orig,A,-0.1405,-2.1405,-4.3905,777,342
p0182,swap,A,-0.1515,-2.1515,-3.7765,777,334
p0183,orig,A,-0.1838,-1.9338,-3.8088,707,314
p0183,swap,A,-0.1140,-2.4890,-3.7390,707,303
p0184,orig,A,-0.0392,-4.1642,-3.7892,540,238
p0184,swap,B,-0.9763,-0.4763,-6.4763,540,226
p0185,orig,A,-0.0688,-2.9438,-4.3188,386,185
p0185,swap,B,-0.9798,-0.4798,-5.3548,386,173
p0186,orig,A,-0.2594,-1.5094,-5.0094,617,264
p0186,swap,A,-0.0579,-3.1829,-4.3079,617,254
p0187,orig,A,-0.1791,-1.9291,-4.0541,633,269
p0187,swap,A,-0.0843,-2.9593,-3.5843,633,260
p0188,orig,A,-0.1173,-2.4923,-3.6173,715,315
p0188,swap,A,-0.1702,-2.0452,-3.6702,715,301
p0189,orig,A,-0.3928,-1.1428,-5.3928,891,390
p0189,swap,A,-0.1159,-2.3659,-4.2409,891,379
p0190,orig,A,-0.1951,-1.8201,-4.3201,866,384
p0190,swap,A,-0.1435,-2.2685,-3.5185,866,376
p0191,orig,A,-0.0796,-3.3296,-3.2046,1385,648
p0191,swap,A,-0.5609,-0.9359,-3.3109,1385,636
p0192,orig,A,-0.1251,-2.2501,-4.6251,960,426
p0192,swap,A,-0.1105,-2.4855,-3.8605,960,412
p0193,orig,A,-0.0591,-3.4341,-3.6841,1479,711
p0193,swap,A,-0.5089,-1.0089,-3.3839,1479,695
p0194,orig,B,-1.1425,-0.3925,-5.3925,693,305
p0194,swap,A,-0.0798,-3.2048,-3.3298,693,299
p0195,orig,A,-0.1082,-2.4832,-3.9832,822,361
p0195,swap,A,-0.2156,-1.7156,-4.3406,822,350
p0196,orig,A,-0.0516,-3.4266,-4.0516,698,305
p0196,swap,B,-1.5051,-0.2551,-6.1301,698,295
p0197,orig,A,-0.0517,-3.1767,-4.8017,429,195
p0197,swap,A,-0.5867,-0.8367,-4.5867,429,181
p0198,orig,B,-0.9823,-0.4823,-4.8573,837,371
p0198,swap,A,-0.0477,-3.5477,-4.0477,837,364
p0199,orig,A,-0.5963,-0.8463,-3.9713,829,358
p0199,swap,A,-0.0901,-2.7151,-3.9651,829,349
p0200,orig,A,-0.4540,-1.7040,-1.7040,470,212
p0200,swap,B,-0.7787,-0.6537,-3.9037,470,198
p0201,orig,A,-0.4485,-2.0735,-1.4485,572,237
p0201,swap,A,-0.5310,-0.9060,-4.9060,572,234
p0202,orig,A,-0.1333,-2.1333,-5.1333,1120,498
p0202,swap,A,-0.1520,-2.0270,-4.7770,1120,490
p0203,orig,A,-0.5381,-0.9131,-4.2881,984,438
p0203,swap,A,-0.1785,-1.9285,-4.0535,984,428
p0204,orig,A,-0.6413,-0.7663,-4.8913,469,212
p0204,swap,A,-0.0563,-3.3063,-4.0563,469,199
p0205,orig,A,-0.0741,-2.6991,-5.5741,578,262
p0205,swap,A,-0.0522,-3.3022,-4.3022,578,249
p0206,orig,A,-0.0177,-4.8927,-4.6427,381,163
p0206,swap,A,-0.2875,-1.4125,-5.1625,381,158
p0207,orig,A,-0.0155,-4.8905,-4.8905,420,189
p0207,swap,A,-0.1106,-2.3606,-4.6106,420,178
p0208,orig,A,-0.1747,-1.9247,-4.2997,885,378
p0208,swap,A,-0.0962,-2.5962,-4.0962,885,373
p0209,orig,A,-0.1155,-2.3655,-4.2405,872,380
p0209,swap,A,-0.0766,-2.7016,-5.0766,872,374
p0210,orig,A,-0.2087,-1.7087,-5.0837,675,303
p0210,swap,A,-0.0168,-4.6418,-5.0168,675,289
p0211,orig,A,-0.5274,-0.9024,-5.6524,609,268
p0211,swap,A,-0.0332,-3.7832,-4.6582,609,257
p0212,orig,A,-0.2913,-1.5413,-3.2913,306,148
p0212,swap,A,-0.5380,-0.9130,-4.2880,306,135
p0213,orig,A,-0.1614,-2.1614,-3.4114,517,225
p0213,swap,B,-1.1425,-0.3925,-5.3925,517,220
p0214,orig,A,-0.0725,-2.6975,-6.1975,949,413
p0214,swap,A,-0.1080,-2.3580,-4.9830,949,409
p0215,orig,A,-0.3731,-1.3731,-2.8731,518,236
p0215,swap,A,-0.1409,-2.3909,-3.2659,518,223
p0216,orig,A,-0.0983,-2.7233,-3.5983,651,291
p0216,swap,A,-0.3337,-1.3337,-3.9587,651,279
p0217,orig,A,-0.3983,-2.1483,-2.0233,377,172
p0217,swap,A,-0.1982,-2.8232,-2.5732,377,157
p0218,orig,A,-0.7645,-2.8895,-1.0145,377,157
p0218,swap,A,-0.7645,-2.8895,-1.0145,377,157
p0219,orig,A,-0.1535,-2.5285,-3.2785,510,210
p0219,swap,A,-0.3437,-1.4687,-3.0937,510,200
p0220,orig,A,-0.2002,-2.7002,-2.8252,377,159
p0220,swap,A,-0.1721,-2.6721,-3.1721,377,158
p0221,orig,A,-0.5149,-1.1399,-2.5149,411,187
p0221,swap,A,-0.4411,-1.3161,-2.4411,411,174
p0222,orig,C,-0.9747,-2.7247,-0.5997,418,188
p0222,swap,C,-0.9747,-2.7247,-0.5997,418,175
p0223,orig,A,-0.1393,-2.3893,-3.2643,1353,621
p0223,swap,A,-0.3207,-2.1957,-1.8207,1353,624
