pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0016,orig,A,-0.1466,-2.0216,-5.7716,1284,784
p0016,swap,A,-0.4758,-0.9758,-7.2258,1284,762
p0017,orig,A,-0.5785,-0.8285,-6.0785,566,334
p0017,swap,A,-0.1170,-2.3670,-4.1170,566,311
p0018,orig,B,-0.9760,-0.4760,-6.6010,514,312
p0018,swap,A,-0.2474,-1.7474,-3.1224,514,301
p0019,orig,A,-0.1153,-2.2403,-6.1153,674,390
p0019,swap,A,-0.0241,-4.0241,-5.1491,674,377
p0020,orig,A,-0.0765,-2.7015,-5.0765,563,320
p0020,swap,A,-0.6946,-0.6946,-6.9446,563,313
p0021,orig,A,-0.0570,-3.0570,-4.8070,544,320
p0021,swap,B,-1.9115,-0.1615,-7.5365,544,300
p0022,orig,B,-1.1376,-0.3876,-7.8876,489,282
p0022,swap,A,-0.0304,-3.5304,-7.5304,489,268
p0023,orig,A,-0.0631,-2.8131,-6.9381,438,263
p0023,swap,A,-0.0444,-3.1694,-6.6694,438,246
p0024,orig,A,-0.1140,-2.2390,-7.1140,588,347
p0024,swap,A,-0.0237,-3.7737,-7.8987,588,332
p0025,orig,B,-1.9110,-0.1610,-7.9110,611,346
p0025,swap,A,-0.0071,-5.0071,-8.2571,611,340
p0026,orig,A,-0.0080,-4.8830,-8.3830,597,347
p0026,swap,A,-0.3143,-1.3143,-7.5643,597,330
p0027,orig,A,-0.1872,-1.8122,-5.0622,489,260
p0027,swap,B,-1.6029,-0.2279,-6.6029,489,265
p0028,orig,A,-0.0915,-2.4665,-6.3415,1301,746
p0028,swap,A,-0.0917,-2.4667,-6.2167,1301,734
p0029,orig,A,-0.0658,-2.8158,-5.8158,1176,659
p0029,swap,A,-0.0729,-2.6979,-6.1979,1176,652
p0030,orig,A,-0.0570,-2.9320,-6.4320,1270,714
p0030,swap,A,-0.0917,-2.4667,-6.2167,1270,704
p0031,orig,A,-0.6943,-0.6943,-8.0693,509,285
p0031,swap,A,-0.1020,-2.3520,-6.4770,509,264
p0032,orig,B,-1.9303,-0.1803,-3.9303,409,254
p0032,swap,B,-4.8827,-0.0077,-10.0077,409,232
p0033,orig,A,-0.0496,-3.0496,-7.0496,465,263
p0033,swap,B,-2.6954,-0.0704,-8.4454,465,253
p0034,orig,A,-0.0559,-2.9309,-7.0559,416,249
p0034,swap,A,-0.3874,-1.1374,-8.1374,416,226
p0035,orig,B,-2.1382,-0.1382,-4.5132,380,221
p0035,swap,B,-5.3797,-0.0047,-10.1297,380,201
p0036,orig,B,-4.1422,-0.0172,-7.1422,421,246
p0036,swap,A,-0.0399,-3.2899,-6.4149,421,231
p0037,orig,A,-0.2268,-1.6018,-6.9768,458,262
p0037,swap,B,-2.5806,-0.0806,-6.7056,458,248
p0038,orig,A,-0.5818,-0.8318,-6.5818,472,264
p0038,swap,A,-0.1552,-2.0302,-4.6552,472,249
p0039,orig,A,-0.0531,-3.0531,-5.4281,398,243
p0039,swap,B,-3.2884,-0.0384,-8.6634,398,225
p0040,orig,A,-0.0150,-4.3900,-6.2650,476,263
p0040,swap,B,-1.7035,-0.2035,-7.9535,476,252
p0041,orig,B,-1.7033,-0.2033,-6.4533,390,240
p0041,swap,B,-0.9760,-0.4760,-6.6010,390,223
p0042,orig,A,-0.1646,-1.9146,-6.1646,468,262
p0042,swap,A,-0.2843,-1.4093,-7.2843,468,248
p0043,orig,B,-1.9123,-0.1623,-6.4123,390,226
p0043,swap,B,-1.1381,-0.3881,-7.2631,390,225
p0044,orig,B,-2.5797,-0.0797,-7.8297,485,267
p0044,swap,A,-0.0084,-4.8834,-7.2584,485,255
p0045,orig,A,-0.0194,-4.0194,-6.8944,788,440
p0045,swap,A,-0.3153,-1.3153,-6.5653,788,420
p0046,orig,A,-0.1286,-2.1286,-6.7536,624,349
p0046,swap,A,-0.1141,-2.2391,-6.9891,624,335
p0047,orig,A,-0.1444,-2.0194,-6.6444,644,376
p0047,swap,A,-0.1444,-2.0194,-6.6444,644,347
p0048,orig,B,-1.4079,-0.2829,-6.5329,505,276
p0048,swap,A,-0.2609,-1.5109,-4.7609,505,261
p0049,orig,B,-2.2388,-0.1138,-7.4888,438,212
p0049,swap,B,-2.3586,-0.1086,-4.8586,438,201
p0050,orig,B,-4.0186,-0.0186,-9.7686,431,208
p0050,swap,A,-0.6966,-0.6966,-5.8216,431,188
p0051,orig,B,-1.0765,-0.4515,-3.8265,637,278
p0051,swap,B,-1.5033,-0.2533,-7.0033,637,268
p0052,orig,A,-0.4766,-0.9766,-6.1016,682,307
p0052,swap,A,-0.6946,-0.6946,-6.8196,682,290
p0053,orig,B,-4.2645,-0.0145,-8.1395,371,171
p0053,swap,A,-0.0841,-2.5841,-5.3341,371,159
p0054,orig,A,-0.6950,-0.6950,-7.4450,769,338
p0054,swap,A,-0.0105,-4.6355,-7.5105,769,329
p0055,orig,B,-1.2251,-0.3501,-7.6001,917,409
p0055,swap,A,-0.0092,-4.7592,-7.5092,917,398
p0056,orig,A,-0.1808,-1.8058,-7.4308,1139,517
p0056,swap,A,-0.0493,-3.0493,-7.5493,1139,506
p0057,orig,B,-2.1276,-0.1276,-7.6276,351,173
p0057,swap,A,-0.3186,-1.4436,-3.3186,351,157
p0058,orig,B,-1.7025,-0.2025,-7.2025,340,163
p0058,swap,A,-0.3016,-1.4266,-3.9266,340,151
p0059,orig,B,-4.3878,-0.0128,-9.1378,398,177
p0059,swap,B,-0.8264,-0.5764,-8.2014,398,171
p0060,orig,A,-0.2534,-1.5034,-6.8784,356,165
p0060,swap,B,-2.2383,-0.1133,-8.3633,356,152
p0061,orig,A,-0.3906,-1.1406,-5.6406,389,181
p0061,swap,B,-1.9106,-0.1606,-8.5356,389,168
p0062,orig,A,-0.2020,-1.7020,-7.8270,387,180
p0062,swap,B,-4.5113,-0.0113,-9.6363,387,168
p0063,orig,A,-0.1164,-2.2414,-5.7414,420,185
p0063,swap,B,-3.6523,-0.0273,-8.4023,420,174
p0064,orig,B,-2.1284,-0.1284,-6.7534,539,230
p0064,swap,A,-0.0459,-3.1709,-6.0459,539,219
p0065,orig,B,-2.8125,-0.0625,-8.4375,562,239
p0065,swap,A,-0.0029,-6.0029,-7.8779,562,229
p0066,orig,A,-0.2534,-1.5034,-6.6284,468,201
p0066,swap,A,-0.1013,-2.3513,-6.9763,468,196
p0067,orig,A,-0.0096,-4.7596,-7.0096,610,266
p0067,swap,B,-2.3509,-0.1009,-7.9759,610,254
p0068,orig,A,-0.0191,-4.0191,-7.0191,531,234
p0068,swap,B,-1.3140,-0.3140,-8.0640,531,221
p0069,orig,A,-0.3501,-1.2251,-6.8501,867,380
p0069,swap,A,-0.0349,-3.4099,-6.7849,867,367
p0070,orig,A,-0.0912,-2.4662,-6.2162,993,436
p0070,swap,A,-0.0561,-2.9311,-6.9311,993,426
p0071,orig,B,-0.9758,-0.4758,-6.4758,366,171
p0071,swap,A,-0.6941,-0.6941,-7.3191,366,157
p0072,orig,B,-2.2384,-0.1134,-8.1134,404,186
p0072,swap,A,-0.1024,-2.3524,-6.2274,404,172
p0073,orig,B,-1.3155,-0.3155,-6.1905,334,159
p0073,swap,B,-4.6350,-0.0100,-8.6350,334,146
p0074,orig,A,-0.2549,-1.5049,-5.8799,344,160
p0074,swap,B,-5.2554,-0.0054,-9.6304,344,149
p0075,orig,A,-0.4760,-0.9760,-6.3510,336,160
p0075,swap,B,-5.7533,-0.0033,-9.8783,336,143
p0076,orig,A,-0.0223,-3.8973,-6.5223,609,254
p0076,swap,B,-2.6965,-0.0715,-8.0715,609,246
p0077,orig,B,-2.3948,-0.1448,-3.1448,419,185
p0077,swap,B,-2.4667,-0.0917,-6.0917,419,174
p0078,orig,B,-1.1384,-0.3884,-6.6384,495,205
p0078,swap,A,-0.5801,-0.8301,-5.5801,495,195
p0079,orig,A,-0.1014,-2.3514,-6.8514,501,207
p0079,swap,B,-1.2261,-0.3511,-6.3511,501,201
p0080,orig,A,-0.0802,-2.5802,-6.8302,472,199
p0080,swap,B,-1.5036,-0.2536,-7.0036,472,196
p0081,orig,B,-0.8506,-0.6006,-3.7256,388,184
p0081,swap,B,-3.2884,-0.0384,-8.7884,388,170
p0082,orig,A,-0.5790,-0.8290,-5.9540,415,182
p0082,swap,B,-1.1472,-0.3972,-4.6472,415,172
p0083,orig,A,-0.4776,-0.9776,-5.8526,290,137
p0083,swap,A,-0.5782,-0.8282,-6.4532,290,126
p0084,orig,B,-2.1277,-0.1277,-8.0027,300,137
p0084,swap,A,-0.3189,-1.3189,-5.3189,300,126
p0085,orig,A,-0.2388,-1.6138,-4.3638,329,159
p0085,swap,B,-4.2646,-0.0146,-8.8896,329,145
p0086,orig,A,-0.3883,-1.1383,-8.3883,312,141
p0086,swap,A,-0.3144,-1.3144,-9.0644,312,131
p0087,orig,A,-0.4780,-0.9780,-5.7280,299,141
p0087,swap,B,-1.3144,-0.3144,-7.3144,299,128
p0088,orig,B,-4.1443,-0.0193,-5.8943,271,128
p0088,swap,A,-0.7223,-0.7223,-3.5973,271,116
p0089,orig,B,-5.8782,-0.0032,-8.8782,287,131
p0089,swap,A,-0.2866,-1.5366,-3.4116,287,120
p0090,orig,B,-7.1261,-0.0011,-9.6261,352,161
p0090,swap,A,-0.0714,-3.0714,-3.8214,352,149
p0091,orig,B,-5.3801,-0.0051,-8.7551,294,136
p0091,swap,B,-1.3316,-0.3316,-4.0816,294,125
p0092,orig,A,-0.4317,-1.0567,-8.3067,331,156
p0092,swap,A,-0.1018,-2.3518,-7.4768,331,146
p0093,orig,B,-2.4656,-0.0906,-7.8406,375,166
p0093,swap,A,-0.0711,-2.6961,-8.3211,375,152
p0094,orig,B,-3.0496,-0.0496,-8.0496,621,253
p0094,swap,A,-0.0122,-4.5122,-6.8872,621,253
p0095,orig,B,-1.7026,-0.2026,-7.5776,489,202
p0095,swap,A,-0.0642,-2.8142,-6.1892,489,199
p0096,orig,B,-2.8128,-0.0628,-8.3128,541,236
p0096,swap,A,-0.0137,-4.3887,-6.7637,541,223
p0097,orig,B,-2.3510,-0.1010,-8.7260,613,265
p0097,swap,A,-0.0277,-3.6527,-6.6527,613,252
p0098,orig,A,-0.1444,-2.1444,-4.1444,735,311
p0098,swap,B,-2.3528,-0.1028,-7.1028,735,300
p0099,orig,A,-0.2267,-1.7267,-3.7267,603,259
p0099,swap,B,-1.9114,-0.1614,-7.1614,603,248
p0100,orig,A,-0.4769,-0.9769,-6.3519,710,302
p0100,swap,A,-0.0523,-3.0523,-5.6773,710,292
p0101,orig,A,-0.2460,-1.6210,-3.9960,655,283
p0101,swap,B,-2.3518,-0.1018,-7.1018,655,270
p0102,orig,B,-1.4085,-0.2835,-6.6585,727,304
p0102,swap,A,-0.2919,-1.5419,-3.2919,727,295
p0103,orig,B,-2.8121,-0.0621,-10.8121,254,118
p0103,swap,A,-0.0790,-2.5790,-9.9540,254,104
p0104,orig,A,-0.6937,-0.6937,-8.1937,240,203
p0104,swap,B,-4.0184,-0.0184,-10.3934,240,98
p0105,orig,A,-0.0648,-2.8148,-5.9398,313,138
p0105,swap,B,-4.5115,-0.0115,-8.6365,313,125
p0106,orig,A,-0.0147,-7.1397,-5.0147,235,110
p0106,swap,A,-0.0147,-7.1397,-5.0147,235,98
p0107,orig,B,-3.5300,-0.0300,-8.7800,248,113
p0107,swap,A,-0.0305,-3.5305,-7.2805,248,100
p0108,orig,A,-0.3529,-1.2279,-5.4779,751,302
p0108,swap,A,-0.0133,-4.3883,-7.3883,751,295
p0109,orig,A,-0.0687,-3.0687,-3.9437,420,180
p0109,swap,A,-0.0309,-4.0309,-4.4059,420,174
p0110,orig,A,-0.0317,-3.9067,-4.5317,483,202
p0110,swap,A,-0.7071,-0.7071,-4.3321,483,192
p0111,orig,A,-0.1569,-2.1569,-3.5319,751,300
p0111,swap,A,-0.3956,-1.1456,-4.7706,751,304
p0112,orig,A,-0.0096,-5.1346,-5.6346,338,162
p0112,swap,B,-1.6126,-0.2376,-4.4876,338,149
p0113,orig,A,-0.0021,-6.2521,-10.2521,342,161
p0113,swap,B,-2.8126,-0.0626,-8.0626,342,148
p0114,orig,B,-4.0185,-0.0185,-9.0185,358,159
p0114,swap,A,-0.0024,-6.1274,-9.8774,358,148
p0115,orig,B,-7.3757,-0.0007,-11.1257,276,128
p0115,swap,A,-0.0050,-5.7550,-6.3800,276,120
p0116,orig,B,-2.3506,-0.1006,-8.1006,242,112
p0116,swap,A,-0.0568,-2.9318,-6.3068,242,101
p0117,orig,A,-0.0073,-5.2573,-6.2573,275,127
p0117,swap,B,-6.7512,-0.0012,-11.1262,275,116
p0118,orig,A,-0.0709,-2.6959,-7.1959,289,135
p0118,swap,B,-5.3797,-0.0047,-9.8797,289,123
p0119,orig,A,-0.0032,-10.0032,-7.0032,241,113
p0119,swap,A,-0.0032,-10.0032,-7.0032,241,101
p0120,orig,A,-0.0391,-3.2891,-6.9141,255,113
p0120,swap,B,-4.6349,-0.0099,-9.0099,255,101
p0121,orig,B,-3.7735,-0.0235,-8.7735,321,154
p0121,swap,A,-0.0025,-6.6275,-6.7525,321,142
p0122,orig,B,-5.1310,-0.0060,-10.1310,262,129
p0122,swap,A,-0.0257,-4.1507,-4.6507,262,113
p0123,orig,B,-1.1378,-0.3878,-7.2628,375,155
p0123,swap,A,-0.5780,-0.8280,-6.3280,375,150
p0124,orig,A,-0.6951,-0.6951,-6.3201,293,138
p0124,swap,A,-0.1274,-2.1274,-7.7524,293,124
p0125,orig,A,-0.2041,-1.7041,-5.9541,272,125
p0125,swap,B,-1.3141,-0.3141,-7.1891,272,115
p0126,orig,B,-1.7020,-0.2020,-7.5770,316,139
p0126,swap,A,-0.0306,-3.5306,-7.1556,316,128
p0127,orig,A,-0.2024,-1.7024,-7.0774,270,125
p0127,swap,B,-4.0185,-0.0185,-8.2685,270,113
p0128,orig,B,-2.5795,-0.0795,-7.7045,405,178
p0128,swap,A,-0.6418,-0.8918,-2.7668,405,166
p0129,orig,B,-3.5307,-0.0307,-7.1557,619,253
p0129,swap,A,-0.4991,-0.9991,-3.7491,619,246
p0130,orig,A,-0.2699,-1.6449,-3.1449,388,173
p0130,swap,A,-0.4956,-0.9956,-3.8706,388,168
p0131,orig,A,-0.0272,-3.6522,-7.6522,423,185
p0131,swap,B,-4.3880,-0.0130,-9.1380,423,172
p0132,orig,A,-0.1671,-1.9171,-5.0421,408,180
p0132,swap,B,-3.8959,-0.0209,-8.5209,408,168
p0133,orig,B,-1.4109,-0.2859,-5.5359,568,230
p0133,swap,A,-0.0135,-4.6385,-5.6385,568,225
p0134,orig,A,-0.1157,-2.7407,-3.1157,269,129
p0134,swap,B,-2.3561,-0.1061,-5.2311,269,117
p0135,orig,A,-0.4384,-1.0634,-4.6884,604,254
p0135,swap,A,-0.0823,-2.5823,-5.8323,604,246
p0136,orig,A,-0.1686,-2.2936,-2.9186,470,203
p0136,swap,B,-5.0069,-0.0069,-9.3819,470,192
p0137,orig,A,-0.0427,-3.4177,-4.7927,805,344
p0137,swap,B,-1.0568,-0.4318,-6.5568,805,331
p0138,orig,A,-0.0145,-4.2645,-9.0145,418,188
p0138,swap,B,-1.4078,-0.2828,-7.6578,418,175
p0139,orig,A,-0.6944,-0.6944,-8.5694,442,188
p0139,swap,B,-2.3508,-0.1008,-9.2258,442,177
p0140,orig,B,-2.8126,-0.0626,-7.6876,347,160
p0140,swap,A,-0.1611,-2.0361,-4.0361,347,147
p0141,orig,B,-3.6521,-0.0271,-7.5271,463,193
p0141,swap,A,-0.0942,-2.4692,-5.3442,463,184
p0142,orig,A,-0.2095,-1.7095,-4.8345,1235,532
p0142,swap,A,-0.4894,-0.9894,-4.2394,1235,532
p0143,orig,B,-2.3514,-0.1014,-8.4764,604,254
p0143,swap,A,-0.4761,-0.9761,-6.9761,604,250
p0144,orig,A,-0.0332,-3.6582,-5.0332,534,236
p0144,swap,B,-3.1698,-0.0448,-6.4198,534,219
p0145,orig,A,-0.2631,-1.5131,-4.5131,1227,542
p0145,swap,A,-0.2976,-1.4226,-4.1726,1227,545
p0146,orig,A,-0.4756,-0.9756,-7.1006,905,405
p0146,swap,A,-0.0954,-2.4704,-5.0954,905,390
p0147,orig,A,-0.0653,-2.8153,-5.8153,716,314
p0147,swap,B,-0.8288,-0.5788,-5.9538,716,298
p0148,orig,A,-0.0465,-3.2965,-4.7965,686,294
p0148,swap,B,-3.7735,-0.0235,-8.5235,686,282
p0149,orig,A,-0.0824,-2.5824,-5.7074,461,202
p0149,swap,B,-4.1412,-0.0162,-9.3912,461,188
p0150,orig,B,-2.9322,-0.0572,-6.3072,528,226
p0150,swap,A,-0.0260,-3.9010,-5.2760,528,212
p0151,orig,B,-2.9308,-0.0558,-7.1808,532,226
p0151,swap,A,-0.1106,-2.3606,-4.6106,532,217
p0152,orig,A,-0.0830,-2.5830,-5.5830,736,309
p0152,swap,A,-0.1702,-1.9202,-4.7952,736,297
p0153,orig,A,-0.0190,-4.1440,-5.8940,530,234
p0153,swap,B,-3.0514,-0.0514,-6.0514,530,224
p0154,orig,B,-2.1280,-0.1280,-7.1280,500,212
p0154,swap,A,-0.0428,-3.2928,-5.4178,500,200
p0155,orig,B,-4.0185,-0.0185,-8.2685,447,196
p0155,swap,A,-0.0158,-4.5158,-5.3908,447,182
p0156,orig,B,-2.0474,-0.1724,-3.5474,255,112
p0156,swap,A,-0.4010,-1.1510,-4.2760,255,105
p0157,orig,A,-0.1724,-2.0474,-3.5474,835,362
p0157,swap,B,-1.3215,-0.3215,-5.0715,835,352
p0158,orig,A,-0.3177,-1.3177,-5.6927,589,256
p0158,swap,A,-0.0762,-2.7012,-5.2012,589,243
p0159,orig,A,-0.0718,-2.6968,-6.9468,640,264
p0159,swap,A,-0.1821,-1.8071,-6.5571,640,255
p0160,orig,B,-3.1699,-0.0449,-6.4199,444,204
p0160,swap,A,-0.0675,-2.8175,-5.3175,444,178
p0161,orig,B,-5.6288,-0.0038,-9.8788,354,164
p0161,swap,A,-0.1615,-1.9115,-9.4115,354,149
p0162,orig,A,-0.1344,-2.1344,-5.0094,461,186
p0162,swap,B,-0.8318,-0.5818,-5.5818,461,184
p0163,orig,A,-0.1629,-1.9129,-6.2879,651,278
p0163,swap,A,-0.7009,-0.7009,-5.3259,651,265
p0164,orig,A,-0.0873,-2.5873,-4.8373,529,223
p0164,swap,A,-0.5804,-0.8304,-5.5804,529,212
p0165,orig,A,-0.1528,-2.0278,-4.6528,561,229
p0165,swap,B,-1.3146,-0.3146,-7.4396,561,219
p0166,orig,A,-0.4872,-0.9872,-4.3622,399,179
p0166,swap,A,-0.3970,-1.1470,-4.6470,399,165
p0167,orig,A,-0.0500,-7.3000,-3.3000,264,125
p0167,swap,A,-0.0500,-7.3000,-3.3000,264,112
p0168,orig,A,-0.0503,-3.3003,-4.4253,370,159
p0168,swap,B,-2.0289,-0.1539,-4.5289,370,147
p0169,orig,A,-0.3970,-1.1470,-4.6470,399,163
p0169,swap,A,-0.4872,-0.9872,-4.3622,399,163
p0170,orig,A,-0.3939,-1.1439,-5.0189,575,226
p0170,swap,A,-0.0872,-2.5872,-4.8372,575,217
p0171,orig,B,-1.3200,-0.3200,-8.5700,526,220
p0171,swap,A,-0.2044,-1.7044,-8.7044,526,209
p0172,orig,A,-0.0191,-4.2691,-5.3941,388,169
p0172,swap,B,-1.7089,-0.2089,-5.0839,388,164
p0173,orig,A,-0.0063,-5.3813,-7.0063,434,189
p0173,swap,B,-1.5051,-0.2551,-7.3801,434,173
p0174,orig,A,-0.1452,-2.0202,-7.5202,533,223
p0174,swap,A,-0.1445,-2.0195,-8.7695,533,211
p0175,orig,A,-0.7005,-0.7005,-5.0755,411,179
p0175,swap,A,-0.0220,-4.1470,-5.2720,411,167
p0176,orig,B,-3.6540,-0.0290,-6.0290,380,155
p0176,swap,A,-0.0689,-2.9439,-4.3189,380,153
p0177,orig,A,-0.1682,-1.9182,-4.9182,256,123
p0177,swap,A,-0.2190,-1.7190,-4.0940,256,104
p0178,orig,A,-0.0385,-3.4135,-5.4135,442,184
p0178,swap,A,-0.0675,-2.8175,-5.3175,442,175
p0179,orig,B,-3.4097,-0.0347,-7.0347,349,162
p0179,swap,A,-0.0477,-3.4227,-4.2977,349,151
p0180,orig,A,-0.4331,-1.0581,-5.6831,575,227
p0180,swap,A,-0.0267,-3.7767,-5.7767,575,226
p0181,orig,A,-0.3503,-1.2253,-6.8503,617,261
p0181,swap,A,-0.0232,-3.8982,-6.1482,617,251
p0182,orig,A,-0.1161,-2.2411,-6.2411,794,345
p0182,swap,A,-0.1063,-2.3563,-5.6063,794,328
p0183,orig,A,-0.1336,-2.1336,-5.5086,724,318
p0183,swap,A,-0.0880,-2.5880,-4.9630,724,308
p0184,orig,A,-0.0065,-5.6315,-5.8815,557,257
p0184,swap,B,-1.0554,-0.4304,-8.1804,557,231
p0185,orig,A,-0.0566,-2.9316,-6.5566,403,192
p0185,swap,B,-1.7033,-0.2033,-7.5783,403,176
p0186,orig,A,-0.5778,-0.8278,-7.8278,634,267
p0186,swap,A,-0.0145,-4.3895,-7.0145,634,256
p0187,orig,A,-0.1658,-1.9158,-6.4158,650,286
p0187,swap,A,-0.0342,-3.5342,-6.0342,650,272
p0188,orig,A,-0.0524,-3.0524,-6.0524,732,306
p0188,swap,A,-0.0828,-2.5828,-6.4578,732,295
p0189,orig,A,-0.6958,-0.6958,-7.0708,908,386
p0189,swap,A,-0.0932,-2.4682,-5.9682,908,374
p0190,orig,A,-0.1046,-2.3546,-6.1046,883,378
p0190,swap,A,-0.1647,-1.9147,-5.6647,883,362
p0191,orig,A,-0.0284,-3.7784,-5.2784,1402,622
p0191,swap,B,-1.3157,-0.3157,-6.5657,1402,613
p0192,orig,A,-0.0740,-2.6990,-6.4490,977,423
p0192,swap,A,-0.1043,-2.3543,-5.6043,977,412
p0193,orig,A,-0.0237,-3.8987,-5.7737,1496,688
p0193,swap,A,-0.4767,-0.9767,-6.1017,1496,668
p0194,orig,B,-1.8069,-0.1819,-7.1819,710,304
p0194,swap,A,-0.0422,-3.4172,-4.7922,710,297
p0195,orig,A,-0.0826,-2.5826,-5.7076,839,366
p0195,swap,A,-0.4775,-0.9775,-6.3525,839,352
p0196,orig,A,-0.0588,-2.9338,-5.6838,715,302
p0196,swap,B,-1.6025,-0.2275,-7.4775,715,291
p0197,orig,A,-0.1026,-2.3526,-6.4776,446,188
p0197,swap,B,-0.8271,-0.5771,-7.3271,446,176
p0198,orig,B,-1.3149,-0.3149,-6.8149,854,358
p0198,swap,A,-0.0091,-4.8841,-6.6341,854,349
p0199,orig,B,-1.0564,-0.4314,-6.3064,846,359
p0199,swap,A,-0.0156,-4.2656,-6.8906,846,349
p0200,orig,A,-0.2699,-1.6449,-3.1449,487,203
p0200,swap,B,-1.2263,-0.3513,-6.1013,487,192
p0201,orig,A,-0.2040,-2.0790,-2.8290,589,245
p0201,swap,A,-0.6943,-0.6943,-7.3193,589,240
p0202,orig,A,-0.0389,-3.2889,-7.5389,1137,482
p0202,swap,A,-0.0645,-2.8145,-6.5645,1137,482
p0203,orig,A,-0.3180,-1.3180,-5.6930,1001,438
p0203,swap,A,-0.1459,-2.0209,-5.8959,1001,433
p0204,orig,B,-1.0575,-0.4325,-6.5575,486,214
p0204,swap,A,-0.0139,-4.5139,-6.0139,486,198
p0205,orig,A,-0.0799,-2.5799,-8.2049,595,265
p0205,swap,A,-0.0197,-4.0197,-6.8947,595,250
p0206,orig,A,-0.0008,-7.7508,-8.0008,398,177
p0206,swap,A,-0.2834,-1.4084,-6.5334,398,171
p0207,orig,A,-0.0015,-7.0015,-7.6265,437,193
p0207,swap,A,-0.1156,-2.2406,-5.9906,437,175
p0208,orig,A,-0.0715,-2.6965,-6.8215,902,391
p0208,swap,A,-0.0406,-3.2906,-6.2906,902,380
p0209,orig,A,-0.0313,-3.5313,-6.6563,889,382
p0209,swap,A,-0.0496,-3.0496,-7.5496,889,368
p0210,orig,A,-0.1442,-2.0192,-6.8942,692,298
p0210,swap,A,-0.0017,-6.8767,-7.5017,692,286
p0211,orig,B,-0.9773,-0.4773,-7.4773,626,265
p0211,swap,A,-0.0055,-5.3805,-7.3805,626,255
p0212,orig,A,-0.2899,-1.4149,-4.7899,323,162
p0212,swap,A,-0.5778,-0.8278,-6.5778,323,146
p0213,orig,A,-0.0754,-2.7004,-5.3254,534,220
p0213,swap,B,-2.2398,-0.1148,-7.6148,534,215
p0214,orig,A,-0.0344,-3.4094,-8.0344,966,414
p0214,swap,A,-0.0311,-3.5311,-7.0311,966,406
p0215,orig,A,-0.3198,-1.3198,-5.1948,535,231
p0215,swap,A,-0.0297,-3.6547,-5.9047,535,221
p0216,orig,A,-0.0218,-3.8968,-7.0218,668,291
p0216,swap,A,-0.3165,-1.3165,-6.5665,668,280
p0217,orig,A,-0.2714,-1.7714,-3.2714,394,186
p0217,swap,A,-0.1322,-2.5072,-3.7572,394,172
p0218,orig,A,-0.5483,-3.2983,-1.2983,394,170
p0218,swap,A,-0.5483,-3.2983,-1.2983,394,169
p0219,orig,A,-0.1467,-2.1467,-4.6467,527,224
p0219,swap,A,-0.4355,-1.0605,-5.8105,527,215
p0220,orig,A,-0.1123,-2.6123,-4.3623,394,169
p0220,swap,A,-0.0754,-3.2004,-4.4504,394,168
p0221,orig,B,-1.1502,-0.4002,-4.4002,428,185
p0221,swap,A,-0.3997,-1.1497,-4.3997,428,173
p0222,orig,A,-0.5999,-2.5999,-1.0999,435,187
p0222,swap,A,-0.5999,-2.5999,-1.0999,435,175
p0223,orig,A,-0.0514,-3.1764,-4.8014,1370,607
p0223,swap,A,-0.1314,-2.3814,-3.5064,1370,612
