pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0065,swap,A,-0.0268,-3.7768,-5.6518,584,247
p0066,orig,A,-0.2528,-1.5028,-7.1278,490,203
p0066,swap,A,-0.0496,-3.0496,-6.9246,490,198
p0067,orig,A,-0.0457,-3.1707,-5.9207,632,266
p0067,swap,A,-0.3880,-1.1380,-6.8880,632,256
p0068,orig,A,-0.0391,-3.2891,-6.9141,553,237
p0068,swap,A,-0.2524,-1.5024,-7.8774,553,228
p0069,orig,A,-0.0623,-2.8123,-8.5623,889,385
p0069,swap,A,-0.0214,-3.8964,-7.1464,889,377
p0070,orig,A,-0.0385,-3.2885,-8.0385,1015,443
p0070,swap,A,-0.0301,-3.5301,-8.0301,1015,437
p0071,orig,A,-0.0384,-3.2884,-8.4134,388,188
p0071,swap,A,-0.2023,-1.7023,-7.3273,388,174
p0072,orig,B,-1.7018,-0.2018,-8.5768,426,187
p0072,swap,A,-0.0146,-4.2646,-7.8896,426,177
p0073,orig,A,-0.2385,-1.6135,-4.3635,356,164
p0073,swap,B,-0.9024,-0.5274,-5.5274,356,152
p0074,orig,A,-0.0035,-5.8785,-7.3785,366,163
p0074,swap,B,-3.0488,-0.0488,-9.5488,366,153
p0075,orig,A,-0.0020,-6.3770,-8.2520,358,161
p0075,swap,B,-2.0181,-0.1431,-9.0181,358,150
p0076,orig,A,-0.5821,-0.8321,-5.2071,631,258
p0076,swap,B,-1.9120,-0.1620,-6.6620,631,253
p0077,orig,A,-0.3598,-1.3598,-3.1098,441,193
p0077,swap,B,-1.6047,-0.2297,-5.6047,441,180
p0078,orig,A,-0.5779,-0.8279,-6.4529,517,229
p0078,swap,B,-1.0556,-0.4306,-6.5556,517,238
p0079,orig,A,-0.1283,-2.1283,-6.7533,523,252
p0079,swap,B,-1.2244,-0.3494,-7.7244,523,244
p0080,orig,A,-0.1815,-1.8065,-6.5565,494,213
p0080,swap,A,-0.4754,-0.9754,-6.9754,494,206
p0081,orig,A,-0.0919,-2.7169,-3.8419,410,192
p0081,swap,A,-0.4875,-0.9875,-4.3625,410,180
p0082,orig,A,-0.1572,-2.1572,-3.5322,437,198
p0082,swap,A,-0.6120,-0.8620,-3.3620,437,184
p0083,orig,B,-0.8281,-0.5781,-6.2031,312,151
p0083,swap,A,-0.5769,-0.8269,-7.3269,312,142
p0084,orig,A,-0.5777,-0.8277,-6.4527,322,175
p0084,swap,A,-0.3887,-1.1387,-6.5137,322,160
p0085,orig,A,-0.1830,-1.8080,-5.8080,351,176
p0085,swap,B,-1.9113,-0.1613,-7.1613,351,163
p0086,orig,B,-0.9749,-0.4749,-7.9749,334,174
p0086,swap,A,-0.4747,-0.9747,-8.0997,334,160
p0087,orig,A,-0.4752,-0.9752,-6.9752,321,177
p0087,swap,A,-0.6972,-0.6972,-5.5722,321,158
p0088,orig,B,-0.8394,-0.5894,-4.3394,293,154
p0088,swap,A,-0.4610,-1.0860,-3.4610,293,139
p0089,orig,B,-1.3159,-0.3159,-6.0659,309,162
p0089,swap,A,-0.4569,-1.2069,-2.7069,309,143
p0090,orig,B,-2.5807,-0.0807,-6.5807,374,183
p0090,swap,B,-1.0556,-0.5556,-2.5556,374,162
p0091,orig,B,-2.4651,-0.0901,-6.9651,316,152
p0091,swap,A,-0.6275,-0.8775,-3.0025,316,136
p0092,orig,B,-1.9116,-0.1616,-7.1616,353,170
p0092,swap,A,-0.3164,-1.3164,-5.9414,353,157
p0093,orig,B,-2.1291,-0.1291,-6.2541,397,187
p0093,swap,A,-0.3888,-1.1388,-6.3888,397,173
p0094,orig,B,-4.3878,-0.0128,-8.3878,643,281
p0094,swap,A,-0.0248,-3.7748,-6.5248,643,278
p0095,orig,B,-1.3148,-0.3148,-6.5648,511,208
p0095,swap,A,-0.1285,-2.1285,-6.5035,511,205
p0096,orig,B,-2.9305,-0.0555,-7.6805,563,246
p0096,swap,A,-0.0101,-4.7601,-6.5101,563,234
p0097,orig,B,-2.5795,-0.0795,-7.4545,635,276
p0097,swap,A,-0.0242,-3.7742,-7.0242,635,264
p0098,orig,A,-0.0660,-2.8160,-5.5660,757,328
p0098,swap,B,-3.0491,-0.0491,-8.0491,757,314
p0099,orig,A,-0.1217,-2.2467,-4.7467,625,275
p0099,swap,B,-1.9109,-0.1609,-7.5359,625,262
p0100,orig,B,-1.6016,-0.2266,-6.9766,732,315
p0100,swap,A,-0.0913,-2.4663,-6.0913,732,305
p0101,orig,A,-0.0422,-3.4172,-4.7922,677,301
p0101,swap,B,-2.8126,-0.0626,-7.6876,677,287
p0102,orig,B,-2.1280,-0.1280,-7.0030,749,323
p0102,swap,A,-0.0643,-2.9393,-4.6893,749,312
p0103,orig,A,-0.5795,-0.8295,-5.7045,276,138
p0103,swap,B,-0.8263,-0.5763,-8.3263,276,123
p0104,orig,B,-1.3306,-0.3306,-4.0806,262,131
p0104,swap,B,-0.9059,-0.5309,-4.9059,262,118
p0105,orig,A,-0.1152,-2.2402,-6.1152,335,162
p0105,swap,B,-3.2885,-0.0385,-8.0385,335,147
p0106,orig,A,-0.3940,-2.0190,-1.7690,257,128
p0106,swap,A,-0.3940,-2.0190,-1.7690,257,115
p0107,orig,B,-1.3162,-0.3162,-5.9412,270,130
p0107,swap,A,-0.2039,-1.7039,-6.0789,270,116
p0108,orig,B,-0.8296,-0.5796,-7.2046,773,330
p0108,swap,A,-0.0068,-5.1318,-7.6318,773,330
p0109,orig,A,-0.2841,-1.4091,-6.0341,442,191
p0109,swap,B,-1.3154,-0.3154,-6.3154,442,186
p0110,orig,A,-0.0221,-3.8971,-6.5221,505,215
p0110,swap,B,-3.1685,-0.0435,-8.1685,505,203
p0111,orig,A,-0.0236,-3.8986,-5.8986,773,332
p0111,swap,B,-3.0494,-0.0494,-7.9244,773,335
p0112,orig,A,-0.0603,-2.9353,-5.3103,360,172
p0112,swap,A,-0.6387,-0.7637,-5.2637,360,157
p0113,orig,A,-0.0345,-3.4095,-7.7845,364,174
p0113,swap,B,-1.3145,-0.3145,-7.1895,364,164
p0114,orig,B,-2.3505,-0.1005,-8.6005,380,184
p0114,swap,A,-0.0101,-4.6351,-8.5101,380,166
p0115,orig,B,-2.2382,-0.1132,-8.4882,298,155
p0115,swap,A,-0.0101,-4.7601,-6.6351,298,142
p0116,orig,A,-0.2357,-1.6107,-4.6107,264,145
p0116,swap,A,-0.0804,-2.7054,-4.5804,264,129
p0117,orig,A,-0.0132,-4.5132,-6.2632,297,154
p0117,swap,B,-3.7734,-0.0234,-9.6484,297,140
p0118,orig,A,-0.2267,-1.6017,-6.8517,311,154
p0118,swap,B,-2.1272,-0.1272,-8.8772,311,145
p0119,orig,A,-0.0212,-5.6462,-4.1462,263,145
p0119,swap,A,-0.0212,-5.6462,-4.1462,263,130
p0120,orig,A,-0.0163,-4.3913,-5.6413,277,151
p0120,swap,B,-2.2390,-0.1140,-6.8640,277,134
p0121,orig,B,-1.9106,-0.1606,-8.2856,343,178
p0121,swap,A,-0.0027,-6.5027,-6.7527,343,164
p0122,orig,B,-1.9108,-0.1608,-7.5358,284,147
p0122,swap,A,-0.0281,-3.9031,-4.9031,284,134
p0123,orig,A,-0.1275,-2.1275,-7.6275,397,194
p0123,swap,B,-1.1374,-0.3874,-7.8874,397,190
p0124,orig,B,-0.9750,-0.4750,-7.2250,315,160
p0124,swap,A,-0.6936,-0.6936,-8.0686,315,142
p0125,orig,A,-0.0449,-3.1699,-6.2949,294,153
p0125,swap,B,-2.1273,-0.1273,-8.0023,294,143
p0126,orig,A,-0.5769,-0.8269,-7.2019,338,186
p0126,swap,A,-0.1275,-2.1275,-7.5025,338,174
p0127,orig,A,-0.3874,-1.1374,-7.7624,292,186
p0127,swap,B,-4.0183,-0.0183,-9.1433,292,135
p0128,orig,B,-2.9302,-0.0552,-8.8052,427,199
p0128,swap,A,-0.0484,-3.1734,-5.2984,427,186
p0129,orig,B,-3.2888,-0.0388,-8.2888,641,309
p0129,swap,A,-0.0593,-3.1843,-4.1843,641,319
p0130,orig,A,-0.3916,-1.7666,-1.8916,410,213
p0130,swap,C,-1.4561,-3.0811,-0.3311,410,203
p0131,orig,A,-0.0157,-4.3907,-5.8907,445,222
p0131,swap,B,-1.3142,-0.3142,-7.8142,445,204
p0132,orig,A,-0.0380,-3.4130,-5.5380,430,214
p0132,swap,B,-1.3143,-0.3143,-7.8143,430,199
p0133,orig,B,-3.0489,-0.0489,-8.7989,590,290
p0133,swap,A,-0.0026,-6.2526,-7.3776,590,278
p0134,orig,A,-0.3450,-1.4700,-2.8450,291,164
p0134,swap,B,-1.1246,-0.6246,-1.9996,291,138
p0135,orig,B,-2.1275,-0.1275,-7.7525,626,279
p0135,swap,A,-0.0389,-3.4139,-5.2889,626,270
p0136,orig,A,-0.0004,-9.6254,-8.2504,492,220
p0136,swap,B,-3.8957,-0.0207,-9.3957,492,207
p0137,orig,A,-0.0121,-4.5121,-7.0121,827,364
p0137,swap,B,-0.9754,-0.4754,-6.8504,827,356
p0138,orig,A,-0.0704,-2.6954,-8.8204,440,204
p0138,swap,A,-0.6940,-0.6940,-8.3190,440,195
p0139,orig,B,-0.8267,-0.5767,-8.9517,464,216
p0139,swap,B,-0.8267,-0.5767,-8.4517,464,203
p0140,orig,B,-2.1284,-0.1284,-6.7534,369,177
p0140,swap,A,-0.0607,-2.9357,-5.3107,369,163
p0141,orig,B,-2.6958,-0.0708,-7.9458,485,217
p0141,swap,A,-0.0684,-2.8184,-5.1934,485,203
p0142,orig,A,-0.3187,-1.3187,-5.4437,1257,592
p0142,swap,A,-0.0676,-2.8176,-5.3176,1257,603
p0143,orig,B,-2.9307,-0.0557,-8.1807,626,280
p0143,swap,B,-1.3152,-0.3152,-7.5652,626,271
p0144,orig,A,-0.0321,-3.7821,-4.9071,556,248
p0144,swap,B,-2.8131,-0.0631,-7.6881,556,235
p0145,orig,A,-0.6976,-0.6976,-5.6976,1249,574
p0145,swap,A,-0.0630,-2.9380,-4.9380,1249,579
p0146,orig,A,-0.4745,-0.9745,-8.2245,927,448
p0146,swap,A,-0.0553,-2.9303,-7.8053,927,422
p0147,orig,A,-0.0130,-4.3880,-7.6380,738,332
p0147,swap,B,-1.3137,-0.3137,-8.1887,738,320
p0148,orig,A,-0.0012,-7.0012,-8.2512,708,320
p0148,swap,B,-3.6514,-0.0264,-9.7764,708,308
p0149,orig,A,-0.0019,-6.3769,-8.6269,483,216
p0149,swap,B,-3.5298,-0.0298,-10.4048,483,203
p0150,orig,B,-2.8129,-0.0629,-7.3129,550,240
p0150,swap,A,-0.0424,-3.6674,-4.1674,550,229
p0151,orig,B,-2.9303,-0.0553,-8.0553,554,241
p0151,swap,A,-0.0228,-4.1478,-5.0228,554,229
p0152,orig,A,-0.0929,-2.4679,-5.5929,758,324
p0152,swap,B,-0.8360,-0.5860,-4.7110,758,315
p0153,orig,A,-0.0250,-4.0250,-5.0250,552,242
p0153,swap,B,-3.2889,-0.0389,-7.4139,552,233
p0154,orig,B,-2.6953,-0.0703,-8.1953,522,234
p0154,swap,A,-0.0250,-4.0250,-5.0250,522,224
p0155,orig,B,-2.5792,-0.0792,-8.2042,469,208
p0155,swap,A,-0.0268,-4.0268,-4.7768,469,198
p0156,orig,B,-0.9752,-0.4752,-6.9752,277,129
p0156,swap,A,-0.0393,-3.2893,-6.7893,277,124
p0157,orig,A,-0.3634,-1.2384,-4.2384,857,374
p0157,swap,B,-1.5064,-0.2564,-5.5064,857,369
p0158,orig,A,-0.6945,-0.6945,-6.8195,611,271
p0158,swap,A,-0.3181,-1.3181,-5.4431,611,260
p0159,orig,A,-0.3903,-1.1403,-5.7653,662,296
p0159,swap,A,-0.3155,-1.3155,-6.1905,662,284
p0160,orig,B,-4.7587,-0.0087,-10.2587,466,209
p0160,swap,A,-0.0824,-2.5824,-5.7074,466,197
p0161,orig,B,-3.7734,-0.0234,-9.6484,376,170
p0161,swap,A,-0.5765,-0.8265,-8.3265,376,157
p0162,orig,A,-0.0234,-3.8984,-5.8984,483,199
p0162,swap,B,-0.9824,-0.4824,-4.8574,483,198
p0163,orig,B,-1.1392,-0.3892,-6.2642,673,289
p0163,swap,B,-1.3163,-0.3163,-5.9413,673,287
p0164,orig,A,-0.0702,-2.8202,-4.8202,551,239
p0164,swap,B,-2.0191,-0.1441,-6.6441,551,228
p0165,orig,A,-0.0349,-3.5349,-5.2849,583,260
p0165,swap,B,-2.1275,-0.1275,-7.6275,583,249
p0166,orig,A,-0.0622,-2.9372,-4.9372,421,189
p0166,swap,A,-0.1357,-2.1357,-4.7607,421,178
p0167,orig,A,-0.0493,-3.4243,-4.6743,286,133
p0167,swap,A,-0.0493,-3.4243,-4.6743,286,122
p0168,orig,A,-0.0157,-4.3907,-5.7657,392,181
p0168,swap,B,-1.3190,-0.3190,-5.1940,392,169
p0169,orig,A,-0.1357,-2.1357,-4.7607,421,175
p0169,swap,A,-0.0622,-2.9372,-4.9372,421,176
p0170,orig,B,-0.9790,-0.4790,-5.3540,597,258
p0170,swap,A,-0.0738,-2.6988,-5.5738,597,249
p0171,orig,B,-4.1427,-0.0177,-10.3927,548,236
p0171,swap,B,-2.0199,-0.1449,-9.6449,548,227
p0172,orig,A,-0.0682,-2.8182,-5.1932,410,182
p0172,swap,B,-1.8077,-0.1827,-6.0577,410,176
p0173,orig,A,-0.0164,-4.2664,-6.8914,456,202
p0173,swap,B,-4.5118,-0.0118,-8.5118,456,191
p0174,orig,A,-0.1808,-1.8058,-8.5558,555,236
p0174,swap,A,-0.6940,-0.6940,-9.5690,555,225
p0175,orig,B,-3.0493,-0.0493,-8.1743,433,193
p0175,swap,A,-0.0066,-5.3816,-6.6316,433,182
p0176,orig,B,-2.5792,-0.0792,-8.4542,402,179
p0176,swap,A,-0.0077,-5.1327,-6.3827,402,175
p0177,orig,A,-0.1162,-2.2412,-5.8662,278,134
p0177,swap,A,-0.0597,-2.9347,-5.4347,278,122
p0178,orig,A,-0.0066,-5.1316,-7.3816,464,195
p0178,swap,A,-0.0038,-5.6288,-8.6288,464,191
p0179,orig,B,-2.3505,-0.1005,-8.7255,371,168
p0179,swap,A,-0.0016,-7.1266,-7.2516,371,156
p0180,orig,A,-0.3915,-1.1415,-5.7665,597,251
p0180,swap,A,-0.0149,-4.6399,-5.3899,597,251
p0181,orig,A,-0.4313,-1.0563,-6.6813,639,270
p0181,swap,A,-0.0088,-5.1338,-6.0088,639,261
p0182,orig,A,-0.1636,-1.9136,-6.1636,816,356
p0182,swap,A,-0.0368,-3.4118,-6.0368,816,345
p0183,orig,A,-0.1303,-2.1303,-6.0053,746,328
p0183,swap,A,-0.0212,-4.0212,-6.0212,746,312
p0184,orig,A,-0.0035,-6.3785,-6.3785,579,263
p0184,swap,A,-0.3145,-1.3145,-7.9395,579,250
p0185,orig,A,-0.0492,-3.0492,-7.6742,425,191
p0185,swap,A,-0.3876,-1.1376,-8.5126,425,179
p0186,orig,A,-0.3143,-1.3143,-7.9393,656,285
p0186,swap,A,-0.0026,-6.2526,-7.6276,656,276
p0187,orig,A,-0.1022,-2.3522,-6.8522,672,289
p0187,swap,A,-0.0164,-4.2664,-6.3914,672,280
p0188,orig,A,-0.0217,-3.8967,-7.0217,754,320
p0188,swap,A,-0.0501,-3.0501,-6.8001,754,312
p0189,orig,A,-0.6353,-0.7603,-6.6353,930,418
p0189,swap,A,-0.1479,-2.0229,-5.5229,930,402
p0190,orig,A,-0.1038,-2.3538,-6.2288,905,403
p0190,swap,A,-0.1657,-1.9157,-5.4157,905,395
p0191,orig,A,-0.0046,-5.8796,-6.3796,1424,666
p0191,swap,B,-0.7605,-0.6355,-6.1355,1424,660
p0192,orig,A,-0.0933,-2.4683,-6.0933,999,451
p0192,swap,A,-0.2053,-1.7053,-5.8303,999,444
p0193,orig,A,-0.0117,-4.8867,-5.5117,1518,717
p0193,swap,A,-0.3892,-1.1392,-6.2642,1518,722
p0194,orig,B,-0.8291,-0.5791,-6.0791,732,332
p0194,swap,A,-0.0268,-3.9018,-5.1518,732,327
p0195,orig,A,-0.1826,-1.8076,-6.3076,861,427
p0195,swap,B,-0.7635,-0.6385,-5.3885,861,391
p0196,orig,A,-0.0308,-3.6558,-5.5308,737,336
p0196,swap,B,-0.8276,-0.5776,-6.7026,737,328
p0197,orig,A,-0.0016,-6.7516,-8.0016,468,219
p0197,swap,A,-0.0713,-2.6963,-6.6963,468,205
p0198,orig,B,-1.0552,-0.4302,-6.9302,876,402
p0198,swap,A,-0.0295,-3.9045,-4.7795,876,409
p0199,orig,B,-0.8295,-0.5795,-5.9545,868,421
p0199,swap,A,-0.0133,-4.6383,-5.7633,868,389
p0200,orig,A,-0.1475,-2.2725,-3.3975,509,223
p0200,swap,A,-0.4322,-1.0572,-5.8072,509,208
p0201,orig,A,-0.1357,-2.7607,-2.7607,611,266
p0201,swap,A,-0.1828,-1.8078,-5.9328,611,260
p0202,orig,A,-0.1188,-2.2438,-5.2438,1159,532
p0202,swap,A,-0.1511,-2.0261,-4.9011,1159,520
p0203,orig,A,-0.3225,-1.3225,-4.8225,1023,448
p0203,swap,A,-0.1792,-1.9292,-4.0542,1023,440
p0204,orig,B,-1.0550,-0.4300,-7.8050,508,219
p0204,swap,A,-0.0025,-6.3775,-7.6275,508,206
p0205,orig,A,-0.0709,-2.6959,-8.1959,617,272
p0205,swap,A,-0.0169,-4.1419,-7.5169,617,259
p0206,orig,A,-0.0019,-7.0019,-7.1269,420,186
p0206,swap,A,-0.0434,-3.1684,-8.7934,420,181
p0207,orig,A,-0.0024,-6.6274,-7.1274,459,204
p0207,swap,A,-0.0342,-3.4092,-8.2842,459,193
p0208,orig,A,-0.1141,-2.2391,-7.1141,924,400
p0208,swap,A,-0.0318,-3.5318,-6.4068,924,396
p0209,orig,A,-0.0502,-3.0502,-6.6752,911,404
p0209,swap,A,-0.0443,-3.1693,-6.9193,911,395
p0210,orig,A,-0.0492,-3.0492,-8.2992,714,315
p0210,swap,A,-0.0034,-6.2534,-6.7534,714,305
p0211,orig,A,-0.4302,-1.0552,-7.0552,648,293
p0211,swap,A,-0.0116,-4.7616,-6.0116,648,281
p0212,orig,A,-0.0505,-3.0505,-6.4255,345,168
p0212,swap,A,-0.0709,-2.6959,-7.3209,345,155
p0213,orig,A,-0.0311,-3.6561,-5.4061,556,229
p0213,swap,A,-0.5244,-0.8994,-7.2744,556,227
p0214,orig,A,-0.1820,-1.8070,-6.5570,988,434
p0214,swap,A,-0.1042,-2.3542,-5.7292,988,429
p0215,orig,A,-0.2587,-1.5087,-5.1337,557,245
p0215,swap,A,-0.0182,-4.2682,-5.6432,557,232
p0216,orig,A,-0.0764,-2.8264,-4.3264,690,303
p0216,swap,A,-0.2083,-1.7083,-5.3333,690,293
p0217,orig,A,-0.8147,-1.6897,-2.6897,416,190
p0217,swap,A,-0.6384,-1.7634,-3.0134,416,177
p0218,orig,A,-1.0293,-2.4043,-1.7793,416,176
p0218,swap,A,-1.0293,-2.4043,-1.7793,416,177
p0219,orig,A,-0.9438,-1.4438,-3.1938,549,238
p0219,swap,A,-0.7580,-1.0080,-3.0080,549,227
p0220,orig,A,-0.6569,-2.1569,-2.7819,416,178
p0220,swap,A,-0.7875,-2.2875,-2.7875,416,178
p0221,orig,A,-0.4328,-1.0578,-5.9328,450,204
p0221,swap,B,-1.1389,-0.3889,-7.2639,450,193
p0222,orig,A,-0.0773,-2.8273,-4.5773,457,204
p0222,swap,A,-0.0773,-2.8273,-4.5773,457,192
p0223,orig,A,-0.5503,-0.9253,-3.8003,1392,632
p0223,swap,A,-0.3776,-1.2526,-3.6276,1392,630
