pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0023,swap,C,-2.9633,-1.9633,-0.2133,421,882
p0024,orig,B,-2.1532,-0.1532,-3.6532,571,1273
p0024,swap,A,-0.0000,-11.0000,-10.5000,571,1365
p0025,orig,B,-8.5003,-0.0003,-9.0003,594,1378
p0025,swap,A,-0.0000,-16.2500,-13.7500,594,1411
p0026,orig,A,0.0000,-21.8750,-17.5000,580,1432
p0026,swap,B,-18.7500,0.0000,-18.2500,580,1452
p0027,orig,A,-0.0000,-21.1250,-10.2500,472,1080
p0027,swap,B,-23.5000,-0.0000,-16.0000,472,1069
p0028,orig,B,-5.2577,-0.0077,-6.0077,1284,3012
p0028,swap,A,-0.0005,-7.7505,-10.2505,1284,3240
p0029,orig,A,-0.0638,-2.8138,-6.3138,1159,2837
p0029,swap,B,-14.5000,-0.0000,-16.2500,1159,2826
p0030,orig,B,-1.0131,-0.5131,-3.2631,1253,3262
p0030,swap,B,-3.5328,-0.0328,-5.7828,1253,3219
p0031,orig,B,-16.2500,-0.0000,-17.0000,492,1124
p0031,swap,A,-0.0002,-14.5002,-8.5002,492,1081
p0032,orig,A,-0.0000,-24.5000,-15.0000,392,890
p0032,swap,B,-24.5000,0.0000,-19.3750,392,899
p0033,orig,A,0.0000,-23.3750,-18.0000,448,981
p0033,swap,B,-22.2500,0.0000,-21.3750,448,970
p0034,orig,A,-0.0000,-17.7500,-10.7500,399,910
p0034,swap,B,-11.2500,-0.0000,-12.2500,399,879
p0035,orig,A,-0.0000,-22.6250,-12.2500,363,795
p0035,swap,B,-24.6250,0.0000,-20.1250,363,754
p0036,orig,B,-22.1250,0.0000,-21.3750,404,867
p0036,swap,A,0.0000,-25.8750,-17.5000,404,877
p0037,orig,A,-0.0004,-17.0004,-7.7504,441,950
p0037,swap,B,-14.0000,-0.0000,-17.0000,441,937
p0038,orig,B,-16.7500,0.0000,-17.2500,455,1076
p0038,swap,A,-0.0000,-16.7500,-14.0000,455,1047
p0039,orig,A,-0.0000,-21.0000,-12.2500,381,851
p0039,swap,B,-22.7500,-0.0000,-14.2500,381,811
p0040,orig,B,-1.4818,-0.7318,-1.2318,459,1082
p0040,swap,A,-0.0006,-9.0006,-7.7506,459,1173
p0041,orig,A,-0.0000,-18.3750,-10.2500,373,839
p0041,swap,B,-21.0000,-0.0000,-11.5000,373,765
p0042,orig,B,-3.7840,-0.0340,-4.5340,451,993
p0042,swap,A,-0.0233,-4.0233,-5.2733,451,1112
p0043,orig,A,-0.0000,-19.8750,-11.5000,373,830
p0043,swap,B,-22.5000,-0.0000,-14.2500,373,754
p0044,orig,B,-18.2500,0.0000,-19.2500,468,989
p0044,swap,A,-0.0000,-19.5000,-11.0000,468,1108
p0045,orig,A,0.0000,-20.0000,-17.0000,771,1894
p0045,swap,B,-16.0000,-0.0000,-17.0000,771,1839
p0046,orig,C,-1.9644,-1.4644,-0.4644,607,1337
p0046,swap,A,-0.0309,-6.7809,-3.5309,607,1311
p0047,orig,B,-3.0491,-0.0491,-7.5491,627,1483
p0047,swap,A,-0.0031,-6.2531,-6.7531,627,1432
p0048,orig,B,-21.8750,-0.0000,-16.5000,488,1077
p0048,swap,A,-0.0000,-22.3750,-11.2500,488,1049
p0049,orig,B,-12.2532,-0.0032,-5.7532,421,876
p0049,swap,A,-0.3869,-15.1369,-1.1369,421,819
p0050,orig,A,-0.0032,-5.7532,-9.7532,414,840
p0050,swap,A,-0.5768,-7.0768,-0.8268,414,882
p0051,orig,A,-0.0000,-21.8750,-12.2500,620,1443
p0051,swap,B,-22.8750,-0.0000,-16.2500,620,1476
p0052,orig,A,-0.5760,-10.8260,-0.8260,665,1561
p0052,swap,B,-19.1250,-0.0000,-12.7500,665,1490
p0053,orig,B,-23.3750,-0.0000,-16.2500,354,741
p0053,swap,A,-0.0015,-14.8765,-6.5015,354,712
p0054,orig,B,-20.0000,0.0000,-18.5000,752,1728
p0054,swap,A,-0.0000,-22.0000,-12.5000,752,1744
p0055,orig,B,-24.5000,0.0000,-20.2500,900,2090
p0055,swap,A,-0.0000,-19.8750,-13.2500,900,2140
p0056,orig,B,-7.5021,-0.0021,-6.5021,1122,2775
p0056,swap,A,-0.0000,-13.0000,-10.7500,1122,2734
p0057,orig,B,-17.2500,-0.0000,-10.7500,334,765
p0057,swap,A,-0.0000,-21.1250,-11.0000,334,701
p0058,orig,B,-14.0015,-0.0015,-6.5015,323,722
p0058,swap,A,-0.0000,-19.2500,-10.2500,323,750
p0059,orig,A,-0.0017,-8.5017,-6.5017,381,839
p0059,swap,B,-10.0000,-0.0000,-12.7500,381,853
p0060,orig,A,-0.0298,-3.5298,-9.2798,339,812
p0060,swap,B,-11.5000,-0.0000,-12.5000,339,819
p0061,orig,A,-0.0000,-21.6250,-15.5000,372,805
p0061,swap,B,-21.0000,0.0000,-17.7500,372,793
p0062,orig,B,-1.9105,-0.1605,-8.1605,370,802
p0062,swap,B,-13.2502,-0.0002,-8.7502,370,797
p0063,orig,A,-0.0000,-18.2500,-14.5000,403,895
p0063,swap,B,-19.7500,-0.0000,-15.0000,403,917
p0064,orig,A,-0.0000,-15.2500,-10.5000,522,1158
p0064,swap,B,-16.0000,-0.0000,-13.0000,522,1215
p0065,orig,B,-18.7500,0.0000,-18.2500,545,1261
p0065,swap,A,-0.0000,-19.5000,-13.0000,545,1242
p0066,orig,B,-7.7557,-0.0057,-5.2557,451,1070
p0066,swap,C,-1.5161,-4.2661,-0.2661,451,1070
p0067,orig,A,-0.0006,-14.7506,-7.5006,593,1428
p0067,swap,B,-16.5000,-0.0000,-15.5000,593,1377
p0068,orig,A,-0.0234,-8.7734,-3.7734,514,1137
p0068,swap,B,-14.2500,-0.0000,-12.0000,514,1183
p0069,orig,B,-11.7500,-0.0000,-14.2500,850,1961
p0069,swap,A,-0.0001,-13.2501,-9.5001,850,1952
p0070,orig,A,-0.0000,-11.2500,-12.5000,976,2286
p0070,swap,B,-13.7500,-0.0000,-15.5000,976,2300
p0071,orig,B,-16.7500,-0.0000,-14.0000,349,781
p0071,swap,A,-0.0000,-21.6250,-12.0000,349,703
p0072,orig,B,-10.5001,-0.0001,-9.5001,387,825
p0072,swap,A,-0.1283,-6.6283,-2.1283,387,876
p0073,orig,A,-0.0000,-22.6250,-10.5000,317,704
p0073,swap,B,-24.6250,0.0000,-21.6250,317,689
p0074,orig,A,-0.0041,-18.7541,-5.5041,327,766
p0074,swap,B,-25.1250,0.0000,-21.6250,327,766
p0075,orig,A,-0.0004,-19.1254,-7.7504,319,713
p0075,swap,B,-24.7500,0.0000,-20.8750,319,703
p0076,orig,B,-15.5000,-0.0000,-15.7500,592,1371
p0076,swap,A,-0.0000,-20.5000,-14.7500,592,1465
p0077,orig,A,-0.0000,-24.3750,-15.5000,402,906
p0077,swap,B,-25.0000,0.0000,-18.6250,402,837
p0078,orig,A,-0.0000,-22.7500,-15.2500,478,1023
p0078,swap,B,-15.2500,-0.0000,-10.5000,478,1098
p0079,orig,A,-0.0000,-22.0000,-16.5000,484,1138
p0079,swap,B,-16.7500,-0.0000,-12.7500,484,1199
p0080,orig,A,0.0000,-23.1250,-17.5000,455,1125
p0080,swap,B,-18.3750,-0.0000,-14.5000,455,1193
p0081,orig,A,-0.0003,-14.0003,-8.2503,371,871
p0081,swap,B,-23.1250,0.0000,-19.8750,371,790
p0082,orig,B,-10.0025,-0.0025,-6.0025,398,873
p0082,swap,C,-4.2727,-4.7727,-0.0227,398,914
p0083,orig,B,-18.8750,0.0000,-18.8750,273,689
p0083,swap,A,-0.0000,-21.3750,-14.5000,273,643
p0084,orig,B,-15.5000,-0.0000,-14.0000,283,642
p0084,swap,A,-0.0000,-19.8750,-11.2500,283,630
p0085,orig,A,-0.0000,-22.8750,-12.2500,312,686
p0085,swap,B,-19.7500,-0.0000,-16.2500,312,681
p0086,orig,A,-0.5928,-0.8428,-4.0928,295,667
p0086,swap,B,-2.4657,-0.2157,-2.2157,295,660
p0087,orig,A,-0.0000,-18.1250,-10.0000,282,644
p0087,swap,B,-15.2500,-0.0000,-14.5000,282,640
p0088,orig,B,-21.7500,0.0000,-18.0000,254,543
p0088,swap,A,-0.0000,-20.5000,-11.7500,254,537
p0089,orig,B,-17.2500,-0.0000,-11.5000,270,637
p0089,swap,A,-0.0000,-15.0000,-11.0000,270,620
p0090,orig,B,-25.5000,0.0000,-21.0000,335,766
p0090,swap,A,-0.0000,-18.2500,-12.0000,335,773
p0091,orig,B,-9.0001,-0.0001,-16.2501,277,665
p0091,swap,B,-4.0190,-0.0190,-7.0190,277,648
p0092,orig,B,-5.3815,-0.1315,-2.1315,314,705
p0092,swap,C,-3.3104,-3.8104,-0.0604,314,690
p0093,orig,B,-23.1250,0.0000,-20.5000,358,795
p0093,swap,A,-0.0003,-8.2503,-9.5003,358,796
p0094,orig,B,-24.8750,0.0000,-20.2500,604,1432
p0094,swap,A,-0.0000,-23.8750,-15.2500,604,1468
p0095,orig,B,-23.1250,0.0000,-20.0000,472,1014
p0095,swap,A,-0.0001,-16.7501,-9.5001,472,1044
p0096,orig,B,-23.8750,0.0000,-19.0000,524,1173
p0096,swap,A,-0.0000,-21.0000,-13.5000,524,1145
p0097,orig,B,-23.3750,0.0000,-20.3750,596,1489
p0097,swap,A,-0.0000,-20.7500,-15.2500,596,1444
p0098,orig,A,0.0000,-23.6250,-19.3750,718,1666
p0098,swap,B,-25.5000,0.0000,-20.3750,718,1629
p0099,orig,A,0.0000,-20.2500,-18.5000,586,1334
p0099,swap,B,-23.2500,0.0000,-19.0000,586,1316
p0100,orig,B,-4.5220,-0.0220,-4.5220,693,1534
p0100,swap,A,-0.1532,-2.1532,-3.6532,693,1522
p0101,orig,A,0.0000,-22.1250,-19.6250,638,1338
p0101,swap,B,-23.6250,0.0000,-18.7500,638,1366
p0102,orig,B,-23.5000,0.0000,-18.5000,710,1661
p0102,swap,A,0.0000,-21.5000,-19.3750,710,1530
p0103,orig,C,-9.7510,-7.0010,-0.0010,237,522
p0103,swap,C,-7.0016,-7.2516,-0.0016,237,500
p0104,orig,B,-8.5761,-0.5761,-0.8261,223,516
p0104,swap,B,-2.0770,-0.8270,-0.8270,223,521
p0105,orig,A,-0.0620,-15.8120,-2.8120,296,715
p0105,swap,B,-20.1250,0.0000,-17.2500,296,698
p0106,orig,C,-10.5000,-19.0000,-0.0000,218,533
p0106,swap,C,-10.5000,-19.0000,-0.0000,218,514
p0107,orig,A,-0.0000,-18.0000,-13.2500,231,537
p0107,swap,B,-20.6250,-0.0000,-16.6250,231,529
p0108,orig,B,-10.7500,-0.0000,-10.7500,734,1824
p0108,swap,A,-0.1002,-15.6002,-2.3502,734,1747
p0109,orig,C,-5.7642,-4.5142,-0.0142,403,893
p0109,swap,A,-0.3874,-7.6374,-1.1374,403,825
p0110,orig,B,-14.0001,-0.0001,-9.5001,466,980
p0110,swap,A,-0.0032,-14.5032,-5.7532,466,1129
p0111,orig,B,-3.0568,-0.0568,-4.8068,734,1752
p0111,swap,B,-2.5920,-0.0920,-4.3420,734,1682
p0112,orig,A,-0.0000,-21.7500,-13.5000,321,760
p0112,swap,B,-22.3750,0.0000,-20.3750,321,682
p0113,orig,A,-0.0000,-19.2500,-12.7500,325,713
p0113,swap,B,-16.5000,-0.0000,-17.2500,325,742
p0114,orig,B,-19.5000,0.0000,-18.2500,341,808
p0114,swap,A,-0.0001,-19.2501,-9.5001,341,817
p0115,orig,B,-14.0000,-0.0000,-22.5000,259,664
p0115,swap,A,0.0000,-17.2500,-20.7500,259,634
p0116,orig,B,-1.1369,-0.3869,-10.8869,225,540
p0116,swap,A,-0.0000,-12.5000,-18.7500,225,535
p0117,orig,A,0.0000,-17.7500,-22.5000,258,649
p0117,swap,B,-13.5000,-0.0000,-23.2500,258,636
p0118,orig,A,0.0000,-16.7500,-20.5000,272,637
p0118,swap,B,-7.7504,-0.0004,-16.0004,272,632
p0119,orig,C,-12.0000,-18.1250,-0.0000,224,524
p0119,swap,C,-12.0000,-18.1250,-0.0000,224,515
p0120,orig,A,-0.0233,-3.7733,-10.2733,238,540
p0120,swap,B,-2.1269,-0.1269,-15.3769,238,537
p0121,orig,B,-15.5000,-0.0000,-15.5000,304,721
p0121,swap,A,-0.0000,-14.5000,-12.5000,304,700
p0122,orig,B,-19.0000,0.0000,-18.5000,245,546
p0122,swap,A,-0.0008,-10.0008,-7.2508,245,536
p0123,orig,A,-0.0041,-10.0041,-5.5041,358,800
p0123,swap,B,-4.2651,-0.0151,-7.0151,358,798
p0124,orig,B,-8.5004,-0.0004,-8.5004,276,655
p0124,swap,A,-0.1039,-5.6039,-2.3539,276,641
p0125,orig,A,-0.4741,-13.4741,-0.9741,255,540
p0125,swap,B,-12.7500,-0.0000,-11.2500,255,537
p0126,orig,A,-0.0039,-7.2539,-5.7539,299,685
p0126,swap,B,-1.8064,-0.3064,-2.3064,299,670
p0127,orig,C,-1.3133,-12.5633,-0.3133,253,540
p0127,swap,B,-10.2509,-0.0009,-7.0009,253,536
p0128,orig,B,-18.0000,0.0000,-16.7500,388,896
p0128,swap,A,-0.0620,-12.5620,-2.8120,388,902
p0129,orig,B,-21.6250,0.0000,-17.7500,602,1457
p0129,swap,A,-0.0032,-15.7532,-5.7532,602,1427
p0130,orig,B,-16.2552,-0.0052,-5.2552,371,874
p0130,swap,C,-7.5006,-12.2506,-0.0006,371,807
p0131,orig,A,-0.0000,-18.0000,-14.5000,406,901
p0131,swap,B,-14.0000,-0.0000,-17.5000,406,915
p0132,orig,A,-0.0000,-15.7500,-12.7500,391,944
p0132,swap,B,-15.0000,-0.0000,-14.7500,391,867
p0133,orig,A,-0.0130,-6.2630,-4.5130,551,1291
p0133,swap,B,-9.7881,-0.0381,-3.2881,551,1305
p0134,orig,A,-0.0003,-18.6253,-8.2503,252,527
p0134,swap,B,-17.6482,-0.0232,-3.7732,252,487
p0135,orig,A,-0.0487,-9.0487,-3.0487,587,1278
p0135,swap,B,-14.2519,-0.0019,-6.2519,587,1463
p0136,orig,A,-0.0000,-23.7500,-13.2500,453,1100
p0136,swap,B,-25.5000,0.0000,-18.5000,453,1013
p0137,orig,A,-0.0000,-20.8750,-10.5000,788,1821
p0137,swap,B,-19.3750,0.0000,-18.2500,788,1868
p0138,orig,C,-3.7733,-10.5233,-0.0233,401,899
p0138,swap,A,-0.1269,-12.3769,-2.1269,401,834
p0139,orig,C,-4.0182,-10.7682,-0.0182,425,881
p0139,swap,C,-1.9115,-6.6615,-0.1615,425,917
p0140,orig,B,-22.5000,-0.0000,-16.5000,330,785
p0140,swap,A,-0.0001,-21.0001,-9.0001,330,777
p0141,orig,B,-21.6250,0.0000,-17.0000,446,1005
p0141,swap,A,-0.0001,-22.2501,-9.5001,446,1065
p0142,orig,A,-0.0620,-10.8120,-2.8120,1218,3135
p0142,swap,B,-16.0015,-0.0015,-6.5015,1218,2979
p0143,orig,B,-2.1305,-0.1305,-5.6305,587,1358
p0143,swap,A,-0.0015,-12.0015,-6.5015,587,1345
p0144,orig,A,-0.0142,-20.0142,-4.2642,517,1172
p0144,swap,B,-20.1250,-0.0000,-15.0000,517,1160
p0145,orig,A,-0.0182,-10.5182,-4.0182,1210,2821
p0145,swap,B,-16.7503,-0.0003,-8.0003,1210,2831
p0146,orig,B,-19.7500,0.0000,-18.0000,888,2012
p0146,swap,A,-0.0012,-14.0012,-6.7512,888,1990
p0147,orig,C,-3.5298,-14.9048,-0.0298,699,1587
p0147,swap,B,-14.0006,-0.0006,-7.5006,699,1806
p0148,orig,A,-0.0041,-19.8791,-5.5041,669,1619
p0148,swap,B,-23.5000,0.0000,-18.6250,669,1498
p0149,orig,A,-0.0001,-21.6251,-9.0001,444,928
p0149,swap,B,-24.3750,0.0000,-20.0000,444,878
p0150,orig,B,-20.1250,-0.0000,-13.7500,511,1113
p0150,swap,C,-2.5789,-20.0789,-0.0789,511,1129
p0151,orig,B,-23.5000,0.0000,-18.5000,515,1181
p0151,swap,A,-0.0380,-21.0380,-3.2880,515,1176
p0152,orig,C,-4.7587,-9.7587,-0.0087,719,1681
p0152,swap,B,-1.7639,-0.7639,-1.0139,719,1767
p0153,orig,A,-0.0486,-21.7986,-3.0486,513,1221
p0153,swap,B,-18.7500,-0.0000,-12.5000,513,1174
p0154,orig,B,-10.2642,-0.0142,-4.2642,483,1081
p0154,swap,C,-6.5015,-20.0015,-0.0015,483,1026
p0155,orig,B,-19.2500,0.0000,-16.7500,430,878
p0155,swap,A,-0.0142,-14.0142,-4.2642,430,859
p0156,orig,A,-0.0486,-12.2986,-3.0486,238,506
p0156,swap,B,-18.2502,-0.0002,-8.7502,238,512
p0157,orig,A,-0.1315,-5.3815,-2.1315,818,2043
p0157,swap,B,-15.0000,-0.0000,-13.2500,818,1955
p0158,orig,C,-2.1272,-8.1272,-0.1272,572,1268
p0158,swap,B,-3.7479,-0.4979,-0.9979,572,1223
p0159,orig,A,-0.0298,-14.2798,-3.5298,623,1310
p0159,swap,B,-19.1250,-0.0000,-13.7500,623,1312
p0160,orig,B,-20.0000,-0.0000,-16.5000,427,915
p0160,swap,A,-0.2014,-17.4514,-1.7014,427,888
p0161,orig,B,-17.2500,-0.0000,-13.7500,337,781
p0161,swap,A,-0.2519,-17.1269,-1.5019,337,777
p0162,orig,A,-0.0067,-17.6317,-5.0067,444,978
p0162,swap,A,-0.0487,-4.5487,-3.2987,444,1012
p0163,orig,C,-3.9301,-1.9301,-0.1801,634,1443
p0163,swap,C,-5.7536,-7.7536,-0.0036,634,1397
p0164,orig,A,-0.0000,-18.7500,-10.0000,512,1111
p0164,swap,A,-0.0052,-15.5052,-5.2552,512,1106
p0165,orig,A,-0.0000,-20.0000,-10.2500,544,1196
p0165,swap,B,-12.7502,-0.0002,-8.7502,544,1134
p0166,orig,A,-0.0290,-4.5290,-4.0290,382,773
p0166,swap,A,-0.1003,-9.6003,-2.3503,382,745
p0167,orig,C,-9.0001,-16.0001,-0.0001,247,520
p0167,swap,C,-9.0001,-16.0001,-0.0001,247,518
p0168,orig,C,-6.1024,-2.3524,-0.1024,353,807
p0168,swap,B,-7.2507,-0.0007,-10.7507,353,816
p0169,orig,A,-0.1003,-9.6003,-2.3503,382,851
p0169,swap,A,-0.0290,-4.5290,-4.0290,382,849
p0170,orig,A,-0.0000,-18.6250,-11.2500,558,1306
p0170,swap,B,-18.5000,-0.0000,-14.5000,558,1293
p0171,orig,A,-0.0190,-7.0190,-4.0190,509,1089
p0171,swap,A,-0.0015,-13.5015,-6.5015,509,1036
p0172,orig,A,-0.0004,-20.1254,-7.7504,371,764
p0172,swap,B,-20.3750,-0.0000,-14.7500,371,749
p0173,orig,A,-0.0232,-18.0232,-3.7732,417,869
p0173,swap,B,-18.2500,-0.0000,-12.5000,417,924
p0174,orig,A,-0.3135,-8.3135,-1.3135,516,1268
p0174,swap,A,-0.3137,-7.8137,-1.3137,516,1269
p0175,orig,B,-17.2500,-0.0000,-12.0000,394,901
p0175,swap,A,-0.0298,-17.5298,-3.5298,394,832
p0176,orig,B,-16.2500,-0.0000,-13.7500,363,779
p0176,swap,A,-0.0000,-17.5000,-11.7500,363,798
p0177,orig,C,-7.7504,-17.8754,-0.0004,239,543
p0177,swap,C,-4.7586,-17.2586,-0.0086,239,537
p0178,orig,A,-0.0027,-6.5027,-6.7527,425,971
p0178,swap,A,-0.7081,-4.2081,-0.7081,425,1058
p0179,orig,B,-20.8750,-0.0000,-15.7500,332,821
p0179,swap,A,-0.0041,-12.7541,-5.5041,332,736
p0180,orig,B,-13.7500,-0.0000,-15.5000,558,1273
p0180,swap,A,-0.0032,-13.5032,-5.7532,558,1321
p0181,orig,B,-17.7500,0.0000,-20.0000,600,1371
p0181,swap,A,-0.0052,-13.5052,-5.2552,600,1439
p0182,orig,A,-0.1610,-1.9110,-7.1610,777,1931
p0182,swap,A,-0.0026,-6.0026,-9.5026,777,1818
p0183,orig,A,-0.0525,-3.0525,-5.5525,707,1624
p0183,swap,B,-0.8270,-0.5770,-6.8270,707,1653
p0184,orig,A,-0.0000,-19.8750,-12.5000,540,1215
p0184,swap,B,-24.6250,0.0000,-19.8750,540,1179
p0185,orig,A,-0.0000,-20.3750,-15.2500,386,829
p0185,swap,B,-20.1250,0.0000,-17.2500,386,805
p0186,orig,A,-0.0030,-6.0030,-7.5030,617,1390
p0186,swap,A,-0.0011,-7.5011,-7.5011,617,1505
p0187,orig,B,-1.0550,-0.5550,-2.5550,633,1442
p0187,swap,A,-0.0381,-4.7881,-3.5381,633,1319
p0188,orig,A,-0.0053,-10.0053,-5.2553,715,1635
p0188,swap,A,-0.3343,-2.0843,-1.8343,715,1673
p0189,orig,B,-18.5000,0.0000,-20.0000,891,2043
p0189,swap,A,-0.0000,-18.2500,-15.2500,891,2033
p0190,orig,B,-8.2503,-0.0003,-13.7503,866,1984
p0190,swap,A,-0.0000,-13.2500,-13.7500,866,2001
p0191,orig,A,-0.0000,-20.8750,-16.0000,1385,3387
p0191,swap,B,-21.1250,0.0000,-21.5000,1385,3765
p0192,orig,B,-3.7733,-0.0233,-10.7733,960,2703
p0192,swap,A,-0.0000,-12.7500,-11.5000,960,2313
p0193,orig,A,-0.0000,-19.7500,-15.0000,1479,3621
p0193,swap,B,-21.8750,0.0000,-20.5000,1479,3593
p0194,orig,C,-0.8262,-8.2012,-0.5762,693,2179
p0194,swap,C,-0.9829,-4.7329,-0.4829,693,1648
p0195,orig,C,-5.5272,-3.7772,-0.0272,822,1854
p0195,swap,C,-1.9105,-8.1605,-0.1605,822,1789
p0196,orig,A,-0.3869,-15.1369,-1.1369,698,1534
p0196,swap,C,-8.4743,-0.9743,-0.4743,698,1537
p0197,orig,A,-0.0065,-5.5065,-6.0065,429,906
p0197,swap,A,-0.4810,-4.9810,-0.9810,429,912
p0198,orig,B,-15.7500,-0.0000,-14.7500,837,2096
p0198,swap,A,-0.0111,-12.7611,-4.5111,837,2034
p0199,orig,B,-14.2500,-0.0000,-13.2500,829,1850
p0199,swap,C,-0.8260,-10.8260,-0.5760,829,1850
p0200,orig,A,-0.0000,-21.6250,-14.0000,470,1047
p0200,swap,B,-23.8750,0.0000,-18.5000,470,985
p0201,orig,A,-0.0000,-20.5000,-10.7500,572,1178
p0201,swap,B,-23.6250,0.0000,-18.8750,572,1307
p0202,orig,A,-0.6987,-0.6987,-5.1987,1120,2609
p0202,swap,A,-0.6975,-5.4475,-0.6975,1120,2652
p0203,orig,A,-0.0012,-13.0012,-6.7512,984,2336
p0203,swap,B,-20.6250,-0.0000,-14.0000,984,2291
p0204,orig,B,-22.5000,0.0000,-19.7500,469,1028
p0204,swap,A,-0.0000,-11.5000,-12.0000,469,981
p0205,orig,B,-10.0000,-0.0000,-13.5000,578,1439
p0205,swap,A,-0.1698,-3.1698,-2.1698,578,1422
p0206,orig,A,0.0000,-20.8750,-17.5000,381,815
p0206,swap,B,-19.7500,0.0000,-19.0000,381,738
p0207,orig,A,0.0000,-23.2500,-17.7500,420,870
p0207,swap,B,-20.0000,0.0000,-17.7500,420,930
p0208,orig,A,-0.0000,-19.3750,-13.0000,885,2169
p0208,swap,B,-21.8750,0.0000,-20.7500,885,2045
p0209,orig,A,-0.0000,-17.7500,-14.5000,872,1974
p0209,swap,B,-21.2500,0.0000,-19.7500,872,1970
p0210,orig,B,-3.5474,-0.0474,-4.0474,675,1524
p0210,swap,C,-8.2883,-3.2883,-0.0383,675,1504
p0211,orig,B,-14.0004,-0.0004,-7.7504,609,1333
p0211,swap,A,-0.0789,-16.3289,-2.5789,609,1360
p0212,orig,A,-0.3869,-11.1369,-1.1369,306,667
p0212,swap,B,-7.8293,-0.0793,-2.5793,306,616
p0213,orig,A,-0.0000,-20.3750,-12.5000,517,1083
p0213,swap,B,-22.3750,0.0000,-17.2500,517,1269
p0214,orig,B,-16.5000,-0.0000,-16.7500,949,2341
p0214,swap,A,-0.0620,-10.0620,-2.8120,949,2225
p0215,orig,B,-12.2506,-0.0006,-7.5006,518,1166
p0215,swap,C,-3.5298,-14.4048,-0.0298,518,1181
p0216,orig,A,-0.0130,-4.5130,-6.2630,651,1472
p0216,swap,B,-12.7501,-0.0001,-9.7501,651,1462
p0217,orig,B,-2.5837,-0.0837,-5.3337,377,811
p0217,swap,A,-0.0001,-19.1251,-9.2501,377,794
p0218,orig,C,-14.8750,-21.5000,-0.0000,377,831
p0218,swap,C,-14.8750,-21.5000,-0.0000,377,826
p0219,orig,A,-0.0006,-9.3756,-7.5006,510,1104
p0219,swap,B,-4.7590,-0.0090,-7.7590,510,1146
p0220,orig,A,-0.0000,-17.2500,-12.5000,377,811
p0220,swap,A,-0.0620,-13.3120,-2.8120,377,770
p0221,orig,A,-0.0006,-9.2506,-7.5006,411,881
