pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0023,swap,A,-0.3198,-1.3198,-5.4448,439,182
p0024,orig,B,-0.7618,-0.6368,-6.1368,589,257
p0024,swap,A,-0.1297,-2.1297,-6.2547,589,248
p0025,orig,B,-1.8064,-0.1814,-7.6814,612,263
p0025,swap,A,-0.0312,-3.5312,-6.9062,612,256
p0026,orig,A,-0.0808,-2.5808,-6.8308,598,266
p0026,swap,B,-1.9119,-0.1619,-7.6619,598,255
p0027,orig,A,-0.1255,-2.2505,-4.5005,490,203
p0027,swap,A,-0.5945,-0.8445,-4.2195,490,204
p0028,orig,A,-0.3564,-1.2314,-4.9814,1302,598
p0028,swap,A,-0.1964,-1.8214,-4.1964,1302,592
p0029,orig,A,-0.3982,-1.1482,-4.7732,1177,540
p0029,swap,A,-0.1012,-2.4762,-4.6012,1177,533
p0030,orig,A,-0.3580,-1.2330,-4.8580,1271,576
p0030,swap,A,-0.2345,-1.6095,-4.8595,1271,568
p0031,orig,A,-0.3903,-1.1403,-6.3903,510,218
p0031,swap,A,-0.2605,-1.5105,-5.0105,510,208
p0032,orig,A,-0.1418,-2.1418,-4.2668,410,193
p0032,swap,B,-2.1284,-0.1284,-6.8784,410,178
p0033,orig,A,-0.1629,-1.9129,-6.0379,466,205
p0033,swap,B,-2.1281,-0.1281,-7.1281,466,195
p0034,orig,A,-0.2563,-1.5063,-5.6313,417,190
p0034,swap,B,-1.2249,-0.3499,-6.9749,417,178
p0035,orig,A,-0.2055,-1.8305,-3.7055,381,167
p0035,swap,B,-4.2648,-0.0148,-8.0148,381,156
p0036,orig,B,-1.1528,-0.4028,-4.5278,422,187
p0036,swap,A,-0.3238,-1.3238,-4.6988,422,176
p0037,orig,B,-1.5053,-0.2553,-6.3803,459,200
p0037,swap,B,-1.4186,-0.2936,-4.9186,459,190
p0038,orig,A,-0.6477,-0.7727,-5.0227,473,203
p0038,swap,A,-0.5015,-1.0015,-4.0015,473,194
p0039,orig,B,-1.4147,-0.2897,-5.0397,399,183
p0039,swap,A,-0.3920,-1.1420,-5.5170,399,172
p0040,orig,A,-0.2888,-1.4138,-5.2888,477,203
p0040,swap,B,-0.7613,-0.6363,-6.7613,477,192
p0041,orig,B,-2.4696,-0.0946,-5.7196,391,182
p0041,swap,A,-0.7043,-0.7043,-5.2043,391,170
p0042,orig,A,-0.4431,-1.0681,-4.9431,469,201
p0042,swap,A,-0.7033,-0.7033,-6.2033,469,192
p0043,orig,B,-2.7016,-0.0766,-5.5766,391,172
p0043,swap,B,-0.8319,-0.5819,-5.9569,391,172
p0044,orig,A,-0.1184,-2.2434,-5.3684,486,205
p0044,swap,A,-0.0273,-4.0273,-4.7773,486,196
p0045,orig,A,-0.0464,-3.2964,-4.9214,789,344
p0045,swap,A,-0.1085,-2.3585,-4.9835,789,355
p0046,orig,A,-0.1193,-2.2443,-5.2443,625,288
p0046,swap,A,-0.0737,-2.6987,-5.8237,625,277
p0047,orig,A,-0.1245,-2.2495,-4.6245,645,315
p0047,swap,A,-0.0764,-2.7014,-5.2014,645,302
p0048,orig,B,-0.9810,-0.4810,-5.1060,506,239
p0048,swap,A,-0.2983,-1.4233,-4.1733,506,230
p0049,orig,B,-3.4106,-0.0356,-6.7856,439,210
p0049,swap,B,-1.5226,-0.2726,-4.0226,439,198
p0050,orig,B,-3.7740,-0.0240,-8.2740,432,210
p0050,swap,B,-1.5125,-0.2625,-4.7625,432,193
p0051,orig,A,-0.2438,-1.6188,-4.1188,638,292
p0051,swap,B,-1.3409,-0.3409,-3.7159,638,272
p0052,orig,A,-0.3422,-1.3422,-3.5922,683,312
p0052,swap,B,-0.9893,-0.4893,-4.3643,683,307
p0053,orig,B,-4.3899,-0.0149,-6.3899,372,183
p0053,swap,A,-0.1466,-2.1466,-4.0216,372,170
p0054,orig,A,-0.3156,-1.3156,-6.4406,770,371
p0054,swap,A,-0.1051,-2.3551,-5.4801,770,357
p0055,orig,B,-1.0564,-0.4314,-6.5564,918,438
p0055,swap,A,-0.0857,-2.5857,-5.0857,918,427
p0056,orig,A,-0.6971,-0.6971,-5.8221,1140,543
p0056,swap,A,-0.2549,-1.5049,-6.0049,1140,528
p0057,orig,B,-1.7041,-0.2041,-6.3291,352,186
p0057,swap,A,-0.3887,-1.2637,-3.2637,352,163
p0058,orig,B,-1.9140,-0.1640,-7.2890,341,173
p0058,swap,A,-0.5698,-0.9448,-3.1948,341,158
p0059,orig,A,-0.3898,-1.1398,-6.1398,399,194
p0059,swap,A,-0.3897,-1.1397,-6.0147,399,191
p0060,orig,A,-0.0903,-2.4653,-6.9653,357,180
p0060,swap,B,-1.2254,-0.3504,-6.9754,357,163
p0061,orig,A,-0.4555,-1.0805,-3.7055,390,190
p0061,swap,B,-0.9017,-0.5267,-5.7767,390,177
p0062,orig,A,-0.2559,-1.5059,-6.2559,388,187
p0062,swap,B,-1.5075,-0.2575,-6.1325,388,175
p0063,orig,A,-0.5992,-0.8492,-4.0992,421,191
p0063,swap,B,-1.7119,-0.2119,-6.5869,421,180
p0064,orig,A,-0.4507,-1.0757,-3.9507,540,236
p0064,swap,A,-0.0647,-2.8147,-6.4397,540,230
p0065,orig,B,-0.9781,-0.4781,-5.8531,563,252
p0065,swap,A,-0.0508,-3.1758,-4.9258,563,240
p0066,orig,B,-0.8417,-0.5917,-4.3417,469,207
p0066,swap,A,-0.3231,-1.3231,-4.6981,469,203
p0067,orig,A,-0.0786,-2.7036,-4.8286,611,273
p0067,swap,B,-0.7618,-0.6368,-5.7618,611,262
p0068,orig,A,-0.1332,-2.2582,-4.0082,532,238
p0068,swap,A,-0.2096,-1.7096,-4.9596,532,228
p0069,orig,A,-0.1040,-2.3540,-6.1040,868,387
p0069,swap,A,-0.2575,-1.5075,-5.3825,868,383
p0070,orig,A,-0.1396,-2.1396,-4.5146,994,459
p0070,swap,A,-0.0838,-2.5838,-5.4588,994,472
p0071,orig,A,-0.4829,-0.9829,-4.8579,367,196
p0071,swap,A,-0.5795,-0.8295,-6.0795,367,173
p0072,orig,B,-3.1694,-0.0444,-7.4194,405,206
p0072,swap,A,-0.0391,-3.4141,-5.4141,405,186
p0073,orig,A,-0.2602,-1.5102,-4.8852,335,172
p0073,swap,B,-3.2904,-0.0404,-6.2904,335,163
p0074,orig,A,-0.0386,-3.4136,-5.4136,345,169
p0074,swap,B,-5.1322,-0.0072,-7.7572,345,157
p0075,orig,A,-0.0263,-3.7763,-5.9013,337,164
p0075,swap,B,-5.5049,-0.0049,-8.3799,337,154
p0076,orig,A,-0.3584,-1.2334,-4.7334,610,273
p0076,swap,A,-0.5963,-0.8463,-3.9713,610,267
p0077,orig,A,-0.2035,-1.9535,-3.2035,420,207
p0077,swap,B,-3.4106,-0.0356,-6.6606,420,188
p0078,orig,B,-0.7741,-0.6491,-4.1491,496,224
p0078,swap,B,-0.7653,-0.6403,-5.0153,496,215
p0079,orig,A,-0.1517,-2.0267,-4.7767,502,238
p0079,swap,A,-0.5917,-0.8417,-4.2167,502,219
p0080,orig,A,-0.1764,-1.9264,-4.1764,473,221
p0080,swap,B,-0.9842,-0.4842,-4.7342,473,214
p0081,orig,B,-0.7888,-0.6638,-3.5388,389,197
p0081,swap,B,-1.7131,-0.2131,-4.5881,389,185
p0082,orig,B,-0.7827,-0.6577,-3.7827,416,203
p0082,swap,B,-2.7096,-0.0846,-4.5846,416,182
p0083,orig,B,-1.7051,-0.2051,-6.8301,291,147
p0083,swap,A,-0.6376,-0.7626,-6.1376,291,134
p0084,orig,B,-2.3544,-0.1044,-6.9794,301,152
p0084,swap,A,-0.5902,-0.8402,-4.5902,301,133
p0085,orig,A,-0.1677,-1.9177,-5.1677,330,171
p0085,swap,A,-0.2017,-1.8267,-3.9517,330,152
p0086,orig,A,-0.5291,-0.9041,-7.6541,313,158
p0086,swap,A,-0.3171,-1.3171,-8.1921,313,136
p0087,orig,A,-0.7047,-0.7047,-4.9547,300,153
p0087,swap,B,-1.8096,-0.1846,-6.8096,300,134
p0088,orig,B,-3.2953,-0.0453,-5.4203,272,141
p0088,swap,A,-0.4283,-1.5533,-2.0533,272,122
p0089,orig,B,-5.3828,-0.0078,-8.3828,288,144
p0089,swap,A,-0.3484,-1.7234,-2.2234,288,127
p0090,orig,B,-5.0092,-0.0092,-8.1342,353,179
p0090,swap,A,-0.0706,-3.3206,-3.5706,353,158
p0091,orig,B,-4.1431,-0.0181,-7.7681,295,145
p0091,swap,B,-1.5709,-0.3209,-2.8209,295,132
p0092,orig,A,-0.0550,-3.1800,-7.4300,332,165
p0092,swap,A,-0.0421,-3.2921,-7.4171,332,151
p0093,orig,B,-2.7071,-0.0821,-7.8321,376,168
p0093,swap,A,-0.0156,-4.3906,-9.1406,376,157
p0094,orig,B,-1.2371,-0.3621,-4.4871,622,265
p0094,swap,A,-0.1997,-1.8247,-3.9497,622,272
p0095,orig,B,-0.7696,-0.6446,-4.5196,490,216
p0095,swap,A,-0.4577,-1.0827,-3.5827,490,214
p0096,orig,B,-1.4138,-0.2888,-5.0388,542,269
p0096,swap,A,-0.0873,-2.7123,-4.0873,542,241
p0097,orig,B,-0.9030,-0.5280,-5.5280,614,284
p0097,swap,A,-0.1761,-1.9261,-4.1761,614,274
p0098,orig,A,-0.9018,-0.9018,-1.7768,736,342
p0098,swap,B,-1.4504,-0.3254,-3.3254,736,327
p0099,orig,B,-1.0240,-0.7740,-1.7740,604,289
p0099,swap,A,-0.7164,-0.7164,-3.8414,604,276
p0100,orig,A,-0.6425,-0.7675,-4.7675,711,338
p0100,swap,A,-0.2347,-1.7347,-3.4847,711,321
p0101,orig,A,-0.7557,-0.8807,-2.2557,656,309
p0101,swap,B,-0.9951,-0.4951,-3.9951,656,294
p0102,orig,B,-0.7736,-0.6486,-4.2736,728,331
p0102,swap,B,-0.9873,-0.7373,-1.9873,728,314
p0103,orig,B,-3.5323,-0.0323,-10.5323,255,124
p0103,swap,A,-0.0303,-3.5303,-8.4053,255,111
p0104,orig,A,-0.4750,-0.9750,-8.7250,241,120
p0104,swap,B,-0.9771,-0.4771,-7.2271,241,109
p0105,orig,A,-0.0874,-2.5874,-4.8374,314,148
p0105,swap,B,-2.1284,-0.1284,-7.2534,314,137
p0106,orig,A,-0.0120,-6.5120,-7.2620,236,117
p0106,swap,A,-0.0120,-6.5120,-7.2620,236,105
p0107,orig,B,-3.4107,-0.0357,-8.5357,249,118
p0107,swap,B,-1.9121,-0.1621,-7.0371,249,107
p0108,orig,A,-0.0878,-3.0878,-3.5878,752,317
p0108,swap,A,-0.0422,-3.2922,-5.5422,752,324
p0109,orig,A,-0.3438,-1.3438,-3.7188,421,188
p0109,swap,A,-0.1035,-2.6035,-3.8535,421,183
p0110,orig,A,-0.2968,-1.4218,-4.2968,484,211
p0110,swap,B,-2.5899,-0.0899,-5.4649,484,200
p0111,orig,A,-0.1260,-2.2510,-4.3760,752,319
p0111,swap,A,-0.2010,-1.8260,-3.9510,752,330
p0112,orig,A,-0.0115,-4.7615,-6.1365,339,177
p0112,swap,B,-3.0692,-0.0692,-4.8192,339,163
p0113,orig,A,-0.0175,-4.1425,-7.2675,343,176
p0113,swap,B,-3.1966,-0.0716,-6.5716,343,158
p0114,orig,B,-1.6143,-0.2393,-5.9893,359,168
p0114,swap,A,-0.0058,-5.2558,-8.0058,359,162
p0115,orig,B,-2.2405,-0.1155,-6.2405,277,153
p0115,swap,A,-0.0853,-3.2103,-3.2103,277,131
p0116,orig,A,-0.6379,-0.7629,-5.7629,243,127
p0116,swap,A,-0.0565,-3.1815,-4.4315,243,110
p0117,orig,A,-0.0409,-3.5409,-4.5409,276,137
p0117,swap,B,-2.0196,-0.1446,-6.6446,276,127
p0118,orig,A,-0.0649,-3.0649,-4.1899,290,145
p0118,swap,B,-2.6962,-0.0712,-7.3212,290,136
p0119,orig,A,-0.0031,-8.6281,-9.1281,242,124
p0119,swap,A,-0.0031,-8.6281,-9.1281,242,111
p0120,orig,A,-0.2075,-1.7075,-5.3325,256,122
p0120,swap,A,-0.3681,-1.2431,-4.2431,256,109
p0121,orig,A,-0.3609,-1.2359,-4.4859,322,169
p0121,swap,A,-0.0130,-5.2630,-4.8880,322,157
p0122,orig,B,-3.1689,-0.0439,-8.1689,263,137
p0122,swap,A,-0.1308,-2.6308,-3.0058,263,123
p0123,orig,A,-0.0353,-3.5353,-5.2853,376,172
p0123,swap,A,-0.4947,-0.9947,-3.9947,376,168
p0124,orig,B,-2.4651,-0.0901,-7.4651,294,152
p0124,swap,A,-0.3144,-1.3144,-7.4394,294,136
p0125,orig,A,-0.6378,-0.7628,-5.3878,273,140
p0125,swap,B,-1.4087,-0.2837,-7.0337,273,127
p0126,orig,B,-2.1290,-0.1290,-7.0040,317,151
p0126,swap,A,-0.4767,-0.9767,-6.4767,317,138
p0127,orig,A,-0.3509,-1.2259,-6.2259,271,133
p0127,swap,B,-3.5312,-0.0312,-7.9062,271,122
p0128,orig,A,-0.3958,-1.1458,-5.0208,406,192
p0128,swap,A,-0.2478,-1.7478,-3.1228,406,180
p0129,orig,B,-1.6053,-0.2303,-6.1053,620,274
p0129,swap,A,-0.2375,-1.6125,-4.4875,620,278
p0130,orig,B,-0.9302,-0.5552,-3.5552,389,201
p0130,swap,A,-0.4130,-1.1630,-3.7880,389,187
p0131,orig,A,-0.0128,-4.5128,-6.8878,424,198
p0131,swap,B,-3.4124,-0.0374,-7.9124,424,185
p0132,orig,A,-0.1508,-2.0258,-4.9008,409,192
p0132,swap,B,-3.0502,-0.0502,-7.5502,409,179
p0133,orig,B,-0.9858,-0.4858,-4.7358,569,253
p0133,swap,A,-0.0472,-3.1722,-5.5472,569,254
p0134,orig,A,-0.0545,-3.6795,-3.6795,270,140
p0134,swap,B,-3.5311,-0.0311,-7.7811,270,125
p0135,orig,A,-0.2847,-1.5347,-3.5347,605,271
p0135,swap,A,-0.3570,-1.2320,-4.9820,605,259
p0136,orig,A,-0.0340,-3.9090,-4.4090,471,211
p0136,swap,B,-4.1417,-0.0167,-9.1417,471,201
p0137,orig,A,-0.1589,-2.1589,-3.5339,806,352
p0137,swap,B,-0.9022,-0.5272,-6.1522,806,345
p0138,orig,A,-0.0010,-7.3760,-9.1260,419,195
p0138,swap,A,-0.6444,-0.7694,-6.5194,419,185
p0139,orig,A,-0.0200,-4.0200,-6.7700,443,206
p0139,swap,B,-1.4095,-0.2845,-6.9095,443,189
p0140,orig,B,-1.5250,-0.2750,-3.9000,348,178
p0140,swap,A,-0.5587,-0.9337,-3.4337,348,157
p0141,orig,B,-1.9170,-0.1670,-5.1670,462,205
p0141,swap,A,-0.1707,-1.9207,-4.6707,462,194
p0142,orig,A,-0.3359,-1.3359,-3.8359,1235,566
p0142,swap,A,-0.6125,-0.9875,-2.4875,1235,584
p0143,orig,A,-0.6952,-0.6952,-6.6952,603,294
p0143,swap,A,-0.3155,-1.3155,-6.8155,603,272
p0144,orig,A,-0.0731,-2.8231,-4.5731,534,248
p0144,swap,B,-2.0232,-0.1482,-5.3982,534,236
p0145,orig,A,-0.4172,-1.1672,-3.5422,1228,569
p0145,swap,A,-0.6238,-0.9988,-2.3738,1228,563
p0146,orig,A,-0.1728,-1.9228,-4.4228,905,418
p0146,swap,A,-0.7268,-0.7268,-3.4768,905,429
p0147,orig,A,-0.2061,-1.8311,-3.7061,717,332
p0147,swap,B,-0.8392,-0.5892,-4.5892,717,320
p0148,orig,A,-0.2834,-1.5334,-3.5334,686,333
p0148,swap,B,-1.8105,-0.1855,-5.6855,686,317
p0149,orig,A,-0.2300,-1.7300,-3.6050,461,240
p0149,swap,B,-0.9862,-0.4862,-4.4862,461,218
p0150,orig,B,-2.7012,-0.0762,-6.2012,529,258
p0150,swap,A,-0.0864,-2.7114,-4.2114,529,240
p0151,orig,B,-1.2350,-0.3600,-4.6100,533,251
p0151,swap,A,-0.1345,-2.2595,-3.8845,533,236
p0152,orig,A,-0.1333,-2.2583,-4.0083,737,332
p0152,swap,A,-0.2645,-1.5145,-4.7645,737,321
p0153,orig,A,-0.0802,-2.8302,-4.0802,531,248
p0153,swap,B,-2.5886,-0.0886,-5.4636,531,230
p0154,orig,A,-0.4467,-1.0717,-4.1967,501,221
p0154,swap,A,-0.0825,-2.7075,-4.4575,501,207
p0155,orig,A,-0.4352,-1.0602,-5.1852,448,200
p0155,swap,A,-0.0366,-3.5366,-5.0366,448,186
p0156,orig,B,-1.0418,-0.9168,-1.4168,256,114
p0156,swap,B,-1.0830,-0.4580,-3.5830,256,109
p0157,orig,A,-0.3241,-1.4491,-3.1991,836,377
p0157,swap,B,-3.1715,-0.0465,-6.0465,836,375
p0158,orig,A,-0.3532,-1.2282,-5.7282,590,302
p0158,swap,A,-0.0847,-2.5847,-5.4597,590,273
p0159,orig,A,-0.1167,-2.2417,-5.8667,641,306
p0159,swap,A,-0.2079,-1.7079,-5.2079,641,293
p0160,orig,B,-2.7036,-0.0786,-5.2036,445,211
p0160,swap,A,-0.2179,-1.7179,-4.2179,445,197
p0161,orig,B,-3.0509,-0.0509,-6.9259,355,187
p0161,swap,A,-0.0170,-4.1420,-7.6420,355,169
p0162,orig,A,-0.1468,-2.1468,-4.0218,462,211
p0162,swap,B,-1.4218,-0.2968,-4.4218,462,210
p0163,orig,A,-0.1534,-2.0284,-4.6534,652,309
p0163,swap,B,-0.9084,-0.5334,-4.9084,652,298
p0164,orig,A,-0.2339,-1.7339,-3.4839,530,245
p0164,swap,B,-0.9180,-0.5430,-4.0430,530,232
p0165,orig,A,-0.3849,-1.2599,-3.3849,562,253
p0165,swap,B,-0.7651,-0.6401,-5.1401,562,239
p0166,orig,A,-0.6284,-0.8784,-3.0034,400,192
p0166,swap,B,-0.9219,-0.5469,-3.7969,400,177
p0167,orig,A,-0.0149,-6.5149,-7.1399,265,136
p0167,swap,A,-0.0149,-6.5149,-7.1399,265,119
p0168,orig,A,-0.1300,-2.2550,-4.1300,371,171
p0168,swap,B,-1.4302,-0.3052,-3.8052,371,156
p0169,orig,B,-0.9219,-0.5469,-3.7969,400,172
p0169,swap,A,-0.6284,-0.8784,-3.0034,400,173
p0170,orig,A,-0.6012,-0.8512,-3.7262,576,242
p0170,swap,A,-0.2299,-1.7299,-3.6049,576,232
p0171,orig,A,-0.0130,-4.6380,-8.7630,528,238
p0171,swap,A,-0.0437,-3.4187,-7.1687,528,224
p0172,orig,A,-0.0275,-3.9025,-5.2775,389,181
p0172,swap,B,-1.8167,-0.1917,-4.6917,389,176
p0173,orig,A,-0.0314,-3.7814,-5.9064,436,204
p0173,swap,A,-0.6450,-0.7700,-6.6450,436,182
p0174,orig,A,-0.0379,-3.4129,-7.0379,534,229
p0174,swap,A,-0.0184,-4.2684,-8.0184,534,225
p0175,orig,A,-0.4615,-1.0865,-3.7115,412,192
p0175,swap,A,-0.0446,-3.2946,-5.2946,412,177
p0176,orig,B,-1.7123,-0.2123,-4.7123,381,165
p0176,swap,A,-0.1621,-2.1621,-3.4121,381,158
p0177,orig,A,-0.1199,-2.2449,-5.3699,257,132
p0177,swap,A,-0.2418,-1.6168,-4.3668,257,118
p0178,orig,A,-0.0621,-3.0621,-4.4371,443,187
p0178,swap,A,-0.0488,-3.1738,-5.2988,443,182
p0179,orig,B,-1.8089,-0.1839,-5.8089,350,168
p0179,swap,A,-0.0990,-2.5990,-3.9740,350,154
p0180,orig,A,-0.4770,-0.9770,-6.2270,576,229
p0180,swap,A,-0.1211,-2.2461,-4.8711,576,232
p0181,orig,A,-0.1619,-1.9119,-7.0369,618,274
p0181,swap,A,-0.0698,-2.8198,-4.9448,618,264
p0182,orig,A,-0.0578,-2.9328,-6.0578,795,362
p0182,swap,A,-0.1484,-2.0234,-5.2734,795,348
p0183,orig,A,-0.0755,-2.7005,-5.4505,725,332
p0183,swap,A,-0.1181,-2.2431,-5.3681,725,327
p0184,orig,A,-0.0207,-4.1457,-5.6457,558,262
p0184,swap,A,-0.5272,-0.9022,-6.7772,558,239
p0185,orig,A,-0.0248,-3.8998,-5.6498,404,197
p0185,swap,B,-1.7045,-0.2045,-6.7045,404,185
p0186,orig,A,-0.0579,-2.9329,-6.8079,635,285
p0186,swap,A,-0.0518,-3.1768,-5.0518,635,274
p0187,orig,A,-0.0922,-2.4672,-6.0922,651,304
p0187,swap,A,-0.0469,-3.1719,-5.7969,651,285
p0188,orig,A,-0.0504,-3.1754,-5.1754,733,322
p0188,swap,A,-0.0659,-2.8159,-5.8159,733,313
p0189,orig,A,-0.6373,-0.7623,-6.5123,909,420
p0189,swap,A,-0.1714,-1.9214,-4.9214,909,403
p0190,orig,A,-0.1504,-2.0254,-5.2754,884,393
p0190,swap,A,-0.0705,-2.8205,-5.1955,884,385
p0191,orig,A,-0.2702,-1.6452,-3.1452,1403,656
p0191,swap,B,-0.8304,-0.5804,-5.8304,1403,660
p0192,orig,A,-0.1342,-2.1342,-5.3842,978,464
p0192,swap,A,-0.0462,-3.1712,-6.0462,978,451
p0193,orig,A,-0.3420,-1.4670,-2.8420,1497,743
p0193,swap,A,-0.3548,-1.2298,-5.2298,1497,719
p0194,orig,A,-0.4801,-0.9801,-6.1051,711,326
p0194,swap,A,-0.0663,-2.9413,-4.5663,711,317
p0195,orig,A,-0.0141,-4.3891,-6.6391,840,385
p0195,swap,A,-0.3530,-1.2280,-5.8530,840,372
p0196,orig,A,-0.0463,-3.1713,-5.9213,716,321
p0196,swap,B,-0.7610,-0.6360,-6.7610,716,307
p0197,orig,A,-0.0290,-3.6540,-6.1540,447,201
p0197,swap,A,-0.1307,-2.1307,-6.0057,447,187
p0198,orig,B,-0.9001,-0.5251,-6.7751,855,377
p0198,swap,A,-0.0361,-3.6611,-4.6611,855,372
p0199,orig,A,-0.5834,-0.8334,-5.5834,847,379
p0199,swap,A,-0.0976,-2.5976,-4.0976,847,369
p0200,orig,A,-0.0663,-2.9413,-4.5663,488,214
p0200,swap,A,-0.3905,-1.1405,-6.0155,488,203
p0201,orig,A,-0.1015,-2.6015,-3.8515,590,258
p0201,swap,A,-0.3899,-1.1399,-6.2649,590,254
p0202,orig,A,-0.0711,-2.6961,-7.0711,1138,515
p0202,swap,A,-0.1818,-1.8068,-6.5568,1138,514
p0203,orig,A,-0.3568,-1.2318,-4.9818,1002,458
p0203,swap,A,-0.3196,-1.3196,-5.1946,1002,448
p0204,orig,A,-0.2859,-1.4109,-5.9109,487,223
p0204,swap,A,-0.0224,-4.1474,-5.1474,487,213
p0205,orig,A,-0.0270,-3.6520,-7.6520,596,274
p0205,swap,A,-0.0361,-3.4111,-6.2861,596,263
p0206,orig,A,-0.0237,-4.2737,-4.7737,399,186
p0206,swap,A,-0.0961,-2.4711,-5.3461,399,178
p0207,orig,A,-0.0287,-4.0287,-4.6537,438,201
p0207,swap,A,-0.1211,-2.2461,-5.4961,438,193
p0208,orig,A,-0.2069,-1.7069,-5.4569,903,432
p0208,swap,A,-0.1055,-2.3555,-5.6055,903,415
p0209,orig,A,-0.1649,-1.9149,-5.6649,890,406
p0209,swap,A,-0.0566,-2.9316,-6.8066,890,397
p0210,orig,A,-0.1660,-1.9160,-6.2910,693,317
p0210,swap,A,-0.0667,-3.1917,-3.9417,693,302
p0211,orig,A,-0.2545,-1.5045,-7.1295,627,282
p0211,swap,A,-0.0436,-3.2936,-5.2936,627,269
p0212,orig,A,-0.1480,-2.1480,-4.0230,324,169
p0212,swap,A,-0.2597,-1.5097,-5.1347,324,154
p0213,orig,A,-0.0857,-2.5857,-5.2107,535,240
p0213,swap,A,-0.5799,-0.8299,-6.4549,535,227
p0214,orig,A,-0.0638,-2.8138,-7.0638,967,440
p0214,swap,A,-0.0934,-2.4684,-5.8434,967,431
p0215,orig,A,-0.2699,-1.5199,-4.2699,536,245
p0215,swap,A,-0.1231,-2.3731,-3.8731,536,230
p0216,orig,A,-0.0373,-3.4123,-5.7873,669,304
p0216,swap,A,-0.1307,-2.1307,-5.7557,669,288
p0217,orig,B,-1.3508,-0.3508,-4.7258,395,189
p0217,swap,B,-0.8620,-0.6120,-4.3620,395,176
p0218,orig,C,-1.2473,-4.1223,-0.7473,395,175
p0218,swap,C,-1.2473,-4.1223,-0.7473,395,175
p0219,orig,A,-0.1165,-2.7415,-4.1165,528,225
p0219,swap,A,-0.5442,-0.9192,-4.9192,528,223
p0220,orig,B,-0.8555,-0.6055,-4.4805,395,178
p0220,swap,B,-1.9329,-0.1829,-5.6829,395,176
p0221,orig,A,-0.3419,-1.3419,-3.8419,429,195
p0221,swap,B,-0.7884,-0.6634,-3.6634,429,180
p0222,orig,A,-0.0685,-3.4435,-4.1935,436,189
p0222,swap,A,-0.0685,-3.4435,-4.1935,436,184
p0223,orig,A,-0.1481,-2.2731,-3.3981,1371,640
p0223,swap,A,-0.3430,-1.7180,-2.2180,1371,646
