pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0032,orig,B,-0.9107,-0.6607,-2.5357,409,191
p0032,swap,B,-4.1415,-0.0165,-8.6415,409,179
p0033,orig,A,-0.0661,-2.8161,-5.6911,465,206
p0033,swap,B,-2.6963,-0.0713,-7.6963,465,196
p0034,orig,A,-0.0923,-2.4673,-6.0923,416,189
p0034,swap,A,-0.3511,-1.2261,-6.9761,416,176
p0035,orig,A,-0.5053,-1.1303,-2.6303,380,168
p0035,swap,B,-4.2649,-0.0149,-8.2649,380,156
p0036,orig,B,-3.1735,-0.0485,-6.4235,421,187
p0036,swap,A,-0.0766,-2.7016,-5.3266,421,177
p0037,orig,A,-0.5291,-0.9041,-5.9041,458,200
p0037,swap,B,-2.5836,-0.0836,-6.0836,458,191
p0038,orig,A,-0.5014,-1.0014,-4.8764,472,205
p0038,swap,A,-0.2227,-1.8477,-3.7227,472,195
p0039,orig,A,-0.1018,-2.6018,-3.8518,398,185
p0039,swap,B,-3.0503,-0.0503,-7.6753,398,174
p0040,orig,A,-0.0476,-3.4226,-5.0476,476,203
p0040,swap,B,-1.4131,-0.2881,-7.0381,476,195
p0041,orig,B,-1.1484,-0.3984,-4.7734,390,183
p0041,swap,B,-1.1427,-0.3927,-5.8927,390,172
p0042,orig,A,-0.2191,-1.7191,-4.9691,468,202
p0042,swap,A,-0.2934,-1.4184,-5.9184,468,193
p0043,orig,B,-1.2339,-0.3589,-4.8589,390,173
p0043,swap,B,-1.0590,-0.4340,-6.0590,390,173
p0044,orig,B,-1.8081,-0.1831,-6.6831,485,206
p0044,swap,A,-0.0162,-4.3912,-5.8912,485,196
p0045,orig,A,-0.0222,-4.0222,-5.8972,788,340
p0045,swap,A,-0.2881,-1.4131,-5.5381,788,334
p0046,orig,A,-0.1185,-2.2435,-5.6185,624,271
p0046,swap,A,-0.0934,-2.4684,-5.8434,624,260
p0047,orig,A,-0.1184,-2.2434,-5.4934,644,291
p0047,swap,A,-0.1175,-2.2425,-5.7425,644,279
p0048,orig,B,-1.6049,-0.2299,-5.8549,505,211
p0048,swap,A,-0.3165,-1.4415,-3.4415,505,202
p0049,orig,B,-1.8114,-0.1864,-6.1864,438,189
p0049,swap,B,-1.2119,-0.4619,-2.7119,438,184
p0050,orig,B,-2.6986,-0.0736,-8.1986,431,192
p0050,swap,A,-0.7117,-0.7117,-4.3367,431,180
p0051,orig,A,-0.8472,-0.8472,-1.9722,637,266
p0051,swap,B,-1.2300,-0.3550,-5.4800,637,260
p0052,orig,A,-0.3318,-1.3318,-4.0818,682,300
p0052,swap,A,-0.7001,-0.7001,-5.4501,682,289
p0053,orig,B,-3.5343,-0.0343,-5.6593,371,165
p0053,swap,A,-0.1238,-2.3738,-3.8738,371,159
p0054,orig,A,-0.5809,-0.8309,-6.3309,769,337
p0054,swap,A,-0.0168,-4.2668,-6.2668,769,331
p0055,orig,B,-0.7629,-0.6379,-6.2629,917,409
p0055,swap,A,-0.0171,-4.2671,-6.0171,917,400
p0056,orig,A,-0.1153,-2.2403,-6.4903,1139,515
p0056,swap,A,-0.0509,-3.0509,-6.3009,1139,506
p0057,orig,B,-2.0223,-0.1473,-5.7723,351,172
p0057,swap,A,-0.4126,-1.4126,-2.4126,351,158
p0058,orig,B,-1.7088,-0.2088,-5.5838,340,163
p0058,swap,A,-0.4479,-1.1979,-2.9479,340,152
p0059,orig,B,-4.1429,-0.0179,-8.1429,398,177
p0059,swap,B,-1.1391,-0.3891,-7.3891,398,172
p0060,orig,A,-0.3954,-1.1454,-5.6454,356,165
p0060,swap,B,-2.2406,-0.1156,-7.1156,356,153
p0061,orig,B,-0.7672,-0.6422,-4.8922,389,181
p0061,swap,B,-2.0196,-0.1446,-7.3946,389,169
p0062,orig,A,-0.2841,-1.4091,-6.6591,387,179
p0062,swap,B,-4.3891,-0.0141,-8.5141,387,170
p0063,orig,A,-0.2149,-1.7149,-4.5899,420,184
p0063,swap,B,-3.0526,-0.0526,-7.3026,420,174
p0064,orig,B,-2.1314,-0.1314,-6.1314,539,229
p0064,swap,A,-0.0838,-2.7088,-4.7088,539,221
p0065,orig,B,-2.2396,-0.1146,-7.1146,562,242
p0065,swap,A,-0.0098,-5.0098,-5.8848,562,231
p0066,orig,A,-0.4363,-1.0613,-5.0613,468,202
p0066,swap,A,-0.1044,-2.3544,-5.7294,468,197
p0067,orig,A,-0.0191,-4.2691,-5.3941,610,267
p0067,swap,B,-1.8072,-0.1822,-6.6822,610,256
p0068,orig,A,-0.0288,-3.7788,-5.2788,531,234
p0068,swap,B,-1.2263,-0.3513,-6.7263,531,224
p0069,orig,A,-0.2573,-1.5073,-5.6323,867,379
p0069,swap,A,-0.0560,-3.0560,-5.0560,867,375
p0070,orig,A,-0.0874,-2.5874,-4.9624,993,448
p0070,swap,A,-0.1072,-2.3572,-5.2322,993,442
p0071,orig,A,-0.7014,-0.7014,-5.0764,366,180
p0071,swap,A,-0.4802,-0.9802,-5.7302,366,161
p0072,orig,B,-1.8085,-0.1835,-6.6835,404,190
p0072,swap,A,-0.1210,-2.2460,-5.1210,404,177
p0073,orig,B,-0.8414,-0.5914,-4.3414,334,164
p0073,swap,B,-3.8971,-0.0221,-7.5221,334,153
p0074,orig,A,-0.1625,-2.0375,-4.0375,344,166
p0074,swap,B,-4.5121,-0.0121,-8.2621,344,154
p0075,orig,A,-0.3653,-1.2403,-4.2403,336,165
p0075,swap,B,-5.1323,-0.0073,-8.5073,336,149
p0076,orig,A,-0.0507,-3.1757,-5.0507,609,263
p0076,swap,B,-2.0212,-0.1462,-6.8962,609,256
p0077,orig,B,-1.8713,-0.3713,-1.8713,419,194
p0077,swap,B,-1.6126,-0.2376,-4.6126,419,182
p0078,orig,B,-0.9026,-0.5276,-5.6526,495,212
p0078,swap,A,-0.3997,-1.1497,-4.5247,495,201
p0079,orig,A,-0.1479,-2.0229,-5.3979,501,213
p0079,swap,B,-0.9053,-0.5303,-5.2803,501,203
p0080,orig,A,-0.1321,-2.1321,-5.5071,472,205
p0080,swap,B,-1.1447,-0.3947,-5.2697,472,199
p0081,orig,A,-0.5681,-1.0681,-2.4431,388,186
p0081,swap,B,-2.1310,-0.1310,-6.0060,388,174
p0082,orig,A,-0.7020,-0.7020,-5.0770,415,186
p0082,swap,A,-0.7388,-0.7388,-3.2388,415,175
p0083,orig,A,-0.6523,-0.7773,-4.2773,290,143
p0083,swap,A,-0.4958,-0.9958,-4.3708,290,129
p0084,orig,B,-2.1318,-0.1318,-6.6318,300,141
p0084,swap,A,-0.3144,-1.4394,-3.8144,300,130
p0085,orig,A,-0.3163,-1.5663,-2.9413,329,159
p0085,swap,B,-2.9332,-0.0582,-6.8082,329,149
p0086,orig,A,-0.4832,-0.9832,-7.1082,312,144
p0086,swap,A,-0.2890,-1.4140,-7.5390,312,134
p0087,orig,A,-0.3405,-1.3405,-4.0905,299,142
p0087,swap,B,-1.3207,-0.3207,-5.6957,299,130
p0088,orig,B,-3.5501,-0.0501,-4.1751,271,130
p0088,swap,A,-0.7854,-0.9104,-2.0354,271,118
p0089,orig,B,-5.7551,-0.0051,-8.3801,287,136
p0089,swap,A,-0.3497,-1.7247,-2.2247,287,122
p0090,orig,B,-6.3785,-0.0035,-8.7535,352,165
p0090,swap,A,-0.1452,-3.0202,-2.5202,352,153
p0091,orig,B,-4.7611,-0.0111,-8.1361,294,139
p0091,swap,A,-0.5550,-1.0550,-2.6800,294,129
p0092,orig,B,-0.9136,-0.5386,-7.6636,331,159
p0092,swap,A,-0.1102,-2.3602,-6.4852,331,148
p0093,orig,B,-1.8125,-0.1875,-6.9375,375,166
p0093,swap,A,-0.0763,-2.7013,-7.5763,375,156
p0094,orig,B,-2.4672,-0.0922,-6.8422,621,258
p0094,swap,A,-0.0181,-4.2681,-5.6431,621,259
p0095,orig,B,-1.4097,-0.2847,-6.2847,489,206
p0095,swap,A,-0.0887,-2.5887,-4.7137,489,204
p0096,orig,B,-2.1298,-0.1298,-6.8798,541,242
p0096,swap,A,-0.0201,-4.1451,-5.6451,541,227
p0097,orig,B,-1.5047,-0.2547,-6.8797,613,270
p0097,swap,A,-0.0359,-3.5359,-5.1609,613,260
p0098,orig,A,-0.1575,-2.2825,-3.2825,735,319
p0098,swap,B,-1.9187,-0.1687,-5.7937,735,310
p0099,orig,A,-0.2513,-2.0013,-2.5013,603,269
p0099,swap,B,-1.2310,-0.3560,-5.1060,603,256
p0100,orig,A,-0.3934,-1.1434,-5.5184,710,313
p0100,swap,A,-0.0683,-2.9433,-4.4433,710,303
p0101,orig,A,-0.2745,-1.7745,-2.7745,655,294
p0101,swap,B,-2.0231,-0.1481,-6.1481,655,284
p0102,orig,B,-1.3235,-0.3235,-5.1985,727,318
p0102,swap,A,-0.3510,-1.7260,-2.2260,727,308
p0103,orig,B,-2.6959,-0.0709,-9.3209,254,122
p0103,swap,A,-0.3883,-1.1383,-7.6383,254,109
p0104,orig,A,-0.6964,-0.6964,-6.4464,240,119
p0104,swap,B,-4.3884,-0.0134,-9.2634,240,107
p0105,orig,A,-0.1244,-2.2494,-4.6244,313,145
p0105,swap,B,-3.7744,-0.0244,-8.0244,313,134
p0106,orig,A,-0.0496,-5.0496,-3.7996,235,116
p0106,swap,A,-0.0496,-5.0496,-3.7996,235,104
p0107,orig,B,-3.1697,-0.0447,-7.2947,248,117
p0107,swap,A,-0.0870,-2.5870,-4.9620,248,105
p0108,orig,A,-0.4397,-1.0647,-4.8147,751,314
p0108,swap,A,-0.0208,-4.1458,-5.7708,751,312
p0109,orig,A,-0.1390,-2.5140,-3.1390,420,189
p0109,swap,A,-0.0849,-3.3349,-3.2099,420,183
p0110,orig,A,-0.0624,-3.5624,-3.5624,483,215
p0110,swap,A,-0.5557,-0.9307,-3.6807,483,201
p0111,orig,A,-0.1179,-2.7429,-3.1179,751,314
p0111,swap,A,-0.5983,-0.8483,-3.9733,751,316
p0112,orig,A,-0.0682,-3.4432,-3.4432,338,170
p0112,swap,B,-1.3454,-0.3454,-3.5954,338,155
p0113,orig,A,-0.0083,-5.0083,-7.8833,342,167
p0113,swap,B,-2.4661,-0.0911,-7.3411,342,154
p0114,orig,B,-3.6524,-0.0274,-8.1524,358,165
p0114,swap,A,-0.0075,-5.1325,-7.6325,358,154
p0115,orig,B,-6.0029,-0.0029,-9.3779,276,132
p0115,swap,A,-0.0332,-4.1582,-4.1582,276,121
p0116,orig,B,-2.6970,-0.0720,-6.6970,242,117
p0116,swap,A,-0.6422,-0.7672,-4.8922,242,105
p0117,orig,A,-0.0360,-3.9110,-4.2860,275,131
p0117,swap,B,-6.1275,-0.0025,-9.7525,275,121
p0118,orig,A,-0.1877,-1.8127,-5.1877,289,142
p0118,swap,B,-4.7592,-0.0092,-8.7592,289,128
p0119,orig,A,-0.0115,-8.2615,-6.6365,241,117
p0119,swap,A,-0.0115,-8.2615,-6.6365,241,105
p0120,orig,A,-0.1004,-2.4754,-4.6004,255,117
p0120,swap,B,-4.7593,-0.0093,-8.2593,255,105
p0121,orig,B,-3.8963,-0.0213,-8.1463,321,160
p0121,swap,A,-0.0164,-5.1414,-4.6414,321,149
p0122,orig,B,-4.2650,-0.0150,-8.2650,262,129
p0122,swap,A,-0.0645,-3.6895,-3.3145,262,118
p0123,orig,B,-1.5051,-0.2551,-6.2551,375,161
p0123,swap,A,-0.3202,-1.3202,-5.1952,375,158
p0124,orig,B,-0.8342,-0.5842,-5.0842,293,142
p0124,swap,A,-0.1828,-1.8078,-6.3078,293,130
p0125,orig,A,-0.2133,-1.7133,-4.5883,272,131
p0125,swap,B,-1.7052,-0.2052,-5.9552,272,120
p0126,orig,B,-2.2404,-0.1154,-6.7404,316,144
p0126,swap,A,-0.0738,-2.6988,-5.8238,316,134
p0127,orig,A,-0.1343,-2.1343,-5.2593,270,130
p0127,swap,B,-3.5325,-0.0325,-6.6575,270,119
p0128,orig,B,-2.0201,-0.1451,-6.5201,405,186
p0128,swap,A,-0.4402,-1.5652,-1.9402,405,175
p0129,orig,B,-2.8154,-0.0654,-6.1904,619,270
p0129,swap,A,-0.2152,-2.0902,-2.7152,619,260
p0130,orig,A,-0.2995,-1.6745,-2.6745,388,182
p0130,swap,A,-0.4322,-1.3072,-2.5572,388,177
p0131,orig,A,-0.0328,-3.6578,-5.7828,423,196
p0131,swap,B,-3.6546,-0.0296,-7.6546,423,183
p0132,orig,A,-0.2682,-1.5182,-4.2682,408,191
p0132,swap,B,-3.4104,-0.0354,-7.1604,408,180
p0133,orig,B,-1.3237,-0.3237,-4.8237,568,245
p0133,swap,A,-0.0236,-4.2736,-4.7736,568,238
p0134,orig,A,-0.3599,-2.1099,-1.7349,269,135
p0134,swap,B,-1.1915,-0.4415,-3.0665,269,122
p0135,orig,A,-0.5547,-0.9297,-3.5547,604,267
p0135,swap,A,-0.0532,-3.3032,-4.3032,604,259
p0136,orig,A,-0.4974,-1.9974,-1.3724,470,213
p0136,swap,B,-4.3881,-0.0131,-8.2631,470,201
p0137,orig,A,-0.1015,-2.7265,-3.6015,805,356
p0137,swap,A,-0.4390,-1.0640,-5.3140,805,349
p0138,orig,A,-0.0252,-3.7752,-7.9002,418,199
p0138,swap,A,-0.5811,-0.8311,-6.5811,418,186
p0139,orig,A,-0.2058,-1.7058,-7.3308,442,203
p0139,swap,B,-1.3164,-0.3164,-7.6914,442,188
p0140,orig,B,-2.5811,-0.0811,-6.5811,347,175
p0140,swap,A,-0.1846,-2.1846,-2.9346,347,157
p0141,orig,B,-3.4114,-0.0364,-6.4114,463,209
p0141,swap,A,-0.1004,-2.7254,-3.6004,463,196
p0142,orig,A,-0.2446,-1.6196,-3.9946,1235,571
p0142,swap,A,-0.2862,-1.7862,-2.5362,1235,574
p0143,orig,B,-1.9143,-0.1643,-7.0393,604,273
p0143,swap,A,-0.2588,-1.5088,-5.6338,604,268
p0144,orig,A,-0.0473,-3.7973,-3.7973,534,245
p0144,swap,B,-3.0551,-0.0551,-5.1801,534,233
p0145,orig,A,-0.2605,-1.6355,-3.3855,1227,572
p0145,swap,A,-0.2596,-2.0096,-2.3846,1227,572
p0146,orig,A,-0.2609,-1.5109,-5.0109,905,428
p0146,swap,A,-0.1093,-2.4843,-3.9843,905,415
p0147,orig,A,-0.0817,-2.8317,-4.0817,716,334
p0147,swap,A,-0.7017,-0.7017,-5.0767,716,320
p0148,orig,A,-0.0730,-3.1980,-3.5730,686,318
p0148,swap,B,-3.8970,-0.0220,-7.8970,686,303
p0149,orig,A,-0.1322,-2.3822,-3.5072,461,216
p0149,swap,B,-4.0186,-0.0186,-8.3936,461,201
p0150,orig,B,-2.5847,-0.0847,-5.7097,528,241
p0150,swap,A,-0.0219,-4.5219,-4.6469,528,227
p0151,orig,B,-2.6978,-0.0728,-6.0728,532,242
p0151,swap,A,-0.0598,-3.5598,-3.5598,532,229
p0152,orig,A,-0.1139,-2.3639,-4.4889,736,323
p0152,swap,A,-0.1807,-1.9307,-4.1807,736,313
p0153,orig,A,-0.0209,-4.3959,-4.8959,530,245
p0153,swap,B,-2.7012,-0.0762,-5.5762,530,230
p0154,orig,B,-1.8076,-0.1826,-6.1826,500,224
p0154,swap,A,-0.0663,-3.1913,-3.8163,500,206
p0155,orig,B,-3.7746,-0.0246,-7.2746,447,202
p0155,swap,A,-0.0259,-4.2759,-4.5259,447,188
p0156,orig,B,-0.8306,-0.7056,-2.7056,255,115
p0156,swap,A,-0.3157,-1.5657,-2.8157,255,110
p0157,orig,A,-0.3240,-1.5740,-2.6990,835,378
p0157,swap,B,-0.8466,-0.5966,-4.0966,835,373
p0158,orig,A,-0.3571,-1.2321,-5.2321,589,273
p0158,swap,A,-0.0653,-2.9403,-4.8153,589,259
p0159,orig,A,-0.0518,-3.0518,-6.4268,640,279
p0159,swap,A,-0.1185,-2.2435,-5.6185,640,268
p0160,orig,B,-3.1706,-0.0456,-6.4206,444,202
p0160,swap,A,-0.0685,-2.9435,-4.4435,444,188
p0161,orig,B,-4.8835,-0.0085,-8.6335,354,174
p0161,swap,A,-0.1649,-1.9149,-7.7899,354,158
p0162,orig,A,-0.2078,-1.8328,-3.7078,461,197
p0162,swap,A,-0.6474,-0.7724,-4.6474,461,197
p0163,orig,A,-0.1720,-1.9220,-4.6720,651,289
p0163,swap,A,-0.5421,-0.9171,-4.2921,651,287
p0164,orig,A,-0.1474,-2.1474,-4.0224,529,241
p0164,swap,A,-0.7033,-0.7033,-4.9533,529,229
p0165,orig,A,-0.1384,-2.2634,-3.7634,561,251
p0165,swap,A,-0.6970,-0.6970,-6.3220,561,238
p0166,orig,A,-0.5196,-1.0196,-3.1446,399,193
p0166,swap,A,-0.3611,-1.3611,-3.1111,399,178
p0167,orig,A,-0.0585,-5.6835,-3.5585,264,136
p0167,swap,A,-0.0585,-5.6835,-3.5585,264,120
p0168,orig,A,-0.0965,-3.0965,-3.0965,370,171
p0168,swap,B,-1.6233,-0.2483,-3.8733,370,158
p0169,orig,A,-0.3611,-1.3611,-3.1111,399,175
p0169,swap,A,-0.5196,-1.0196,-3.1446,399,176
p0170,orig,A,-0.3710,-1.2460,-3.8710,575,247
p0170,swap,A,-0.1408,-2.2658,-3.6408,575,236
p0171,orig,B,-0.7833,-0.6583,-7.9083,526,239
p0171,swap,A,-0.1228,-2.2478,-7.2478,526,228
p0172,orig,A,-0.0529,-3.5529,-3.9279,388,185
p0172,swap,B,-1.2421,-0.3671,-4.2421,388,179
p0173,orig,A,-0.0126,-5.1376,-6.0126,434,202
p0173,swap,B,-0.9881,-0.4881,-6.9881,434,192
p0174,orig,A,-0.1058,-2.3558,-6.6058,533,244
p0174,swap,A,-0.2056,-1.7056,-7.8306,533,233
p0175,orig,B,-0.8402,-0.5902,-4.7152,411,196
p0175,swap,A,-0.0445,-3.7945,-4.0445,411,182
p0176,orig,B,-3.1757,-0.0507,-5.0507,380,167
p0176,swap,A,-0.1031,-2.9781,-3.1031,380,162
p0177,orig,A,-0.3149,-1.4399,-3.5649,256,121
p0177,swap,A,-0.2639,-1.7639,-2.8889,256,109
p0178,orig,A,-0.0889,-2.7139,-4.0889,442,191
p0178,swap,A,-0.0703,-2.9453,-4.3203,442,187
p0179,orig,B,-3.1702,-0.0452,-6.5452,349,172
p0179,swap,A,-0.1237,-2.9987,-2.7487,349,157
p0180,orig,A,-0.3203,-1.3203,-5.4453,575,234
p0180,swap,A,-0.0432,-3.4182,-4.9182,575,237
p0181,orig,A,-0.2857,-1.4107,-5.9107,617,274
p0181,swap,A,-0.0490,-3.2990,-4.7990,617,265
p0182,orig,A,-0.1062,-2.3562,-5.4812,794,355
p0182,swap,A,-0.1257,-2.2507,-4.8757,794,344
p0183,orig,A,-0.1270,-2.2520,-4.7520,724,334
p0183,swap,A,-0.1081,-2.4831,-4.4831,724,309
p0184,orig,A,-0.0156,-4.8906,-4.8906,557,245
p0184,swap,B,-0.9774,-0.4774,-7.4774,557,233
p0185,orig,A,-0.0547,-3.0547,-5.4297,403,191
p0185,swap,B,-1.4122,-0.2872,-6.4122,403,178
p0186,orig,A,-0.2874,-1.4124,-6.0374,634,272
p0186,swap,A,-0.0250,-4.0250,-5.6500,634,263
p0187,orig,A,-0.1924,-1.8174,-4.9424,650,303
p0187,swap,A,-0.0501,-3.3001,-4.6751,650,282
p0188,orig,A,-0.0861,-2.7111,-4.4611,732,320
p0188,swap,A,-0.1256,-2.2506,-5.0006,732,311
p0189,orig,A,-0.5346,-0.9096,-5.9096,908,412
p0189,swap,A,-0.1358,-2.2608,-4.5108,908,400
p0190,orig,A,-0.1251,-2.2501,-5.0001,883,395
p0190,swap,A,-0.1635,-2.0385,-4.0385,883,384
p0191,orig,A,-0.0285,-4.1535,-4.4035,1402,656
p0191,swap,B,-0.9835,-0.4835,-4.8585,1402,652
p0192,orig,A,-0.1135,-2.3635,-5.1135,977,451
p0192,swap,A,-0.1165,-2.3665,-4.2415,977,438
p0193,orig,A,-0.0373,-3.7873,-4.2873,1496,717
p0193,swap,A,-0.5324,-0.9074,-4.7824,1496,715
p0194,orig,B,-1.8102,-0.1852,-6.5602,710,404
p0194,swap,A,-0.0326,-4.0326,-4.2826,710,350
p0195,orig,A,-0.1102,-2.3602,-4.7352,839,433
p0195,swap,A,-0.3570,-1.2320,-5.2320,839,405
p0196,orig,A,-0.0453,-3.4203,-4.5453,715,348
p0196,swap,B,-2.0220,-0.1470,-7.0220,715,332
p0197,orig,A,-0.0400,-3.4150,-5.2900,446,223
p0197,swap,A,-0.6973,-0.6973,-5.9473,446,209
p0198,orig,B,-0.9030,-0.5280,-5.6530,854,418
p0198,swap,A,-0.0204,-4.2704,-5.2704,854,398
p0199,orig,A,-0.6423,-0.7673,-5.1423,846,395
p0199,swap,A,-0.0300,-3.7800,-5.2800,846,382
p0200,orig,A,-0.2419,-2.2419,-2.2419,487,221
p0200,swap,A,-0.7012,-0.7012,-5.0762,487,208
p0201,orig,A,-0.3024,-1.9274,-2.1774,589,263
p0201,swap,A,-0.4316,-1.0566,-6.5566,589,257
p0202,orig,A,-0.0452,-3.1702,-6.6702,1137,519
p0202,swap,A,-0.0751,-2.7001,-5.9501,1137,515
p0203,orig,A,-0.2951,-1.4201,-4.5451,1001,455
p0203,swap,A,-0.1588,-2.0338,-4.2838,1001,444
p0204,orig,B,-0.7656,-0.6406,-5.6406,486,219
p0204,swap,A,-0.0237,-4.1487,-5.1487,486,206
p0205,orig,A,-0.0454,-3.1704,-6.7954,595,269
p0205,swap,A,-0.0247,-3.8997,-5.8997,595,258
p0206,orig,A,-0.0055,-5.8805,-6.2555,398,185
p0206,swap,A,-0.3525,-1.2275,-6.2275,398,177
p0207,orig,A,-0.0060,-5.7560,-6.1310,437,195
p0207,swap,A,-0.1652,-1.9152,-5.6652,437,184
p0208,orig,A,-0.1207,-2.2457,-5.2457,902,400
p0208,swap,A,-0.0574,-3.0574,-5.0574,902,397
p0209,orig,A,-0.0565,-3.0565,-5.0565,889,395
p0209,swap,A,-0.0542,-3.0542,-5.5542,889,387
p0210,orig,A,-0.2063,-1.7063,-6.2063,692,313
p0210,swap,A,-0.0047,-6.0047,-6.3797,692,298
p0211,orig,A,-0.5298,-0.9048,-6.1547,626,276
p0211,swap,A,-0.0108,-4.8858,-6.1358,626,267
p0212,orig,A,-0.2517,-1.6267,-3.7517,323,166
p0212,swap,A,-0.4349,-1.0599,-5.5599,323,153
p0213,orig,A,-0.0858,-2.7108,-4.3358,534,229
p0213,swap,B,-1.3172,-0.3172,-6.8172,534,227
p0214,orig,A,-0.0463,-3.1713,-6.2963,966,434
p0214,swap,A,-0.0490,-3.1740,-5.5490,966,428
p0215,orig,A,-0.2696,-1.5196,-4.2696,535,245
p0215,swap,A,-0.0642,-3.0642,-4.4392,535,230
p0216,orig,A,-0.0452,-3.2952,-5.1702,668,300
p0216,swap,A,-0.2336,-1.6086,-5.2336,668,288
p0217,orig,A,-0.4720,-1.7220,-2.9720,394,192
p0217,swap,A,-0.2154,-2.7154,-3.5904,394,176
p0218,orig,A,-0.5448,-3.1698,-1.7948,394,175
p0218,swap,A,-0.5448,-3.1698,-1.7948,394,174
p0219,orig,A,-0.1290,-2.7540,-4.2540,527,232
p0219,swap,A,-0.3689,-1.3689,-3.8689,527,223
p0220,orig,A,-0.2132,-2.5882,-3.7132,394,176
p0220,swap,A,-0.1956,-2.6956,-3.9456,394,176
p0221,orig,A,-0.5759,-0.9509,-3.0759,428,192
p0221,swap,A,-0.4394,-1.1894,-3.0644,428,180
p0222,orig,A,-0.6334,-2.8834,-1.0084,435,193
p0222,swap,A,-0.6334,-2.8834,-1.0084,435,183
p0223,orig,A,-0.0872,-2.7122,-4.0872,1370,641
p0223,swap,A,-0.2177,-2.4677,-2.2177,1370,636
