pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0025,orig,A,-0.1602,-1.9102,-12.9102,612,1217
p0025,swap,A,0.0000,-19.7500,-22.5000,612,1200
p0026,orig,A,0.0000,-21.3750,-22.0000,598,1198
p0026,swap,B,-5.7532,-0.0032,-16.2532,598,1206
p0027,orig,A,-0.0000,-13.7500,-14.5000,490,951
p0027,swap,B,-24.1250,0.0000,-21.2500,490,954
p0028,orig,B,-5.2552,-0.0052,-13.2552,1302,2709
p0028,swap,A,-0.0041,-5.5041,-15.0041,1302,2781
p0029,orig,A,-0.0025,-6.0025,-15.0025,1177,2475
p0029,swap,B,-11.7500,-0.0000,-21.5000,1177,2424
p0030,orig,A,-0.1602,-1.9102,-10.6602,1271,2596
p0030,swap,B,-1.3133,-0.3133,-14.0633,1271,2574
p0031,orig,B,-11.5000,-0.0000,-19.2500,510,979
p0031,swap,A,-0.0000,-18.0000,-15.0000,510,938
p0032,orig,A,0.0000,-22.5000,-16.7500,410,811
p0032,swap,B,-22.8750,0.0000,-19.5000,410,774
p0033,orig,A,0.0000,-20.5000,-20.0000,466,888
p0033,swap,B,-20.1250,0.0000,-22.1250,466,947
p0034,orig,A,-0.0002,-8.5002,-13.2502,417,869
p0034,swap,B,-8.5002,-0.0002,-15.7502,417,843
p0035,orig,A,-0.0000,-19.5000,-14.0000,381,725
p0035,swap,B,-23.3750,0.0000,-20.8750,381,712
p0036,orig,B,-17.5000,0.0000,-18.5000,422,824
p0036,swap,A,0.0000,-22.0000,-18.2500,422,823
p0037,orig,A,-0.0000,-18.5000,-12.7500,459,888
p0037,swap,A,-0.2014,-1.7014,-10.7014,459,906
p0038,orig,B,-11.0000,-0.0000,-15.5000,473,952
p0038,swap,A,-0.0000,-13.5000,-14.7500,473,952
p0039,orig,A,-0.0000,-19.8750,-14.7500,399,820
p0039,swap,B,-22.2500,-0.0000,-13.7500,399,786
p0040,orig,A,-0.0025,-6.0025,-11.0025,477,930
p0040,swap,A,-0.0111,-4.5111,-12.2611,477,948
p0041,orig,A,-0.0000,-14.7500,-12.0000,391,815
p0041,swap,B,-15.6256,-0.0006,-7.5006,391,779
p0042,orig,B,-0.9743,-0.4743,-8.4743,469,913
p0042,swap,A,-0.0111,-4.5111,-11.0111,469,969
p0043,orig,A,-0.0000,-16.5000,-14.2500,391,875
p0043,swap,B,-17.5001,-0.0001,-9.5001,391,859
p0044,orig,B,-13.5000,-0.0000,-19.6250,486,998
p0044,swap,A,-0.0000,-17.0000,-16.2500,486,962
p0045,orig,A,0.0000,-20.0000,-20.1250,789,1545
p0045,swap,B,-12.0000,-0.0000,-19.6250,789,1565
p0046,orig,A,-0.5862,-0.8362,-4.5862,625,1261
p0046,swap,A,-0.0003,-8.2503,-10.2503,625,1219
p0047,orig,A,-0.2519,-1.5019,-11.2519,645,1284
p0047,swap,A,-0.0000,-10.0000,-14.2500,645,1310
p0048,orig,B,-11.5000,-0.0000,-12.7500,506,972
p0048,swap,A,-0.0000,-14.7500,-10.2500,506,964
p0049,orig,B,-12.7500,-0.0000,-12.7500,439,849
p0049,swap,A,-0.5376,-2.7876,-1.0376,439,826
p0050,orig,A,-0.0067,-5.0067,-13.5067,432,834
p0050,swap,A,-0.0002,-10.5002,-8.7502,432,818
p0051,orig,A,-0.0000,-16.7500,-12.5000,638,1199
p0051,swap,B,-21.6250,0.0000,-19.2500,638,1227
p0052,orig,A,-0.0190,-4.0190,-7.0190,683,1337
p0052,swap,B,-16.5000,-0.0000,-11.7500,683,1328
p0053,orig,B,-22.5000,-0.0000,-16.6250,372,734
p0053,swap,A,-0.0182,-14.2682,-4.0182,372,706
p0054,orig,B,-10.5000,-0.0000,-17.7500,770,1524
p0054,swap,A,-0.0000,-16.0000,-17.2500,770,1562
p0055,orig,B,-20.5000,0.0000,-22.1250,918,1886
p0055,swap,A,-0.0000,-12.7500,-17.2500,918,1949
p0056,orig,B,-2.1269,-0.1269,-13.3769,1140,2489
p0056,swap,A,-0.0000,-11.0000,-19.0000,1140,2369
p0057,orig,B,-18.7500,-0.0000,-16.2500,352,714
p0057,swap,A,-0.0000,-20.1250,-14.0000,352,667
p0058,orig,B,-16.0000,-0.0000,-12.5000,341,662
p0058,swap,A,-0.0000,-17.5000,-11.2500,341,669
p0059,orig,A,-0.0002,-8.7502,-10.5002,399,783
p0059,swap,B,-1.7014,-0.2014,-11.4514,399,822
p0060,orig,A,-0.0001,-9.2501,-17.0001,357,741
p0060,swap,B,-7.5006,-0.0006,-16.3756,357,729
p0061,orig,A,-0.0000,-17.7500,-15.0000,390,775
p0061,swap,B,-18.1250,-0.0000,-13.2500,390,758
p0062,orig,B,-2.1269,-0.1269,-11.8769,388,787
p0062,swap,B,-5.5046,-0.0046,-7.5046,388,821
p0063,orig,A,-0.0000,-10.5000,-13.0000,421,901
p0063,swap,B,-17.8750,-0.0000,-11.7500,421,862
p0064,orig,A,-0.0000,-13.0000,-12.2500,540,1063
p0064,swap,B,-12.0001,-0.0001,-10.0001,540,1027
p0065,orig,B,-11.5000,-0.0000,-16.7500,563,1092
p0065,swap,A,-0.0000,-12.7500,-13.5000,563,1086
p0066,orig,B,-4.2935,-0.0435,-3.5435,469,922
p0066,swap,A,-0.1367,-2.1367,-4.6367,469,912
p0067,orig,A,-0.0000,-11.5000,-12.5000,611,1197
p0067,swap,B,-11.5000,-0.0000,-16.7500,611,1208
p0068,orig,A,-0.0000,-10.5000,-13.7500,532,1047
p0068,swap,B,-6.2524,-0.0024,-7.7524,532,1043
p0069,orig,B,-12.2500,-0.0000,-18.0000,868,1743
p0069,swap,B,-1.7015,-0.2015,-9.4515,868,1722
p0070,orig,A,-0.0001,-9.5001,-16.0001,994,2002
p0070,swap,B,-14.0000,-0.0000,-17.7500,994,2010
p0071,orig,B,-15.0000,-0.0000,-15.2500,367,741
p0071,swap,A,-0.0000,-13.0000,-12.7500,367,705
p0072,orig,B,-8.0003,-0.0003,-14.7503,405,796
p0072,swap,B,-1.9159,-0.1659,-5.1659,405,758
p0073,orig,A,-0.0000,-19.0000,-13.2500,335,664
p0073,swap,B,-22.6250,0.0000,-21.8750,335,670
p0074,orig,A,-0.0000,-15.2500,-10.5000,345,720
p0074,swap,B,-24.0000,0.0000,-23.3750,345,724
p0075,orig,A,-0.0003,-11.5003,-8.0003,337,729
p0075,swap,B,-23.7500,0.0000,-23.1250,337,704
p0076,orig,B,-13.5000,-0.0000,-16.5000,610,1214
p0076,swap,A,-0.0000,-18.2500,-13.2500,610,1214
p0077,orig,A,-0.0000,-19.7500,-15.0000,420,825
p0077,swap,B,-24.0000,0.0000,-21.3750,420,811
p0078,orig,A,-0.0000,-16.0000,-14.0000,496,945
p0078,swap,B,-6.2560,-0.0060,-5.5060,496,945
p0079,orig,A,0.0000,-18.5000,-18.0000,502,955
p0079,swap,B,-5.5056,-0.0056,-6.5056,502,950
p0080,orig,A,0.0000,-18.0000,-17.2500,473,920
p0080,swap,B,-7.5006,-0.0006,-11.5006,473,921
p0081,orig,A,-0.0000,-18.1250,-12.2500,389,795
p0081,swap,B,-21.0000,0.0000,-18.7500,389,784
p0082,orig,B,-16.5000,-0.0000,-14.2500,416,820
p0082,swap,A,-0.0072,-5.2572,-6.2572,416,818
p0083,orig,B,-20.3750,0.0000,-17.7500,291,609
p0083,swap,A,-0.0000,-21.8750,-15.2500,291,573
p0084,orig,B,-14.7500,-0.0000,-11.2500,301,583
p0084,swap,A,-0.0000,-21.1250,-14.5000,301,582
p0085,orig,A,-0.0006,-19.3756,-7.5006,330,679
p0085,swap,B,-17.5000,-0.0000,-15.0000,330,699
p0086,orig,A,-0.0021,-6.5021,-7.5021,313,657
p0086,swap,A,-0.0812,-2.5812,-6.0812,313,644
p0087,orig,A,-0.0000,-20.2500,-14.2500,300,630
p0087,swap,B,-15.2500,-0.0000,-11.0000,300,594
p0088,orig,B,-22.5000,0.0000,-19.2500,272,565
p0088,swap,A,0.0000,-21.5000,-16.7500,272,536
p0089,orig,B,-16.5000,-0.0000,-13.2500,288,562
p0089,swap,A,-0.0000,-11.2500,-13.0000,288,561
p0090,orig,B,-19.8750,0.0000,-18.0000,353,712
p0090,swap,A,-0.0000,-14.2500,-13.0000,353,750
p0091,orig,A,-0.0000,-10.2500,-15.7500,295,638
p0091,swap,B,-6.5015,-0.0015,-10.7515,295,586
p0092,orig,A,-0.0000,-11.0000,-12.0000,332,677
p0092,swap,B,-2.4962,-0.2462,-1.9962,332,676
p0093,orig,B,-20.2500,0.0000,-21.7500,376,727
p0093,swap,A,-0.0004,-11.7504,-7.7504,376,743
p0094,orig,B,-20.1250,0.0000,-22.1250,622,1316
p0094,swap,A,0.0000,-21.2500,-19.2500,622,1264
p0095,orig,B,-20.6250,0.0000,-22.1250,490,954
p0095,swap,A,0.0000,-20.5000,-19.2500,490,930
p0096,orig,B,-22.2500,0.0000,-22.5000,542,1040
p0096,swap,A,0.0000,-22.7500,-21.2500,542,1033
p0097,orig,B,-20.5000,0.0000,-22.7500,614,1204
p0097,swap,A,0.0000,-18.5000,-18.7500,614,1204
p0098,orig,A,0.0000,-24.1250,-20.2500,736,1433
p0098,swap,B,-24.8750,0.0000,-22.3750,736,1462
p0099,orig,A,0.0000,-21.6250,-20.2500,604,1193
p0099,swap,B,-23.5000,0.0000,-21.5000,604,1176
p0100,orig,A,-0.0623,-2.8123,-8.0623,711,1416
p0100,swap,A,-0.0025,-6.0025,-13.7525,711,1424
p0101,orig,A,0.0000,-23.6250,-21.7500,656,1292
p0101,swap,B,-24.2500,0.0000,-21.8750,656,1254
p0102,orig,B,-24.3750,0.0000,-21.8750,728,1468
p0102,swap,A,0.0000,-22.0000,-21.3750,728,1465
p0103,orig,C,-5.5060,-1.5060,-0.2560,255,501
p0103,swap,C,-9.2502,-9.0002,-0.0002,255,465
p0104,orig,B,-11.0019,-0.2519,-1.5019,241,464
p0104,swap,C,-8.8870,-1.1370,-0.3870,241,464
p0105,orig,A,-0.1612,-6.9112,-1.9112,314,597
p0105,swap,B,-17.6250,-0.0000,-10.5000,314,591
p0106,orig,C,-10.7500,-18.7500,-0.0000,236,470
p0106,swap,C,-10.7500,-18.7500,-0.0000,236,460
p0107,orig,A,-0.0000,-14.7500,-11.0000,249,482
p0107,swap,B,-19.7500,-0.0000,-15.0000,249,473
p0108,orig,C,-4.5151,-5.5151,-0.0151,752,1530
p0108,swap,A,-0.3715,-1.3715,-2.8715,752,1511
p0109,orig,C,-3.5381,-4.7881,-0.0381,421,837
p0109,swap,A,-0.0144,-8.2644,-4.2644,421,810
p0110,orig,B,-12.7500,-0.0000,-11.0000,484,925
p0110,swap,A,-0.0009,-13.0009,-7.0009,484,916
p0111,orig,B,-1.9257,-0.1757,-4.1757,752,1435
p0111,swap,C,-2.6493,-0.8993,-0.6493,752,1476
p0112,orig,A,-0.0000,-19.7500,-13.0000,339,710
p0112,swap,B,-17.2500,-0.0000,-16.5000,339,676
p0113,orig,A,-0.0000,-14.7500,-14.5000,343,689
p0113,swap,B,-2.8120,-0.0620,-13.8120,343,669
p0114,orig,A,-0.2525,-1.5025,-7.5025,359,688
p0114,swap,A,-0.0000,-11.5000,-11.0000,359,688
p0115,orig,B,-8.7502,-0.0002,-20.5002,277,579
p0115,swap,A,-0.0000,-12.0000,-19.2500,277,570
p0116,orig,B,-7.5006,-0.0006,-18.5006,243,489
p0116,swap,A,-0.0000,-14.0000,-19.6250,243,477
p0117,orig,A,-0.0000,-10.2500,-19.2500,276,607
p0117,swap,A,-0.4741,-0.9741,-17.9741,276,587
p0118,orig,A,-0.0000,-12.0000,-18.7500,290,616
p0118,swap,A,-0.5759,-0.8259,-12.3259,290,598
p0119,orig,C,-5.7532,-17.3782,-0.0032,242,492
p0119,swap,C,-5.7532,-17.3782,-0.0032,242,472
p0120,orig,A,-0.2014,-1.7014,-14.4514,256,472
p0120,swap,A,-0.0000,-10.7500,-19.8750,256,459
p0121,orig,B,-11.0000,-0.0000,-15.5000,322,663
p0121,swap,A,-0.0001,-9.7501,-12.2501,322,662
p0122,orig,B,-16.2500,-0.0000,-15.0000,263,563
p0122,swap,A,-0.0001,-13.2501,-9.0001,263,557
p0123,orig,B,-5.7537,-0.0037,-7.5037,376,734
p0123,swap,B,-5.2572,-0.0072,-6.2572,376,766
p0124,orig,B,-6.2525,-0.0025,-7.5025,294,624
p0124,swap,A,-0.0272,-5.5272,-3.7772,294,598
p0125,orig,A,-0.3133,-13.3133,-1.3133,273,580
p0125,swap,B,-12.5001,-0.0001,-9.0001,273,569
p0126,orig,B,-4.5119,-0.0119,-7.0119,317,619
p0126,swap,B,-7.5073,-0.0073,-5.0073,317,615
p0127,orig,C,-0.9742,-9.2242,-0.4742,271,564
p0127,swap,B,-14.2500,-0.0000,-11.7500,271,555
p0128,orig,B,-17.0000,0.0000,-17.5000,406,847
p0128,swap,A,-0.0010,-9.7510,-7.0010,406,885
p0129,orig,B,-17.7500,-0.0000,-15.7500,620,1261
p0129,swap,C,-4.0206,-6.0206,-0.0206,620,1228
p0130,orig,B,-17.2501,-0.0001,-9.7501,389,795
p0130,swap,C,-1.0376,-2.7876,-0.5376,389,789
p0131,orig,A,-0.0000,-16.2500,-13.0000,424,826
p0131,swap,B,-4.0193,-0.0193,-6.7693,424,823
p0132,orig,A,-0.0001,-11.2501,-9.7501,409,800
p0132,swap,B,-10.7512,-0.0012,-6.7512,409,784
p0133,orig,A,-0.0002,-15.2502,-8.5002,569,1141
p0133,swap,B,-11.7503,-0.0003,-8.0003,569,1124
p0134,orig,A,-0.0001,-17.2501,-9.7501,270,585
p0134,swap,B,-20.5000,-0.0000,-11.0000,270,535
p0135,orig,A,-0.0067,-13.8817,-5.0067,605,1170
p0135,swap,B,-11.0233,-0.0233,-3.7733,605,1219
p0136,orig,A,0.0000,-22.1250,-16.7500,471,962
p0136,swap,B,-24.1250,0.0000,-18.5000,471,946
p0137,orig,A,-0.0002,-17.2502,-8.7502,806,1604
p0137,swap,B,-18.7500,0.0000,-18.2500,806,1584
p0138,orig,A,-0.2605,-4.7605,-1.5105,419,844
p0138,swap,A,-0.0003,-11.5003,-8.0003,419,791
p0139,orig,A,-0.0000,-12.5000,-11.7500,443,824
p0139,swap,A,-0.0019,-6.7519,-7.2519,443,854
p0140,orig,B,-19.1250,-0.0000,-11.7500,348,700
p0140,swap,A,-0.0000,-20.5000,-13.2500,348,684
p0141,orig,B,-18.2500,-0.0000,-12.0000,462,922
p0141,swap,A,-0.0000,-19.5000,-11.2500,462,920
p0142,orig,B,-6.2521,-0.0021,-8.5021,1235,2598
p0142,swap,B,-16.5000,-0.0000,-10.2500,1235,2581
p0143,orig,B,-4.2642,-0.0142,-11.5142,603,1203
p0143,swap,A,-0.0000,-15.0000,-12.0000,603,1172
p0144,orig,A,-0.0000,-20.2500,-10.5000,534,1048
p0144,swap,B,-13.5000,-0.0000,-11.0000,534,1024
p0145,orig,B,-2.1276,-0.1276,-7.3776,1228,2485
p0145,swap,B,-12.5067,-0.0067,-5.0067,1228,2536
p0146,orig,B,-16.5000,-0.0000,-15.5000,905,1832
p0146,swap,A,-0.0019,-11.0019,-6.2519,905,1806
p0147,orig,C,-6.2531,-6.7531,-0.0031,717,1407
p0147,swap,B,-13.5002,-0.0002,-8.5002,717,1404
p0148,orig,A,-0.0003,-18.7503,-8.2503,686,1326
p0148,swap,B,-20.8750,0.0000,-18.1250,686,1319
p0149,orig,A,-0.0032,-14.2532,-5.7532,461,897
p0149,swap,B,-20.0000,0.0000,-18.5000,461,878
p0150,orig,B,-15.5000,-0.0000,-12.2500,529,1037
p0150,swap,A,-0.2014,-15.7014,-1.7014,529,1029
p0151,orig,B,-20.7500,0.0000,-17.5000,533,1032
p0151,swap,A,-0.0000,-22.6250,-14.0000,533,1014
p0152,orig,A,-0.4741,-10.2241,-0.9741,737,1446
p0152,swap,B,-7.5187,-0.0187,-4.0187,737,1453
p0153,orig,A,-0.0012,-19.3762,-6.7512,531,1030
p0153,swap,B,-10.5020,-0.0020,-6.2520,531,1007
p0154,orig,C,-3.0591,-4.5591,-0.0591,501,932
p0154,swap,C,-1.9102,-17.1602,-0.1602,501,932
p0155,orig,B,-8.7502,-0.0002,-13.5002,448,845
p0155,swap,A,-0.0003,-8.7503,-9.0003,448,810
p0156,orig,A,-0.0000,-14.0000,-12.7500,256,456
p0156,swap,B,-16.7500,-0.0000,-14.5000,256,446
p0157,orig,A,-0.5514,-1.5514,-1.5514,836,1673
p0157,swap,B,-17.7500,-0.0000,-14.7500,836,1801
p0158,orig,A,-0.2069,-5.2069,-1.7069,590,1219
p0158,swap,B,-2.4076,-0.4076,-1.4076,590,1158
p0159,orig,A,-0.0092,-7.5092,-4.7592,641,1279
p0159,swap,B,-18.7500,-0.0000,-16.0000,641,1277
p0160,orig,B,-15.2500,-0.0000,-12.0000,445,851
p0160,swap,A,-0.0010,-7.5010,-7.7510,445,830
p0161,orig,B,-11.0000,-0.0000,-13.2500,355,708
p0161,swap,B,-7.2617,-0.0117,-4.5117,355,674
p0162,orig,C,-1.1369,-10.3869,-0.3869,462,870
p0162,swap,A,-0.0791,-8.5791,-2.5791,462,918
p0163,orig,B,-3.5435,-0.0435,-4.2935,652,1331
p0163,swap,C,-5.6404,-1.1404,-0.3904,652,1314
p0164,orig,A,-0.0244,-3.7744,-6.7744,530,1048
p0164,swap,A,-0.0789,-10.3289,-2.5789,530,1032
p0165,orig,A,-0.0025,-12.7525,-6.0025,562,1069
p0165,swap,B,-12.7507,-0.0007,-7.2507,562,1061
p0166,orig,A,-0.1637,-1.9137,-5.6637,400,795
p0166,swap,A,-0.3882,-1.1382,-6.6382,400,779
p0167,orig,C,-12.7500,-18.3750,-0.0000,265,543
p0167,swap,C,-12.7500,-18.3750,-0.0000,265,521
p0168,orig,A,-0.2133,-2.9633,-1.9633,371,693
p0168,swap,A,-0.0027,-6.7527,-6.5027,371,705
p0169,orig,A,-0.3882,-1.1382,-6.6382,400,782
p0169,swap,A,-0.1637,-1.9137,-5.6637,400,786
p0170,orig,A,-0.0119,-5.2619,-5.0119,576,1150
p0170,swap,B,-15.7500,-0.0000,-11.5000,576,1097
p0171,orig,A,-0.0068,-5.0068,-10.2568,528,1000
p0171,swap,A,-0.0002,-12.2502,-8.5002,528,1035
p0172,orig,A,-0.3133,-9.8133,-1.3133,389,783
p0172,swap,B,-19.6250,-0.0000,-16.0000,389,746
p0173,orig,A,-0.2539,-6.2539,-1.5039,436,841
p0173,swap,B,-19.8750,-0.0000,-16.2500,436,858
p0174,orig,A,-0.0638,-6.3138,-2.8138,534,1071
p0174,swap,A,-0.0146,-7.7646,-4.2646,534,1058
p0175,orig,B,-15.0000,-0.0000,-12.5000,412,797
p0175,swap,A,-0.0002,-18.2502,-8.7502,412,774
p0176,orig,B,-3.5667,-0.0667,-3.3167,381,699
p0176,swap,A,-0.0000,-17.6250,-15.0000,381,729
p0177,orig,A,-0.3133,-14.9383,-1.3133,257,559
p0177,swap,A,-0.1002,-14.3502,-2.3502,257,532
p0178,orig,B,-9.5001,-0.0001,-12.2501,443,836
p0178,swap,B,-4.5119,-0.0119,-7.0119,443,870
p0179,orig,B,-7.2593,-0.0093,-4.7593,350,721
p0179,swap,A,-0.0000,-19.0000,-12.7500,350,678
p0180,orig,B,-12.2500,-0.0000,-16.5000,576,1107
p0180,swap,A,-0.0001,-11.5001,-10.0001,576,1131
p0181,orig,B,-17.5000,0.0000,-17.5000,618,1223
p0181,swap,A,-0.2258,-1.7258,-3.7258,618,1215
p0182,orig,B,-2.8120,-0.0620,-12.0620,795,1624
p0182,swap,A,-0.0142,-4.2642,-12.2642,795,1607
p0183,orig,A,-0.0381,-3.2881,-9.2881,725,1450
p0183,swap,A,-0.1603,-1.9103,-10.1603,725,1436
p0184,orig,A,-0.0000,-14.7500,-14.0000,558,1076
p0184,swap,B,-19.5000,-0.0000,-16.5000,558,1045
p0185,orig,A,-0.0000,-15.5000,-14.5000,404,785
p0185,swap,B,-18.5000,-0.0000,-13.7500,404,777
p0186,orig,A,-0.0182,-4.0182,-9.7682,635,1202
p0186,swap,A,-0.0010,-7.0010,-9.5010,635,1212
p0187,orig,A,-0.0623,-2.8123,-8.0623,651,1264
p0187,swap,A,-0.0119,-4.5119,-7.0119,651,1301
p0188,orig,A,-0.0012,-7.0012,-8.2512,733,1540
p0188,swap,B,-0.9743,-0.4743,-8.2243,733,1466
p0189,orig,B,-17.7500,0.0000,-21.2500,909,1819
p0189,swap,A,0.0000,-18.2500,-18.0000,909,1805
p0190,orig,B,-5.2552,-0.0052,-15.7552,884,1743
p0190,swap,A,-0.0000,-11.7500,-16.0000,884,1741
p0191,orig,A,-0.0000,-11.5000,-16.2500,1403,2821
p0191,swap,B,-19.6250,0.0000,-22.6250,1403,2813
p0192,orig,B,-5.0067,-0.0067,-14.7567,978,2025
p0192,swap,A,-0.0000,-10.7500,-13.0000,978,1994
p0193,orig,A,-0.0000,-13.5000,-15.0000,1497,3173
p0193,swap,B,-20.7500,0.0000,-19.3750,1497,3066
p0194,orig,B,-8.7504,-0.0004,-8.2504,711,1446
p0194,swap,B,-10.7501,-0.0001,-9.5001,711,1401
p0195,orig,B,-10.0298,-0.0298,-3.5298,840,1657
p0195,swap,A,-0.7081,-4.2081,-0.7081,840,1633
p0196,orig,C,-5.7533,-8.7533,-0.0033,716,1401
p0196,swap,B,-9.0299,-0.0299,-3.5299,716,1398
p0197,orig,B,-7.2593,-0.0093,-4.7593,447,830
p0197,swap,B,-10.7252,-0.1002,-2.3502,447,819
p0198,orig,B,-15.5000,-0.0000,-14.5000,855,1685
p0198,swap,A,-0.0056,-5.5056,-6.5056,855,1701
p0199,orig,B,-15.5000,-0.0000,-14.5000,847,1682
p0199,swap,C,-1.7205,-3.9705,-0.2205,847,1664
p0200,orig,A,-0.0000,-15.5000,-12.7500,488,932
p0200,swap,B,-22.7500,0.0000,-21.5000,488,916
p0201,orig,A,-0.0000,-14.7500,-15.7500,590,1134
p0201,swap,B,-22.8750,0.0000,-20.6250,590,1132
p0202,orig,B,-5.0071,-0.0071,-7.7571,1138,2295
p0202,swap,B,-7.5021,-0.0021,-6.5021,1138,2316
p0203,orig,A,-0.7944,-1.2944,-1.2944,1002,1980
p0203,swap,B,-19.5000,-0.0000,-13.7500,1002,1958
p0204,orig,B,-19.5000,0.0000,-17.6250,487,936
p0204,swap,A,-0.0020,-6.2520,-10.7520,487,914
p0205,orig,B,-9.5001,-0.0001,-16.2501,596,1156
p0205,swap,A,-0.6933,-0.6933,-8.6933,596,1143
p0206,orig,A,-0.0000,-16.2500,-16.2500,399,787
p0206,swap,B,-16.2500,-0.0000,-18.0000,399,761
p0207,orig,A,0.0000,-19.1250,-18.2500,438,812
p0207,swap,B,-16.2500,-0.0000,-17.2500,438,818
p0208,orig,A,-0.0001,-10.0001,-11.5001,903,1891
p0208,swap,B,-21.1250,0.0000,-19.3750,903,1852
p0209,orig,A,-0.0032,-5.7532,-13.0032,890,1740
p0209,swap,B,-20.6250,0.0000,-19.3750,890,1725
p0210,orig,B,-10.7500,-0.0000,-11.2500,693,1343
p0210,swap,B,-12.2567,-0.0067,-5.0067,693,1323
p0211,orig,B,-11.7503,-0.0003,-8.0003,627,1191
p0211,swap,A,-0.1271,-8.6271,-2.1271,627,1194
p0212,orig,C,-4.2651,-7.0151,-0.0151,324,676
p0212,swap,B,-10.3120,-0.0620,-2.8120,324,661
p0213,orig,A,-0.0000,-17.0000,-11.0000,535,1030
p0213,swap,B,-17.7500,-0.0000,-13.5000,535,1048
p0214,orig,B,-16.7500,0.0000,-18.0000,967,2072
p0214,swap,B,-4.8369,-0.0869,-2.5869,967,2134
p0215,orig,B,-12.7504,-0.0004,-7.7504,536,1154
p0215,swap,C,-3.5298,-9.5298,-0.0298,536,1104
p0216,orig,B,-3.7733,-0.0233,-11.5233,669,1324
p0216,swap,B,-15.5000,-0.0000,-15.7500,669,1302
p0217,orig,B,-5.0089,-0.0089,-6.1339,395,842
p0217,swap,A,-0.0000,-15.1250,-11.5000,395,797
p0218,orig,C,-14.2500,-21.1250,-0.0000,395,779
p0218,swap,C,-14.2500,-21.1250,-0.0000,395,765
p0219,orig,A,-0.0026,-14.1276,-6.0026,528,990
p0219,swap,B,-5.0068,-0.0068,-9.1318,528,1008
p0220,orig,A,-0.0000,-18.6250,-15.3750,395,770
p0220,swap,A,-0.1718,-2.4218,-2.6718,395,747
p0221,orig,A,-0.0000,-13.0000,-11.5000,429,818
