pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0046,orig,B,-4.0321,-0.0321,-4.2821,646,1288
p0046,swap,A,-0.1698,-2.1698,-3.1698,646,1280
p0047,orig,B,-5.7572,-0.0072,-5.5072,666,1296
p0047,swap,A,-0.4979,-0.9979,-3.7479,666,1280
p0048,orig,B,-16.2500,-0.0000,-15.5000,527,1013
p0048,swap,A,-0.0000,-17.7500,-13.0000,527,1002
p0049,orig,B,-14.5000,-0.0000,-10.2500,460,891
p0049,swap,A,-0.0000,-22.1250,-13.5000,460,890
p0050,orig,A,-0.3869,-1.1369,-11.1369,453,893
p0050,swap,C,-1.3162,-5.8162,-0.3162,453,890
p0051,orig,A,0.0000,-25.5000,-20.7500,659,1285
p0051,swap,B,-25.0000,0.0000,-21.0000,659,1283
p0052,orig,A,-0.0000,-19.3750,-14.0000,704,1318
p0052,swap,B,-20.6250,0.0000,-16.7500,704,1312
p0053,orig,B,-24.7500,0.0000,-20.3750,393,767
p0053,swap,A,-0.0000,-13.7500,-13.7500,393,751
p0054,orig,B,-16.0000,-0.0000,-20.6250,791,1507
p0054,swap,A,0.0000,-19.7500,-20.1250,791,1529
p0055,orig,B,-22.6250,0.0000,-22.2500,939,1825
p0055,swap,A,0.0000,-21.0000,-20.1250,939,1825
p0056,orig,B,-6.7512,-0.0012,-13.2512,1161,2312
p0056,swap,A,-0.0002,-8.7502,-16.2502,1161,2332
p0057,orig,B,-14.2503,-0.0003,-8.2503,373,732
p0057,swap,A,-0.0015,-10.2515,-6.5015,373,705
p0058,orig,C,-8.5112,-4.5112,-0.0112,362,692
p0058,swap,C,-3.7736,-8.0236,-0.0236,362,677
p0059,orig,B,-8.2503,-0.0003,-12.2503,420,789
p0059,swap,B,-6.7622,-0.0122,-4.5122,420,789
p0060,orig,B,-2.8120,-0.0620,-13.0620,378,694
p0060,swap,B,-18.0000,-0.0000,-16.5000,378,684
p0061,orig,A,-0.0000,-13.2500,-11.7500,411,761
p0061,swap,B,-15.0000,-0.0000,-11.0000,411,756
p0062,orig,A,-0.5239,-1.0239,-3.0239,409,796
p0062,swap,B,-18.8750,-0.0000,-15.2500,409,790
p0063,orig,A,-0.0251,-6.2751,-3.7751,442,834
p0063,swap,B,-16.5000,-0.0000,-11.0000,442,823
p0064,orig,B,-12.5000,-0.0000,-10.0000,561,1051
p0064,swap,B,-13.5000,-0.0000,-10.5000,561,1040
p0065,orig,B,-18.0000,0.0000,-19.5000,584,1127
p0065,swap,A,0.0000,-18.7500,-17.5000,584,1122
p0066,orig,B,-13.0000,-0.0000,-14.5000,490,917
p0066,swap,B,-2.3563,-0.1063,-5.1063,490,917
p0067,orig,A,-0.0000,-11.7500,-14.2500,632,1178
p0067,swap,B,-15.7500,-0.0000,-18.7500,632,1173
p0068,orig,A,-0.7334,-0.7334,-3.2334,553,1029
p0068,swap,B,-10.2500,-0.0000,-14.2500,553,994
p0069,orig,B,-9.0001,-0.0001,-14.0001,889,1715
p0069,swap,A,-0.0111,-4.5111,-11.2611,889,1715
p0070,orig,A,-0.0000,-14.5000,-17.2500,1015,1965
p0070,swap,B,-18.0000,0.0000,-19.2500,1015,1958
p0071,orig,B,-11.2502,-0.0002,-8.5002,388,786
p0071,swap,B,-16.2500,-0.0000,-12.7500,388,755
p0072,orig,B,-21.1250,0.0000,-19.2500,426,797
p0072,swap,A,-0.0036,-7.7536,-5.7536,426,780
p0073,orig,A,-0.0010,-9.2510,-7.0010,356,675
p0073,swap,B,-19.0000,-0.0000,-16.0000,356,669
p0074,orig,A,-0.0000,-16.7500,-13.7500,366,678
p0074,swap,B,-21.6250,0.0000,-18.8750,366,678
p0075,orig,A,-0.0000,-18.5000,-14.5000,358,700
p0075,swap,B,-22.2500,0.0000,-19.7500,358,675
p0076,orig,B,-10.2500,-0.0000,-16.2500,631,1148
p0076,swap,A,-0.0000,-16.0000,-10.2500,631,1210
p0077,orig,A,0.0000,-22.8750,-19.2500,441,847
p0077,swap,B,-17.0000,-0.0000,-12.5000,441,802
p0078,orig,A,-0.0622,-8.5622,-2.8122,517,996
p0078,swap,A,-0.0797,-7.0797,-2.5797,517,992
p0079,orig,A,-0.0143,-9.0143,-4.2643,523,1009
p0079,swap,B,-5.0851,-0.0851,-2.5851,523,999
p0080,orig,A,-0.0000,-18.0000,-11.5000,494,911
p0080,swap,B,-6.0111,-0.0111,-4.7611,494,908
p0081,orig,A,-0.0000,-17.2500,-13.0000,410,763
p0081,swap,B,-18.3750,-0.0000,-15.0000,410,773
p0082,orig,B,-12.5000,-0.0000,-13.7500,437,828
p0082,swap,B,-20.5000,0.0000,-22.1250,437,823
p0083,orig,B,-20.6250,0.0000,-18.7500,312,605
p0083,swap,B,-6.0034,-0.0034,-7.0034,312,570
p0084,orig,B,-14.2500,-0.0000,-16.5000,322,645
p0084,swap,B,-3.5435,-0.0435,-4.2935,322,665
p0085,orig,A,-0.0025,-13.0025,-6.0025,351,685
p0085,swap,B,-21.8750,0.0000,-18.0000,351,678
p0086,orig,B,-15.0000,-0.0000,-14.2500,334,674
p0086,swap,B,-13.0000,-0.0000,-15.0000,334,669
p0087,orig,B,-5.7556,-0.0056,-6.0056,321,701
p0087,swap,B,-13.7500,-0.0000,-15.7500,321,702
p0088,orig,B,-14.2512,-0.0012,-6.7512,293,607
p0088,swap,C,-7.5006,-10.5006,-0.0006,293,584
p0089,orig,B,-15.5000,-0.0000,-11.0000,309,622
p0089,swap,C,-8.0114,-4.5114,-0.0114,309,606
p0090,orig,B,-15.7500,-0.0000,-20.1250,374,705
p0090,swap,A,-0.3412,-1.3412,-3.5912,374,684
p0091,orig,B,-8.0185,-0.0185,-4.0185,316,583
p0091,swap,B,-13.2567,-0.0067,-5.0067,316,573
p0092,orig,C,-12.0000,-11.7500,-0.0000,353,670
p0092,swap,C,-13.8750,-13.3750,-0.0000,353,677
p0093,orig,B,-15.7500,-0.0000,-18.1250,397,773
p0093,swap,C,-2.9064,-2.4064,-0.1564,397,805
p0094,orig,B,-23.7500,0.0000,-20.0000,643,1306
p0094,swap,A,0.0000,-23.0000,-18.5000,643,1317
p0095,orig,B,-23.8750,0.0000,-20.1250,511,972
p0095,swap,A,-0.0000,-16.5000,-11.5000,511,930
p0096,orig,B,-25.1250,0.0000,-21.1250,563,1047
p0096,swap,A,-0.0000,-20.8750,-16.5000,563,1043
p0097,orig,B,-24.2500,0.0000,-21.5000,635,1189
p0097,swap,A,-0.0000,-15.0000,-13.7500,635,1181
p0098,orig,A,0.0000,-21.7500,-21.6250,757,1407
p0098,swap,B,-24.1250,0.0000,-20.5000,757,1443
p0099,orig,A,0.0000,-20.5000,-21.6250,625,1186
p0099,swap,B,-24.0000,0.0000,-21.1250,625,1164
p0100,orig,B,-2.3506,-0.1006,-7.8506,732,1379
p0100,swap,B,-4.7586,-0.0086,-10.2586,732,1406
p0101,orig,A,0.0000,-18.0000,-20.2500,677,1312
p0101,swap,B,-24.6250,0.0000,-20.3750,677,1298
p0102,orig,B,-23.6250,0.0000,-20.6250,749,1412
p0102,swap,A,-0.0000,-16.2500,-21.0000,749,1407
p0103,orig,B,-19.1250,0.0000,-20.3750,276,566
p0103,swap,A,-0.5822,-0.8322,-5.0822,276,528
p0104,orig,B,-2.3504,-0.1004,-8.3504,262,519
p0104,swap,B,-6.7515,-0.0015,-8.0015,262,512
p0105,orig,A,-0.0028,-6.2528,-7.0028,335,653
p0105,swap,B,-20.1250,0.0000,-18.2500,335,681
p0106,orig,C,-14.7500,-12.0000,-0.0000,257,551
p0106,swap,C,-14.7500,-12.0000,-0.0000,257,536
p0107,orig,B,-15.7500,-0.0000,-15.5000,270,547
p0107,swap,B,-15.7500,-0.0000,-18.5000,270,539
p0108,orig,B,-19.2500,0.0000,-21.1250,773,1550
p0108,swap,B,-1.3134,-0.3134,-8.8134,773,1578
p0109,orig,B,-12.5000,-0.0000,-12.7500,442,852
p0109,swap,B,-13.5001,-0.0001,-9.5001,442,816
p0110,orig,B,-1.9137,-0.1637,-5.6637,505,915
p0110,swap,B,-18.7500,0.0000,-17.8750,505,907
p0111,orig,B,-8.0004,-0.0004,-9.5004,773,1459
p0111,swap,B,-18.5000,0.0000,-19.3750,773,1506
p0112,orig,A,-0.0000,-17.6250,-10.7500,360,708
p0112,swap,B,-24.8750,0.0000,-20.6250,360,698
p0113,orig,A,-0.0002,-8.7502,-9.7502,364,732
p0113,swap,B,-23.2500,0.0000,-20.5000,364,761
p0114,orig,B,-24.6250,0.0000,-21.5000,380,776
p0114,swap,A,-0.0000,-16.7500,-15.5000,380,765
p0115,orig,B,-21.8750,0.0000,-22.3750,298,638
p0115,swap,A,-0.0012,-6.7512,-14.5012,298,592
p0116,orig,B,-10.0001,-0.0001,-9.7501,264,551
p0116,swap,B,-12.2552,-0.0052,-5.2552,264,539
p0117,orig,A,-0.0298,-3.5298,-14.2798,297,593
p0117,swap,B,-24.2500,0.0000,-23.0000,297,590
p0118,orig,A,-0.0067,-5.0067,-13.0067,311,631
p0118,swap,B,-15.7500,-0.0000,-19.5000,311,612
p0119,orig,C,-16.2500,-17.0000,-0.0000,263,575
p0119,swap,C,-16.2500,-17.0000,-0.0000,263,540
p0120,orig,B,-9.7501,-0.0001,-9.5001,277,566
p0120,swap,B,-21.2500,0.0000,-18.7500,277,561
p0121,orig,B,-24.7500,0.0000,-20.7500,343,687
p0121,swap,A,0.0000,-21.1250,-17.2500,343,702
p0122,orig,B,-23.6250,0.0000,-19.1250,284,613
p0122,swap,A,-0.0001,-15.5001,-9.5001,284,607
p0123,orig,A,-0.0000,-19.0000,-11.5000,397,814
p0123,swap,B,-6.7516,-0.0016,-7.7516,397,809
p0124,orig,B,-8.5002,-0.0002,-11.2502,315,644
p0124,swap,A,-0.1077,-2.8577,-3.1077,315,631
p0125,orig,A,-0.0110,-15.2610,-4.5110,294,613
p0125,swap,B,-20.2500,0.0000,-18.7500,294,600
p0126,orig,A,-0.0003,-13.0003,-8.2503,338,689
p0126,swap,A,-0.1347,-3.3847,-2.3847,338,708
p0127,orig,A,-0.0495,-7.0495,-3.0495,292,626
p0127,swap,B,-15.5000,-0.0000,-12.7500,292,588
p0128,orig,B,-17.0000,-0.0000,-16.0000,427,818
p0128,swap,A,-0.0000,-14.5000,-11.5000,427,851
p0129,orig,B,-23.1250,0.0000,-20.5000,641,1336
p0129,swap,A,-0.0000,-17.5000,-14.2500,641,1321
p0130,orig,B,-14.7682,-0.0182,-4.0182,410,842
p0130,swap,C,-7.5010,-7.7510,-0.0010,410,822
p0131,orig,A,0.0000,-18.7500,-18.2500,445,872
p0131,swap,B,-20.5000,0.0000,-20.7500,445,867
p0132,orig,A,0.0000,-22.0000,-20.0000,430,857
p0132,swap,B,-23.8750,0.0000,-23.1250,430,844
p0133,orig,B,-21.7500,0.0000,-18.1250,590,1212
p0133,swap,A,-0.1270,-9.8770,-2.1270,590,1216
p0134,orig,C,-0.9748,-7.2248,-0.4748,291,625
p0134,swap,B,-13.0232,-0.0232,-3.7732,291,583
p0135,orig,B,-17.2500,-0.0000,-14.0000,626,1233
p0135,swap,C,-4.8944,-1.1444,-0.3944,626,1244
p0136,orig,A,0.0000,-26.2500,-20.1250,492,966
p0136,swap,B,-25.1250,0.0000,-21.3750,492,952
p0137,orig,A,-0.0000,-19.8750,-12.5000,827,1672
p0137,swap,B,-19.5000,0.0000,-18.0000,827,1642
p0138,orig,C,-5.0247,-4.0247,-0.0247,440,848
p0138,swap,B,-4.9503,-0.7003,-0.7003,440,857
p0139,orig,C,-6.0077,-5.2577,-0.0077,464,945
p0139,swap,B,-6.5034,-0.2534,-1.5034,464,921
p0140,orig,B,-21.1250,0.0000,-16.7500,369,737
p0140,swap,A,-0.0489,-8.0489,-3.0489,369,743
p0141,orig,B,-21.3750,-0.0000,-15.7500,485,965
p0141,swap,A,-0.0068,-9.7568,-5.0068,485,967
p0142,orig,B,-7.5006,-0.0006,-13.7506,1257,2637
p0142,swap,B,-21.0000,-0.0000,-14.5000,1257,2653
p0143,orig,B,-1.3136,-0.3136,-8.0636,626,1262
p0143,swap,B,-1.9112,-0.1612,-6.9112,626,1249
p0144,orig,A,-0.0000,-24.0000,-14.2500,556,1087
p0144,swap,B,-21.2500,0.0000,-16.7500,556,1086
p0145,orig,B,-13.7500,-0.0000,-15.0000,1249,2630
p0145,swap,B,-20.0000,-0.0000,-13.2500,1249,2631
p0146,orig,B,-19.0000,-0.0000,-16.5000,927,1929
p0146,swap,A,-0.0000,-19.0000,-12.7500,927,1883
p0147,orig,C,-3.5298,-12.2798,-0.0298,738,1443
p0147,swap,B,-17.0000,-0.0000,-11.0000,738,1486
p0148,orig,A,-0.0000,-24.0000,-12.5000,708,1448
p0148,swap,B,-23.6250,0.0000,-21.3750,708,1451
p0149,orig,A,-0.0004,-20.1254,-7.7504,483,979
p0149,swap,B,-24.7500,0.0000,-21.7500,483,920
p0150,orig,B,-25.2500,0.0000,-20.3750,550,1105
p0150,swap,A,-0.3869,-19.0119,-1.1369,550,1094
p0151,orig,B,-24.6250,0.0000,-20.6250,554,1081
p0151,swap,A,-0.0019,-19.8769,-6.2519,554,1091
p0152,orig,C,-2.6004,-3.8504,-0.1004,758,1508
p0152,swap,B,-6.0026,-0.0026,-9.0026,758,1498
p0153,orig,A,-0.2014,-19.2014,-1.7014,552,1087
p0153,swap,B,-24.8750,0.0000,-20.3750,552,1097
p0154,orig,B,-22.1250,0.0000,-18.2500,522,1005
p0154,swap,C,-4.7672,-4.7672,-0.0172,522,1001
p0155,orig,B,-22.6250,0.0000,-17.5000,469,952
p0155,swap,A,-0.0790,-9.0790,-2.5790,469,964
p0156,orig,B,-18.6250,-0.0000,-11.2500,277,593
p0156,swap,B,-12.7501,-0.0001,-9.5001,277,563
p0157,orig,B,-9.5008,-0.0008,-7.2508,857,1665
p0157,swap,B,-15.7500,-0.0000,-12.7500,857,1640
p0158,orig,A,-0.4119,-1.6619,-1.9119,611,1233
p0158,swap,B,-6.7512,-0.0012,-12.7512,611,1172
p0159,orig,B,-0.9441,-0.6941,-2.1941,662,1244
p0159,swap,B,-9.2501,-0.0001,-11.7501,662,1231
p0160,orig,B,-23.1250,0.0000,-16.7500,466,890
p0160,swap,C,-6.5015,-10.7515,-0.0015,466,892
p0161,orig,B,-21.1250,0.0000,-19.7500,376,697
p0161,swap,C,-1.5044,-6.0044,-0.2544,376,689
p0162,orig,A,-0.0015,-12.5015,-6.5015,483,905
p0162,swap,B,-11.7504,-0.0004,-7.7504,483,917
p0163,orig,C,-4.8214,-1.3214,-0.3214,673,1284
p0163,swap,B,-10.2798,-0.0298,-3.5298,673,1304
p0164,orig,A,-0.0032,-12.2532,-5.7532,551,1034
p0164,swap,C,-4.1166,-2.3666,-0.1166,551,1036
p0165,orig,A,-0.0054,-8.7554,-5.2554,583,1144
p0165,swap,B,-15.7501,-0.0001,-9.2501,583,1142
p0166,orig,B,-21.2500,0.0000,-18.0000,421,816
p0166,swap,A,-0.0001,-14.0001,-9.0001,421,792
p0167,orig,C,-8.5002,-12.0002,-0.0002,286,559
p0167,swap,C,-8.5002,-12.0002,-0.0002,286,532
p0168,orig,A,-0.0299,-8.5299,-3.5299,392,757
p0168,swap,B,-22.7500,0.0000,-18.5000,392,792
p0169,orig,A,-0.0001,-14.0001,-9.0001,421,840
p0169,swap,B,-21.2500,0.0000,-18.0000,421,831
p0170,orig,A,-0.0000,-18.6250,-13.0000,597,1188
p0170,swap,B,-18.2500,-0.0000,-12.2500,597,1176
p0171,orig,C,-1.9176,-4.9176,-0.1676,548,1047
p0171,swap,A,-0.0523,-3.5523,-3.8023,548,1049
p0172,orig,C,-1.9102,-11.9102,-0.1602,410,816
p0172,swap,B,-24.0000,0.0000,-19.0000,410,846
p0173,orig,C,-1.7014,-11.7014,-0.2014,456,998
p0173,swap,B,-23.5000,0.0000,-20.1250,456,1008
p0174,orig,C,-1.7016,-8.7016,-0.2016,555,1183
p0174,swap,C,-3.7798,-5.0298,-0.0298,555,1159
p0175,orig,B,-24.0000,0.0000,-17.7500,433,895
p0175,swap,A,-0.0004,-20.5004,-7.7504,433,882
p0176,orig,B,-24.3750,0.0000,-19.3750,402,838
p0176,swap,A,-0.0000,-15.7500,-13.7500,402,822
p0177,orig,C,-1.7014,-11.2014,-0.2014,278,585
p0177,swap,C,-1.3151,-6.3151,-0.3151,278,569
p0178,orig,B,-10.7500,-0.0000,-11.5000,464,932
p0178,swap,B,-7.2508,-0.0008,-9.0008,464,985
p0179,orig,B,-23.1250,0.0000,-17.7500,371,759
p0179,swap,A,-0.0006,-13.2506,-7.5006,371,721
p0180,orig,B,-14.0000,-0.0000,-15.0000,597,1195
p0180,swap,A,-0.0001,-10.2501,-9.5001,597,1233
p0181,orig,B,-16.5000,-0.0000,-16.7500,639,1277
p0181,swap,A,-0.0000,-14.7500,-14.5000,639,1263
p0182,orig,B,-2.5791,-0.0791,-8.3291,816,1715
p0182,swap,A,-0.0068,-5.0068,-10.0068,816,1654
p0183,orig,A,-0.3144,-1.3144,-6.8144,746,1511
p0183,swap,B,-1.5020,-0.2520,-10.5020,746,1521
p0184,orig,A,0.0000,-24.8750,-21.2500,579,1224
p0184,swap,B,-24.2500,0.0000,-20.6250,579,1213
p0185,orig,A,-0.0002,-9.0002,-10.0002,425,864
p0185,swap,B,-19.3750,0.0000,-17.2500,425,848
p0186,orig,B,-15.5000,-0.0000,-14.0000,656,1344
p0186,swap,A,-0.0070,-5.0070,-8.0070,656,1350
p0187,orig,B,-2.4962,-0.2462,-1.9962,672,1361
p0187,swap,A,-0.0621,-3.0621,-4.3121,672,1369
p0188,orig,A,-0.0517,-4.3017,-3.3017,754,1510
p0188,swap,B,-1.5072,-0.2572,-5.2572,754,1515
p0189,orig,B,-18.6250,0.0000,-18.0000,930,1959
p0189,swap,A,-0.4794,-0.9794,-5.2294,930,1938
p0190,orig,B,-10.2500,-0.0000,-11.7500,905,1909
p0190,swap,B,-6.2551,-0.0051,-5.7551,905,1899
p0191,orig,A,0.0000,-21.7500,-18.5000,1424,3080
p0191,swap,B,-22.1250,0.0000,-22.0000,1424,3064
p0192,orig,B,-7.7505,-0.0005,-10.0005,999,2095
p0192,swap,B,-10.2507,-0.0007,-7.2507,999,2078
p0193,orig,A,0.0000,-20.0000,-18.2500,1518,3269
p0193,swap,B,-22.3750,0.0000,-20.7500,1518,3275
p0194,orig,B,-25.0000,0.0000,-21.7500,732,1502
p0194,swap,A,0.0000,-20.5000,-17.0000,732,1491
p0195,orig,A,-0.0001,-11.2501,-10.0001,861,1656
p0195,swap,B,-18.7500,-0.0000,-15.0000,861,1689
p0196,orig,A,-0.0000,-19.0000,-12.5000,737,1423
p0196,swap,B,-24.3750,0.0000,-20.6250,737,1398
p0197,orig,B,-13.7500,-0.0000,-15.5000,468,892
p0197,swap,B,-23.5000,0.0000,-16.7500,468,874
p0198,orig,B,-18.0000,0.0000,-19.2500,876,1665
p0198,swap,A,-0.0000,-13.2500,-13.2500,876,1684
p0199,orig,B,-14.7500,-0.0000,-15.0000,868,1694
p0199,swap,A,-0.1474,-3.8974,-2.1474,868,1681
p0200,orig,A,0.0000,-22.7500,-20.5000,509,944
p0200,swap,B,-20.1250,0.0000,-18.1250,509,918
p0201,orig,A,0.0000,-22.8750,-19.7500,611,1150
p0201,swap,B,-22.5000,0.0000,-20.7500,611,1173
p0202,orig,B,-4.7588,-0.0088,-8.7588,1159,2326
p0202,swap,A,-0.0002,-8.5002,-10.0002,1159,2379
p0203,orig,A,-0.0001,-13.5001,-9.0001,1023,2032
p0203,swap,B,-16.0000,-0.0000,-12.0000,1023,1983
p0204,orig,B,-21.5000,0.0000,-18.2500,508,972
p0204,swap,A,-0.0000,-13.7500,-16.2500,508,928
p0205,orig,B,-14.5000,-0.0000,-15.0000,617,1173
p0205,swap,A,-0.0084,-5.7584,-5.2584,617,1159
p0206,orig,A,0.0000,-22.8750,-21.3750,420,791
p0206,swap,B,-20.2500,-0.0000,-15.8750,420,789
p0207,orig,A,0.0000,-23.6250,-22.1250,459,914
p0207,swap,B,-20.6250,-0.0000,-16.5000,459,905
p0208,orig,A,-0.0000,-13.2500,-15.2500,924,1845
p0208,swap,B,-20.2500,0.0000,-20.0000,924,1856
p0209,orig,A,-0.0000,-15.5000,-17.7500,911,1806
p0209,swap,B,-21.5000,0.0000,-20.6250,911,1818
p0210,orig,B,-10.5001,-0.0001,-10.2501,714,1417
p0210,swap,A,-0.1080,-4.8580,-2.3580,714,1429
p0211,orig,B,-20.6250,0.0000,-18.7500,648,1286
p0211,swap,A,-0.0000,-12.5000,-11.5000,648,1284
p0212,orig,A,-0.0005,-7.7505,-9.7505,345,702
p0212,swap,B,-17.0000,-0.0000,-14.0000,345,672
p0213,orig,A,-0.0000,-20.2500,-13.5000,556,1063
p0213,swap,B,-23.1250,0.0000,-19.5000,556,1112
p0214,orig,B,-11.5000,-0.0000,-17.2500,988,2020
p0214,swap,A,-0.4748,-1.2248,-2.4748,988,1984
p0215,orig,B,-11.7507,-0.0007,-7.2507,557,1076
p0215,swap,A,-0.0790,-9.0790,-2.5790,557,1056
p0216,orig,A,-0.0183,-4.0183,-9.0183,690,1341
p0216,swap,B,-9.5001,-0.0001,-11.2501,690,1355
p0217,orig,C,-12.0000,-13.0000,-0.0000,416,818
p0217,swap,C,-11.2500,-12.3750,-0.0000,416,811
p0218,orig,C,-13.2500,-11.7500,-0.0000,416,815
p0218,swap,C,-13.2500,-11.7500,-0.0000,416,800
p0219,orig,B,-14.8756,-0.0006,-7.5006,549,1065
p0219,swap,B,-12.0015,-0.0015,-6.5015,549,1058
p0220,orig,C,-9.7501,-12.6251,-0.0001,416,793
p0220,swap,C,-11.8750,-13.8750,-0.0000,416,793
p0221,orig,C,-4.5115,-7.7615,-0.0115,450,913
p0221,swap,B,-4.9585,-0.2085,-1.7085,450,925
p0222,orig,C,-10.2501,-11.0001,-0.0001,457,932
