pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0139,orig,A,-0.0298,-3.7798,-5.0298,464,349
p0139,swap,B,-6.7514,-0.0014,-8.5014,464,337
p0140,orig,B,-15.7500,-0.0000,-12.2500,369,293
p0140,swap,A,-0.6965,-5.6965,-0.6965,369,277
p0141,orig,C,-10.8791,-5.5041,-0.0041,485,356
p0141,swap,B,-1.9644,-0.4644,-1.4644,485,347
p0142,orig,C,-8.5043,-5.5043,-0.0043,1257,985
p0142,swap,C,-8.7521,-1.5021,-0.2521,1257,975
p0143,orig,B,-8.0018,-0.0018,-6.5018,626,467
p0143,swap,B,-4.5891,-0.0891,-2.5891,626,462
p0144,orig,A,-0.2694,-2.0194,-2.2694,556,418
p0144,swap,C,-12.8769,-2.1269,-0.1269,556,404
p0145,orig,C,-10.5012,-6.7512,-0.0012,1249,976
p0145,swap,C,-8.3839,-4.7589,-0.0089,1249,976
p0146,orig,B,-8.7533,-0.0033,-5.7533,927,713
p0146,swap,A,-0.0410,-4.0410,-3.7910,927,701
p0147,orig,C,-4.7964,-3.2964,-0.0464,738,561
p0147,swap,C,-10.6265,-6.5015,-0.0015,738,551
p0148,orig,C,-6.5034,-6.2534,-0.0034,708,547
p0148,swap,C,-15.2504,-7.7504,-0.0004,708,535
p0149,orig,A,-0.3490,-3.3490,-1.3490,483,368
p0149,swap,C,-15.3751,-9.0001,-0.0001,483,355
p0150,orig,B,-9.6291,-0.0041,-5.5041,550,422
p0150,swap,B,-2.2694,-0.2694,-2.0194,550,410
p0151,orig,B,-10.5086,-0.0086,-4.7586,554,423
p0151,swap,A,-0.0193,-4.2693,-5.2693,554,412
p0152,orig,B,-4.5151,-0.0151,-5.5151,758,568
p0152,swap,B,-2.5891,-0.0891,-4.5891,758,560
p0153,orig,C,-4.1757,-1.9257,-0.1757,552,426
p0153,swap,B,-9.4753,-0.1003,-2.3503,552,411
p0154,orig,C,-8.0015,-6.7515,-0.0015,522,404
p0154,swap,B,-2.0844,-0.3344,-1.8344,522,391
p0155,orig,C,-12.0006,-7.5006,-0.0006,469,360
p0155,swap,A,-0.3351,-1.3351,-3.8351,469,349
p0156,orig,C,-1.3491,-3.3491,-0.3491,277,234
p0156,swap,B,-14.4514,-0.2014,-1.7014,277,227
p0157,orig,B,-4.9176,-0.1676,-1.9176,857,650
p0157,swap,B,-5.2638,-0.0138,-4.7638,857,659
p0158,orig,C,-5.7551,-1.5051,-0.2551,611,490
p0158,swap,C,-4.2700,-5.1450,-0.0200,611,481
p0159,orig,C,-6.5019,-7.7519,-0.0019,662,532
p0159,swap,B,-6.2544,-0.0044,-6.0044,662,516
p0160,orig,C,-10.3803,-5.2553,-0.0053,466,378
p0160,swap,A,-0.7989,-0.7989,-2.2989,466,357
p0161,orig,A,-0.0004,-9.7504,-8.0004,376,302
p0161,swap,B,-7.7504,-0.0004,-11.5004,376,288
p0162,orig,C,-0.8289,-5.8289,-0.5789,483,362
p0162,swap,C,-7.2649,-4.2649,-0.0149,483,365
p0163,orig,B,-8.2503,-0.0003,-9.7503,673,531
p0163,swap,B,-1.7030,-0.2030,-6.4530,673,528
p0164,orig,A,-0.0493,-7.2993,-3.0493,551,437
p0164,swap,C,-4.2644,-8.2644,-0.0144,551,423
p0165,orig,A,-0.0299,-8.5299,-3.5299,583,472
p0165,swap,C,-6.5312,-3.5312,-0.0312,583,459
p0166,orig,C,-6.7543,-5.7543,-0.0043,421,335
p0166,swap,B,-6.5500,-0.0500,-3.0500,421,322
p0167,orig,C,-4.0474,-3.5474,-0.0474,286,242
p0167,swap,C,-4.0474,-3.5474,-0.0474,286,229
p0168,orig,B,-4.7586,-0.0086,-15.2586,392,316
p0168,swap,A,-0.0127,-5.5127,-4.7627,392,305
p0169,orig,B,-6.5500,-0.0500,-3.0500,421,323
p0169,swap,C,-6.7543,-5.7543,-0.0043,421,326
p0170,orig,C,-4.4223,-1.9223,-0.1723,597,478
p0170,swap,B,-6.5022,-0.0022,-7.2522,597,472
p0171,orig,C,-2.4191,-0.9191,-0.6691,548,439
p0171,swap,B,-6.7598,-0.0098,-4.7598,548,428
p0172,orig,C,-1.9119,-6.4119,-0.1619,410,331
p0172,swap,B,-10.7986,-0.0486,-3.0486,410,324
p0173,orig,C,-3.5405,-4.5405,-0.0405,456,370
p0173,swap,B,-12.7503,-0.0003,-8.0003,456,363
p0174,orig,B,-2.9411,-0.4411,-1.1911,555,446
p0174,swap,C,-7.8872,-1.1372,-0.3872,555,434
p0175,orig,B,-11.1369,-0.3869,-1.1369,433,354
p0175,swap,A,-0.1429,-4.1429,-2.1429,433,341
p0176,orig,C,-0.9766,-5.9766,-0.4766,402,326
p0176,swap,B,-2.3510,-0.1010,-7.1010,402,322
p0177,orig,C,-4.0247,-5.0247,-0.0247,278,248
p0177,swap,B,-8.2883,-0.0383,-3.2883,278,232
p0178,orig,B,-6.5803,-0.0803,-2.5803,464,354
p0178,swap,A,-0.0151,-4.5151,-5.5151,464,358
p0179,orig,B,-14.1269,-0.2519,-1.5019,371,308
p0179,swap,C,-10.0298,-3.5298,-0.0298,371,296
p0180,orig,B,-8.0004,-0.0004,-9.5004,597,486
p0180,swap,A,-0.1241,-2.6241,-3.1241,597,478
p0181,orig,B,-9.2501,-0.0001,-11.1251,639,504
p0181,swap,A,-0.0153,-4.2653,-6.7653,639,497
p0182,orig,B,-5.7536,-0.0036,-7.7536,816,655
p0182,swap,A,-0.0149,-4.2649,-7.2649,816,645
p0183,orig,B,-1.9119,-0.1619,-6.4119,746,593
p0183,swap,A,-0.3882,-1.1382,-6.6382,746,584
p0184,orig,A,-0.3971,-4.8971,-1.1471,579,488
p0184,swap,C,-15.8751,-9.3751,-0.0001,579,474
p0185,orig,C,-3.2415,-1.7415,-0.2415,425,348
p0185,swap,C,-15.1250,-13.0000,-0.0000,425,337
p0186,orig,B,-9.7520,-0.0020,-6.2520,656,532
p0186,swap,A,-0.0233,-4.0233,-5.2733,656,527
p0187,orig,B,-10.5002,-0.0002,-8.7502,672,550
p0187,swap,B,-0.8339,-0.5839,-4.8339,672,539
p0188,orig,B,-2.4218,-0.1718,-2.6718,754,611
p0188,swap,B,-4.5115,-0.0115,-7.7615,754,604
p0189,orig,B,-9.6251,-0.0001,-10.5001,930,783
p0189,swap,A,-0.1347,-2.3847,-3.3847,930,775
p0190,orig,B,-8.7502,-0.0002,-10.3752,905,769
p0190,swap,B,-2.8143,-0.0643,-6.0643,905,776
p0191,orig,C,-1.4644,-1.9644,-0.4644,1424,1343
p0191,swap,B,-10.8762,-0.0012,-6.7512,1424,1243
p0192,orig,B,-5.7539,-0.0039,-7.2539,999,845
p0192,swap,B,-5.0086,-0.0086,-6.2586,999,827
p0193,orig,C,-6.2816,-3.5316,-0.0316,1518,1387
p0193,swap,B,-10.1870,-0.0620,-2.8120,1518,1348
p0194,orig,B,-10.4048,-0.0298,-3.5298,732,610
p0194,swap,A,-0.0007,-10.6257,-7.2507,732,601
p0195,orig,A,-0.0001,-10.5001,-9.2501,861,719
p0195,swap,B,-8.6271,-0.1271,-2.1271,861,715
p0196,orig,B,-2.3772,-0.1272,-3.6272,737,625
p0196,swap,B,-11.7502,-0.0002,-8.7502,737,613
p0197,orig,B,-12.3932,-0.0182,-4.0182,468,399
p0197,swap,C,-8.0793,-2.5793,-0.0793,468,383
p0198,orig,B,-9.6260,-0.0010,-7.0010,876,727
p0198,swap,A,-0.8623,-1.8623,-0.8623,876,728
p0199,orig,B,-10.0068,-0.0068,-5.0068,868,730
p0199,swap,C,-5.2694,-4.2694,-0.0194,868,719
p0200,orig,B,-8.6372,-0.3872,-1.1372,509,413
p0200,swap,B,-11.2520,-0.2520,-1.5020,509,398
p0201,orig,C,-9.8771,-2.1271,-0.1271,611,510
p0201,swap,C,-11.5760,-0.8260,-0.5760,611,508
p0202,orig,B,-5.2556,-0.0056,-8.0056,1159,1003
p0202,swap,B,-2.3847,-0.1347,-3.3847,1159,1007
p0203,orig,A,-1.0220,-1.2720,-1.0220,1023,864
p0203,swap,B,-10.5012,-0.0012,-6.7512,1023,869
p0204,orig,B,-11.7010,-0.5760,-0.8260,508,422
p0204,swap,C,-13.6253,-11.7503,-0.0003,508,404
p0205,orig,B,-8.2503,-0.0003,-13.2503,617,522
p0205,swap,B,-2.3524,-0.1024,-6.1024,617,509
p0206,orig,C,-1.7018,-8.2018,-0.2018,420,356
p0206,swap,C,-23.1250,-18.6250,-0.0000,420,353
p0207,orig,C,-4.5181,-5.0181,-0.0181,459,396
p0207,swap,C,-20.7500,-17.0000,-0.0000,459,391
p0208,orig,C,-11.0000,-12.5000,-0.0000,924,821
p0208,swap,B,-12.5001,-0.0001,-9.0001,924,787
p0209,orig,C,-11.7500,-13.7500,-0.0000,911,783
p0209,swap,B,-11.3750,-0.0000,-11.0000,911,764
p0210,orig,C,-15.2500,-12.3750,-0.0000,714,602
p0210,swap,C,-12.3753,-9.5003,-0.0003,714,593
p0211,orig,B,-12.5086,-0.0086,-4.7586,648,549
p0211,swap,C,-3.7785,-5.2785,-0.0285,648,538
p0212,orig,C,-17.5011,-7.0011,-0.0011,345,318
p0212,swap,C,-16.2501,-13.8751,-0.0001,345,299
p0213,orig,C,-14.2510,-7.0010,-0.0010,556,450
p0213,swap,C,-12.8751,-11.1251,-0.0001,556,452
p0214,orig,B,-5.5046,-0.0046,-7.5046,988,842
p0214,swap,A,-0.0659,-3.0659,-4.0659,988,840
p0215,orig,B,-8.4434,-0.6934,-0.6934,557,475
p0215,swap,C,-9.8753,-8.6253,-0.0003,557,458
p0216,orig,B,-1.9106,-0.1606,-7.9106,690,588
p0216,swap,B,-8.0004,-0.0004,-11.0004,690,585
p0217,orig,C,-7.2548,-5.5048,-0.0048,416,362
p0217,swap,C,-6.2560,-5.5060,-0.0060,416,345
p0218,orig,C,-9.7501,-11.5001,-0.0001,416,343
p0218,swap,C,-9.7501,-11.5001,-0.0001,416,343
p0219,orig,B,-4.2386,-0.4886,-0.9886,549,458
p0219,swap,C,-5.0363,-3.5363,-0.0363,549,448
p0220,orig,C,-6.0257,-3.7757,-0.0257,416,340
p0220,swap,C,-3.9705,-1.7205,-0.2205,416,339
p0221,orig,C,-1.7026,-6.7026,-0.2026,450,383
p0221,swap,B,-8.1372,-0.3872,-1.1372,450,374
p0222,orig,C,-6.7514,-8.2514,-0.0014,457,389
p0222,swap,C,-6.7514,-8.2514,-0.0014,457,380
p0223,orig,C,-5.3337,-2.5837,-0.0837,1392,1248
