pair_id,order,verdict,lp_A,lp_B,lp_C,prompt_tokens,ms
p0194,swap,A,-0.0111,-10.0111,-4.5111,689,1936
p0195,orig,B,-4.9176,-0.1676,-1.9176,818,3627
p0195,swap,A,-0.3589,-3.1089,-1.3589,818,1968
p0196,orig,A,-0.0025,-16.2525,-6.0025,694,1666
p0196,swap,B,-14.5004,-0.0004,-7.7504,694,1636
p0203,orig,A,-0.0005,-9.5005,-7.7505,980,4019
p0203,swap,B,-20.1250,-0.0000,-14.7500,980,2139
p0205,orig,B,-11.0000,-0.0000,-16.2500,574,5094
p0205,swap,A,-0.0011,-8.7511,-7.0011,574,5331
p0208,orig,A,-0.0000,-17.5000,-14.2500,881,3680
p0208,swap,B,-22.3750,0.0000,-21.0000,881,2823
p0209,orig,A,-0.0000,-15.7500,-16.5000,868,2617
p0209,swap,B,-22.2500,0.0000,-21.3750,868,2649
p0214,orig,B,-16.2500,-0.0000,-18.7500,945,2746
p0214,swap,A,-0.0068,-10.0068,-5.0068,945,2599
p0215,orig,B,-14.0002,-0.0002,-8.5002,514,4671
p0215,swap,C,-1.7014,-10.9514,-0.2014,514,1087
p0219,orig,A,-0.0021,-6.2521,-8.5021,506,1308
p0219,swap,B,-4.7590,-0.0090,-7.7590,506,1258
p0221,orig,A,-0.0026,-6.2526,-7.2526,407,3709
p0221,swap,B,-16.5000,-0.0000,-19.6250,407,787
p0223,orig,A,-0.0000,-12.0000,-11.0000,1349,3463
p0223,swap,B,-16.0000,-0.0000,-11.0000,1349,3392
p0226,orig,A,-0.0474,-4.0474,-3.5474,701,3290
p0226,swap,A,-0.0069,-8.7569,-5.0069,701,1670
p0228,orig,B,-18.1250,-0.0000,-13.5000,444,1076
p0228,swap,A,-0.0000,-13.5000,-18.5000,444,1077
p0229,orig,A,-0.0026,-6.2526,-7.2526,455,1132
p0229,swap,A,-0.0474,-3.5474,-4.0474,455,1057
p0232,orig,B,-14.5000,-0.0000,-17.2500,622,1588
p0232,swap,A,-0.0000,-19.0000,-15.5000,622,1392
p0233,orig,B,-14.5000,-0.0000,-17.2500,622,1330
p0233,swap,A,-0.0000,-19.0000,-15.5000,622,1332
p0240,orig,A,-0.7253,-0.9753,-1.9753,506,1034
p0240,swap,A,-0.0643,-2.8143,-6.0643,506,1032
p0244,orig,A,-0.2105,-4.7105,-1.7105,730,1560
p0244,swap,B,-10.2501,-0.0001,-10.2501,730,1592
p0247,orig,B,-5.2554,-0.0054,-8.5054,1173,2638
p0247,swap,B,-8.7526,-0.0026,-6.0026,1173,2637
p0248,orig,A,-0.0000,-21.5000,-14.2500,1306,3497
p0248,swap,B,-22.2500,0.0000,-20.7500,1306,2994
p0249,orig,A,-0.0000,-18.0000,-12.7500,1217,2771
p0249,swap,B,-18.2500,0.0000,-20.6250,1217,5017
p0250,orig,B,-21.8750,-0.0000,-16.2500,896,2322
p0250,swap,A,-0.0000,-19.8750,-10.2500,896,2066
p0253,orig,A,-0.0143,-4.2643,-8.7643,1226,2819
p0253,swap,B,-17.0000,0.0000,-18.2500,1226,2830
p0259,orig,B,-5.2552,-0.0052,-11.7552,770,3498
p0259,swap,A,-0.0000,-10.5000,-11.5000,770,1776
p0276,orig,A,-0.0000,-13.7500,-12.7500,698,1562
p0276,swap,A,-0.0000,-11.7500,-13.5000,698,1484
p0277,orig,A,0.0000,-22.1250,-21.0000,1290,3047
p0277,swap,B,-23.2500,0.0000,-20.1250,1290,2953
p0278,orig,A,-0.0000,-16.7500,-16.0000,773,5701
p0278,swap,A,-0.0019,-6.2519,-12.7519,773,4006
p0281,orig,A,-0.0000,-13.2500,-12.5000,1173,13948
p0281,swap,B,-19.5000,-0.0000,-12.0000,1173,4098
p0284,orig,A,-0.0000,-17.0000,-13.2500,1414,4363
p0284,swap,B,-22.5000,0.0000,-18.7500,1414,4202
p0285,orig,A,-0.0001,-9.7501,-15.2501,966,2899
p0285,swap,A,-0.3133,-1.3133,-12.0633,966,2300
p0286,orig,B,-22.2500,0.0000,-18.5000,1453,6313
p0286,swap,A,-0.0000,-16.0000,-15.0000,1453,4988
p0295,orig,A,0.0000,-18.8750,-17.7500,1331,5779
p0295,swap,B,-23.1250,0.0000,-18.2500,1331,4013
p0296,orig,A,0.0000,-23.5000,-19.7500,1520,10425
p0296,swap,B,-23.8750,0.0000,-20.2500,1520,5982
p0300,orig,A,0.0000,-19.2500,-17.5000,492,2758
p0300,swap,B,-24.1250,0.0000,-19.5000,492,1145
p0302,orig,A,0.0000,-19.2500,-18.2500,642,1551
p0302,swap,B,-19.2500,0.0000,-22.3750,642,1473
p0304,orig,B,-17.2500,0.0000,-20.2500,696,1520
p0304,swap,A,-0.0000,-16.7500,-15.0000,696,1693
p0305,orig,A,0.0000,-21.7500,-20.0000,1482,4031
p0305,swap,B,-24.5000,0.0000,-20.8750,1482,3920
p0306,orig,B,-24.5000,0.0000,-19.7500,1570,5796
p0306,swap,A,0.0000,-18.7500,-19.0000,1570,4379
p0314,orig,A,-0.1280,-2.1280,-6.8780,1251,3446
p0314,swap,A,-0.1270,-2.1270,-10.1270,1251,2981
p0318,orig,A,0.0000,-24.0000,-17.5000,1313,4838
p0318,swap,B,-23.1250,0.0000,-20.1250,1313,4077
p0319,orig,B,-6.0025,-0.0025,-12.0025,1673,5689
p0319,swap,A,-0.0053,-5.2553,-10.5053,1673,5173
p0323,orig,B,-17.2500,0.0000,-19.5000,670,2551
p0323,swap,A,-0.0000,-15.7500,-14.5000,670,1616
p0324,orig,A,-0.0000,-15.0000,-17.2500,829,2010
p0324,swap,B,-12.0000,-0.0000,-19.2500,829,4534
p0326,orig,B,-15.0000,-0.0000,-15.0000,715,4051
p0326,swap,A,0.0000,-20.5000,-17.0000,715,1682
p0328,orig,A,-0.0000,-11.7500,-12.2500,779,1863
p0328,swap,A,-0.0006,-7.5006,-11.2506,779,1932
p0332,orig,A,0.0000,-19.7500,-18.2500,577,1550
p0332,swap,B,-23.0000,0.0000,-21.7500,577,1376
p0333,orig,A,-0.0082,-6.5082,-5.0082,524,1322
p0333,swap,B,-12.7500,-0.0000,-14.2500,524,1341
p0334,orig,B,-7.5006,-0.0006,-12.7506,566,1303
p0334,swap,A,-0.0012,-6.7512,-10.0012,566,1186
p0335,orig,B,-16.7500,0.0000,-18.0000,533,1156
p0335,swap,A,-0.0000,-13.0000,-13.0000,533,1145
p0339,orig,A,-0.1003,-2.3503,-9.1003,736,1553
p0339,swap,A,-0.0142,-4.2642,-10.0142,736,1608
p0344,orig,A,-0.1003,-2.3503,-9.6003,987,2494
p0344,swap,A,-0.0380,-3.2880,-13.5380,987,4890
p0345,orig,A,0.0000,-20.2500,-20.2500,784,3223
p0345,swap,B,-7.7504,-0.0004,-16.7504,784,1847
p0346,orig,B,-7.5006,-0.0006,-13.7506,956,10279
p0346,swap,A,-0.4756,-0.9756,-6.4756,956,4457
p0348,orig,A,-0.0041,-5.5041,-13.7541,1107,4517
p0348,swap,B,-6.5016,-0.0016,-9.5016,1107,2726
